lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_852_translation,version_853_translation,english_translation
θεός,138,unigram,masculine,accusative,singular,Tohan,12.216990253264159,Tohan,Tohan,God
θεός,32,unigram,masculine,nominative,plural,tohan,3.539705246915264,tohan,tohan,God
θεός,212,unigram,masculine,nominative,singular,Tohan,36.44054322356864,Tohan,Tohan,God
κύριος,139,unigram,masculine,nominative,singular,amo,1.6947606899891159,amo,amo,"Lord, lord, master"
γραφή,133,unigram,feminine,accusative,plural,Kitab,1.4131222610529002,Kitab,Kitab,Scripture
γραφή,52,unigram,feminine,accusative,singular,,,yamakasorat,yakasorat,Scripture
γραφή,266,unigram,feminine,nominative,plural,,,sini,nini,Scripture
γραφή,322,unigram,feminine,nominative,singular,,,yamakasorat,yakasorat,Scripture
ἄγγελος,101,unigram,masculine,accusative,plural,malaikat,2.8139195900880343,malaikat,malaikat,angel
ἄγγελος,87,unigram,masculine,accusative,singular,,,koantak,kountak,angel
ἄγγελος,49,unigram,masculine,nominative,plural,malaikat,11.812299517284268,malaikat,malaikat,angel
ἄγγελος,112,unigram,masculine,nominative,singular,malaikat,11.755321379902409,malaikat,malaikat,angel
ἀπόστολος,46,unigram,masculine,nominative,plural,sahabat,4.2856246575785395,sahabat,sahabat,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,yagasogo,1.0737715804640338,yagasogo,yagasogo,apostle
ἐξουσία,72,unigram,feminine,accusative,plural,dato,1.122841218627863,dato,dato,authority
ἐξουσία,204,unigram,feminine,accusative,singular,kapatot,30.970124241410634,kapatot,kapatot,authority
βρέφος,18,unigram,neuter,accusative,plural,mangkatagbi,1.168770633025789,mangkatagbi,mangkatagbi,babies
βρέφος,321,unigram,neuter,accusative,singular,pyagapakanan,1.090158118829743,pyagapakanan,pyagapakanan,babies
ἀποθήκη,270,unigram,feminine,accusative,plural,kamarig,3.999796172100635,kamarig,kamarig,barn
ἀποθήκη,71,unigram,feminine,accusative,singular,kamarig,1.5323096753179035,kamarig,,barn
φραγμός,238,unigram,masculine,accusative,plural,mapono,1.122614852308986,mapono,mapono,"barrier, wall"
ἀρχή,74,unigram,feminine,accusative,plural,dato,1.1226830691858525,dato,dato,beginning
ἀρχή,185,unigram,feminine,accusative,singular,ona,1.5052431700644515,ona,ona,beginning
ζώνη,176,unigram,feminine,accusative,plural,sinsilyo,1.2013309189107515,sinsilyo,sinsilyo,belt
βλασφημία,35,unigram,feminine,accusative,plural,,,yamangkun,yaga-akun,blasphemy
βλασφημία,99,unigram,feminine,accusative,singular,,,Dyudungug,Dyungug,blasphemy
βλασφημία,210,unigram,feminine,nominative,plural,maat,1.071133541465948,maat,maat,blasphemy
πλοῖον,110,unigram,neuter,accusative,plural,bangka,1.3348612700300346,bangka,bangka,boat
πλοῖον,308,unigram,neuter,accusative,singular,bangka,3.878512230077576,bangka,bangka,boat
πλοῖον,245,unigram,neuter,nominative,plural,larga,1.471312047465355,larga,larga,boat
πλοῖον,230,unigram,neuter,nominative,singular,,,syasakayan,syakayan,boat
σῶμα,62,unigram,neuter,nominative,singular,lawas,6.789626384179057,lawas,lawas,body
κλῆμα,58,unigram,neuter,nominative,plural,,,Pyapadayon,Pyadayon,branch
ἄρτος,312,unigram,masculine,accusative,plural,pan,14.682825662294903,pan,pan,bread
ἄρτος,334,unigram,masculine,accusative,singular,pagkan,1.116725480452262,pagkan,pagkan,bread
ἄρτος,159,unigram,masculine,nominative,plural,kadaig,1.3250387722369357,kadaig,kadaig,bread
ἄρτος,41,unigram,masculine,nominative,singular,pagkan,1.9043306258619095,pagkan,pagkan,bread
ἀδελφός,298,unigram,masculine,accusative,plural,lomon,1.5133543625317087,lomon,lomon,brother
ἀδελφός,125,unigram,masculine,accusative,singular,maglomon,1.4010471084835272,maglomon,maglomon,brother
ἀδελφός,116,unigram,masculine,nominative,plural,lomon,1.4399557948504047,lomon,lomon,brother
ἀδελφός,236,unigram,masculine,nominative,singular,lomon,23.867182345316643,lomon,lomon,brother
στῆθος,285,unigram,neuter,accusative,singular,yagasandig,1.7369943396107244,yagasandig,yagasandig,"chest, breast"
ἀρχιερεύς,247,unigram,masculine,accusative,plural,imam,1.0463161655854132,imam,imam,chief priest
ἀρχιερεύς,63,unigram,masculine,accusative,singular,Imam,1.5762902557508776,Imam,Imam,chief priest
ἀρχιερεύς,124,unigram,masculine,nominative,plural,imam,1.3353427249763876,imam,imam,chief priest
ἀρχιερεύς,251,unigram,masculine,nominative,singular,Imam,1.3101622174031633,Imam,Imam,chief priest
παῖς,241,unigram,masculine,accusative,plural,idto,1.002216361401819,,idto,child
τέκνον,328,unigram,neuter,accusative,plural,anak,4.69413326497132,anak,anak,child
τέκνον,182,unigram,neuter,accusative,singular,magapadakup,1.1339044135450578,magapadakup,magapadakup,child
τέκνον,19,unigram,neuter,nominative,plural,magapadakup,1.141963006758445,magapadakup,magapadakup,child
τέκνον,196,unigram,neuter,nominative,singular,Itin,4.659490935240717,Itin,Itin,child
παιδίον,17,unigram,neuter,accusative,plural,Pasagdi,1.038296070344135,,Pasagdi,child
παιδίον,93,unigram,neuter,accusative,singular,isu,12.760510902210765,isu,isu,child
παιδίον,174,unigram,neuter,nominative,plural,isu,1.0566155399311339,isu,isu,child
παιδίον,43,unigram,neuter,nominative,singular,isu,7.704678163124091,isu,isu,child
πόλις,186,unigram,feminine,accusative,plural,longsod,1.0200126341125475,longsod,,city
πόλις,67,unigram,feminine,accusative,singular,longsod,6.9186862899420944,longsod,longsod,city
πύλη,209,unigram,feminine,nominative,singular,mapiyut,1.3648022450135104,mapiyut,mapiyut,city gate
χιτών,121,unigram,masculine,accusative,plural,ilisan,1.5752871732394738,ilisan,ilisan,"clothing, undergarments"
χιτών,33,unigram,masculine,accusative,singular,dagmay,1.19929733171184,dagmay,dagmay,"clothing, undergarments"
ἱμάτιον,136,unigram,neuter,accusative,plural,dagom,19.939737170587218,dagom,dagom,coat
ἱμάτιον,135,unigram,neuter,accusative,singular,dagom,8.188718185743303,dagom,dagom,coat
ἐντολή,85,unigram,feminine,accusative,plural,sogowan,4.899946331455752,sogowan,sogowan,commandment
ἐντολή,83,unigram,feminine,accusative,singular,sogowan,4.984443335559756,sogowan,sogowan,commandment
συνέδριον,317,unigram,neuter,accusative,plural,abadasan,1.0721145748708139,abadasan,abadasan,council
συνέδριον,54,unigram,neuter,accusative,singular,,,Hokmanan,Hokomanan,council
χώρα,289,unigram,feminine,accusative,singular,banwa,1.0870808768535543,banwa,banwa,"country, countryside"
ὄχλος,59,unigram,masculine,accusative,plural,otaw,1.8569013454276053,otaw,otaw,crowd
ὄχλος,11,unigram,masculine,accusative,singular,otaw,1.9497736886381287,otaw,otaw,crowd
ὄχλος,103,unigram,masculine,nominative,plural,otaw,1.871890224680085,otaw,otaw,crowd
ὄχλος,281,unigram,masculine,nominative,singular,otaw,1.2531115123156202,otaw,otaw,crowd
θυγάτηρ,119,unigram,feminine,nominative,plural,pagtiyaowi,1.4707822836810522,pagtiyaowi,pagtiyaowi,daughter
θυγάτηρ,311,unigram,feminine,nominative,singular,anak,2.7744298811188823,anak,anak,daughter
ἡμέρα,77,unigram,feminine,accusative,plural,allaw,10.264036073551651,allaw,allaw,day
ἡμέρα,88,unigram,feminine,accusative,singular,allaw,6.752757942437686,allaw,allaw,day
ἡμέρα,2,unigram,feminine,nominative,plural,allaw,1.0752203067262847,allaw,allaw,day
ἡμέρα,69,unigram,feminine,nominative,singular,allaw,2.5776992687701057,allaw,allaw,day
ὀφειλέτης,253,unigram,masculine,nominative,plural,,,kyakatombaan,kyatombaan,debtor
ὀφειλέτης,127,unigram,masculine,nominative,singular,minilyon,1.2013309189107515,minilyon,minilyon,debtor
δαιμόνιον,34,unigram,neuter,accusative,plural,saytan,5.328139702478374,saytan,saytan,demon
δαιμόνιον,324,unigram,neuter,accusative,singular,,,Kyakasaytanan,Kyasaytanan,demon
δαιμόνιον,198,unigram,neuter,nominative,plural,saytan,10.3193406899456,saytan,saytan,demon
δαιμόνιον,173,unigram,neuter,nominative,singular,saytan,2.9495568822025455,saytan,saytan,demon
δηνάριον,303,unigram,neuter,accusative,plural,,,sapi,yaka-otang,denarius (about a day's wages)
δηνάριον,161,unigram,neuter,accusative,singular,Pakitaan,1.4907017311609068,Pakitaan,Pakitaan,denarius (about a day's wages)
μαθητής,179,unigram,masculine,accusative,plural,inindowan,22.76645225630159,inindowan,inindowan,disciple
μαθητής,329,unigram,masculine,accusative,singular,dakowa,1.1271489684145413,dakowa,dakowa,disciple
μαθητής,273,unigram,masculine,nominative,plural,inindowan,35.19108193006362,inindowan,inindowan,disciple
μαθητής,327,unigram,masculine,nominative,singular,inindowan,21.758734538895226,inindowan,inindowan,disciple
νόσος,3,unigram,feminine,accusative,plural,sakit,2.862213229939879,sakit,sakit,disease
νόσος,76,unigram,feminine,accusative,singular,,,yamakarimpud,yakarimpud,disease
περιστερά,102,unigram,feminine,accusative,plural,,,salampati,malapati,dove
οὖς,154,unigram,neuter,accusative,plural,paningugi,1.3780614930095292,paningugi,paningugi,ear
οὖς,280,unigram,neuter,accusative,singular,pyagatomod-tomod,1.1855928706284675,pyagatomod-tomod,pyagatomod-tomod,ear
σεισμός,205,unigram,masculine,nominative,plural,linog,1.0901581188297433,linog,linog,"earthquakes, storm"
σεισμός,65,unigram,masculine,nominative,singular,makusug,2.0777786028332477,makusug,makusug,"earthquakes, storm"
τέλος,271,unigram,neuter,accusative,singular,magapadayon,1.176548455736423,magapadayon,magapadayon,end
