lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1852_translation,version_1853_translation,english_translation
θεός,293,unigram,masculine,accusative,plural,ⴹⵏⴶⵔ,1.2591437047102771,,ⴹⵏⴶⵔ,God
θεός,115,unigram,masculine,accusative,singular,,,Mǝššina,ⵎⵛⵏⴰ,God
θεός,24,unigram,masculine,nominative,plural,,,imalan,ⵜⵎⵙⵎ,God
θεός,183,unigram,masculine,nominative,singular,,,Mǝššina,ⵎⵛⵏⴰ,God
κύριος,295,unigram,masculine,nominative,plural,ⴹⵙⵏⵏⵏ,1.2150588415383705,,ⴹⵙⵏⵏⵏ,"Lord, lord, master"
κύριος,116,unigram,masculine,nominative,singular,,,Ǝmǝli,ⵎⵍⵢ,"Lord, lord, master"
γραφή,111,unigram,feminine,accusative,plural,,,Ǝlkǝttaban,ⵜⴶⴹⴰ,Scripture
γραφή,43,unigram,feminine,accusative,singular,,,Ǝlkəttaban,ⵍⴾⵜⵀⵏ,Scripture
γραφή,232,unigram,feminine,nominative,plural,,,andu,ⵏ⵿ⴹⵓ,Scripture
γραφή,289,unigram,feminine,nominative,singular,,,Ǝlkǝttaban,ⵍⴾⵜⵀⵏ,Scripture
ἄγγελος,84,unigram,masculine,accusative,plural,,,angalosan,ⵏ⵿ⴶⵍⵙⵏ,angel
ἄγγελος,40,unigram,masculine,nominative,plural,,,angalosan,ⵏ⵿ⴶⵍⵙⵏ,angel
ἄγγελος,94,unigram,masculine,nominative,singular,,,angalos,ⵏ⵿ⴶⵍⵙ,angel
ἀπόστολος,37,unigram,masculine,nominative,plural,,,Ǝqqalan-du,ⵏⵎⵤⵍ,apostle
ἀπόστολος,4,unigram,masculine,nominative,singular,,,anammazal,ⵏⵎⵤⵍ,apostle
ἐξουσία,61,unigram,feminine,accusative,plural,ⵜⵜⵓⵛⵔⵗⵎ⵰,1.0962199599997684,,ⵜⵜⵓⵛⵔⵗⵎ⵰,authority
ἐξουσία,174,unigram,feminine,accusative,singular,,,tarna,ⵜⵔⵏⴰ,authority
βρέφος,288,unigram,neuter,accusative,singular,,,ajanɣay,ⵙⵔⴹ,babies
ἀποθήκη,60,unigram,feminine,accusative,singular,,,alkama,ⵍⴾⵎⴰ,barn
