lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2085_translation,version_2086_translation,english_translation
θεός,124,unigram,masculine,accusative,singular,Mulungu,86.92640122549629,Mulungu,Mulungu,God
θεός,195,unigram,masculine,nominative,singular,Mulungu,78.71947478778081,Mulungu,Mulungu,God
κύριος,125,unigram,masculine,nominative,singular,Mndewa,20.161978742734206,Mndewa,Mndewa,"Lord, lord, master"
γραφή,119,unigram,feminine,accusative,plural,Zing'alile,1.4038006205512013,,Zing'alile,Scripture
γραφή,46,unigram,feminine,accusative,singular,,,jandiko,Zing'alile,Scripture
γραφή,246,unigram,feminine,nominative,plural,Nyandiko,1.1224466399291992,,Nyandiko,Scripture
γραφή,306,unigram,feminine,nominative,singular,,,jandiko,Zing'alile,Scripture
ἄγγελος,89,unigram,masculine,accusative,plural,,,malaika,wasenga,angel
ἄγγελος,78,unigram,masculine,accusative,singular,,,nomgala,msenga,angel
ἄγγελος,43,unigram,masculine,nominative,plural,,,malaika,wasenga,angel
ἄγγελος,100,unigram,masculine,nominative,singular,,,malaika,kuulanga,angel
ἀπόστολος,40,unigram,masculine,nominative,plural,,,wampetela,Watumigwa,apostle
ἀπόστολος,5,unigram,masculine,nominative,singular,,,hawaga,yamtumile,apostle
ἐξουσία,186,unigram,feminine,accusative,singular,,,mhiko,udaho,authority
βρέφος,14,unigram,neuter,accusative,plural,,,yawakwase,yawamoteze,babies
βρέφος,305,unigram,neuter,accusative,singular,yatambalikwe,1.0595384180401852,yatambalikwe,,babies
ἀποθήκη,253,unigram,feminine,accusative,plural,ndigwa,1.3617093074125002,ndigwa,,barn
ἀποθήκη,64,unigram,feminine,accusative,singular,kukano,1.8316998816885892,kukano,kukano,barn
ἀρχή,171,unigram,feminine,accusative,singular,hayailaguse,1.1062845238338443,,hayailaguse,beginning
ζώνη,163,unigram,feminine,accusative,plural,mmikwiji,1.2125176900525536,,mmikwiji,belt
ζώνη,210,unigram,feminine,accusative,singular,guwo,1.0960524252565438,guwo,,belt
βλασφημία,30,unigram,feminine,accusative,plural,yofukula,1.2729246835487205,yofukula,yofukula,blasphemy
πλοῖον,98,unigram,neuter,accusative,plural,ngalawa,2.4361236043842927,ngalawa,ngalawa,boat
πλοῖον,290,unigram,neuter,accusative,singular,mngalawa,7.171261070457284,mngalawa,mngalawa,boat
πλοῖον,224,unigram,neuter,nominative,plural,Wadileka,1.096239847813496,Wadileka,,boat
πλοῖον,212,unigram,neuter,nominative,singular,,,ingalawa,mulusanga,boat
σῶμα,55,unigram,neuter,nominative,singular,lukuli,3.3486255244926753,lukuli,lukuli,body
κλῆμα,140,unigram,neuter,nominative,singular,tambi,1.9761883793779413,tambi,tambi,branch
ἄρτος,295,unigram,masculine,accusative,plural,,,migate,mikate,bread
