lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_261_translation,version_262_translation,english_translation
θεός,312,unigram,masculine,accusative,plural,fabaa,1.1456159136347317,fabaa,,God
θεός,128,unigram,masculine,accusative,singular,Yennu,5.098017928561839,Yennu,Yennu,God
θεός,202,unigram,masculine,nominative,singular,Yennu,13.294745303340825,Yennu,Yennu,God
κύριος,314,unigram,masculine,nominative,plural,bondamm,1.6742606845658072,bondamm,bondamm,"Lord, lord, master"
κύριος,129,unigram,masculine,nominative,singular,Yomdaanɔ,5.189591041391087,Yomdaanɔ,Yomdaanɔ,"Lord, lord, master"
γραφή,123,unigram,feminine,accusative,plural,gbouŋ,9.58206268035185,gbouŋ,gbouŋ,Scripture
γραφή,48,unigram,feminine,accusative,singular,,,gbouŋ,paaki,Scripture
γραφή,254,unigram,feminine,nominative,plural,,,gbeen,gbouŋ,Scripture
γραφή,307,unigram,feminine,nominative,singular,gbouŋ,9.566495678157683,gbouŋ,gbouŋ,Scripture
ἄγγελος,96,unigram,masculine,accusative,plural,malakanba,9.32887570379682,malakanba,malakanba,angel
ἄγγελος,84,unigram,masculine,accusative,singular,,,Nnara,liit,angel
ἄγγελος,45,unigram,masculine,nominative,plural,malakanba,22.57251346266278,malakanba,malakanba,angel
ἄγγελος,107,unigram,masculine,nominative,singular,malaka,29.210528133498503,malaka,malaka,angel
ἀπόστολος,42,unigram,masculine,nominative,plural,toomiinba,12.29252031411644,toomiinba,toomiinba,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,toomu,1.3735717902638616,toomu,toomu,apostle
ἐξουσία,69,unigram,feminine,accusative,plural,,,daamiini,daamii-i,authority
ἐξουσία,195,unigram,feminine,accusative,singular,,,yikoo,yiikoo,authority
βρέφος,16,unigram,neuter,accusative,plural,,,sanpaantii,nisiab,babies
βρέφος,305,unigram,neuter,accusative,singular,sanpantik,1.0804603210543138,,sanpantik,babies
ἀποθήκη,68,unigram,feminine,accusative,singular,wuun,1.8373521419105714,wuun,wuun,barn
φραγμός,225,unigram,masculine,accusative,plural,sɔnjobis,1.0954034664104502,,sɔnjobis,"barrier, wall"
ἀρχή,71,unigram,feminine,accusative,plural,,,daamiini,daamii-i,beginning
ἀρχή,175,unigram,feminine,accusative,singular,,,Kana,Keena,beginning
βλασφημία,31,unigram,feminine,accusative,plural,Nilanɔpoe,1.720307948701251,Nilanɔpoe,Nilanɔpoe,blasphemy
