lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2146_translation,version_2147_translation,english_translation
θεός,100,unigram,masculine,accusative,singular,,,Allahı,Аллахы,God
θεός,22,unigram,masculine,nominative,plural,,,allahlarsınız,аллахларсыныз,God
θεός,153,unigram,masculine,nominative,singular,,,Allah,Аллах,God
κύριος,101,unigram,masculine,nominative,singular,,,Saabi,Сааби,"Lord, lord, master"
γραφή,96,unigram,feminine,accusative,plural,,,Yazıları,Йазылары,Scripture
γραφή,196,unigram,feminine,nominative,plural,,,Yazılar,Йазылар,Scripture
γραφή,246,unigram,feminine,nominative,singular,,,Ayoz,Айоз,Scripture
ἄγγελος,74,unigram,masculine,accusative,plural,,,angillerini,ангиллерини,angel
ἄγγελος,37,unigram,masculine,nominative,plural,,,angillär,ангиллӓр,angel
ἄγγελος,82,unigram,masculine,nominative,singular,,,angil,ангил,angel
ἀπόστολος,34,unigram,masculine,nominative,plural,,,apostollar,апостоллар,apostle
ἀπόστολος,5,unigram,masculine,nominative,singular,,,yollayandan,йоллайандан,apostle
ἐξουσία,144,unigram,feminine,accusative,singular,,,zaabitlik,заабитлик,authority
βρέφος,13,unigram,neuter,accusative,plural,,,azarlardılar,азарлардылар,babies
βρέφος,245,unigram,neuter,accusative,singular,,,ahır,ахыр,babies
ζώνη,126,unigram,feminine,accusative,plural,,,kuşaanıza,кушааныза,belt
ζώνη,165,unigram,feminine,accusative,singular,,,çekirgelär,чекиргелӓр,belt
βλασφημία,67,unigram,feminine,nominative,singular,,,kötülemäk,кӧтӱлемӓк,blasphemy
πλοῖον,80,unigram,neuter,accusative,plural,,,kenara,кенара,boat
πλοῖον,233,unigram,neuter,accusative,singular,,,kayık,кайык,boat
πλοῖον,167,unigram,neuter,nominative,singular,,,kayık,кайык,boat
σῶμα,158,unigram,neuter,nominative,plural,,,güüdeleri,гӱӱделери,body
σῶμα,49,unigram,neuter,nominative,singular,,,güüdän,гӱӱдӓн,body
ἄρτος,236,unigram,masculine,accusative,plural,,,ekmek,екмек,bread
ἄρτος,258,unigram,masculine,accusative,singular,,,ekmek,екмек,bread
ἄρτος,115,unigram,masculine,nominative,plural,,,ekmek,екмек,bread
ἄρτος,30,unigram,masculine,nominative,singular,,,ekmää,екмӓӓ,bread
ἀδελφός,226,unigram,masculine,accusative,plural,,,kardaşlarını,кардашларыны,brother
ἀδελφός,90,unigram,masculine,accusative,singular,,,kardaşını,кардашыны,brother
ἀδελφός,84,unigram,masculine,nominative,plural,,,kardaşları,кардашлары,brother
ἀδελφός,172,unigram,masculine,nominative,singular,,,kardaşın,кардашын,brother
στῆθος,214,unigram,neuter,accusative,singular,,,güüsünä,гӱӱсӱнӓ,"chest, breast"
ἀρχιερεύς,182,unigram,masculine,accusative,plural,,,büük,бӱӱк,chief priest
ἀρχιερεύς,89,unigram,masculine,nominative,plural,,,popazlar,попазлар,chief priest
ἀρχιερεύς,185,unigram,masculine,nominative,singular,,,popaz,попаз,chief priest
παῖς,176,unigram,masculine,accusative,plural,,,uşakları,ушаклары,child
παῖς,39,unigram,masculine,accusative,singular,,,çocuu,чоӂуу,child
τέκνον,252,unigram,neuter,accusative,plural,,,uşaklarını,ушакларыны,child
τέκνον,14,unigram,neuter,nominative,plural,,,Uşaklar,Ушаклар,child
τέκνον,138,unigram,neuter,nominative,singular,,,Oolum,Оолум,child
παιδίον,12,unigram,neuter,accusative,plural,,,uşakları,ушаклары,child
παιδίον,71,unigram,neuter,accusative,singular,,,Uşaa,Ушаа,child
