lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1175_translation,version_1176_translation,english_translation
θεός,108,unigram,masculine,accusative,singular,Ngünechen,25.18770449554346,Ngünechen,Ngünechen,God
θεός,171,unigram,masculine,nominative,singular,Ngünechen,76.68109232922032,Ngünechen,Ngünechen,God
κύριος,109,unigram,masculine,nominative,singular,Ñidol,14.10793565266492,Ñidol,Ñidol,"Lord, lord, master"
γραφή,104,unigram,feminine,accusative,plural,wirin,1.619845579063658,wirin,wirin,Scripture
ἄγγελος,77,unigram,masculine,accusative,plural,werken,1.0915553924696229,werken,werken,angel
ἄγγελος,68,unigram,masculine,accusative,singular,werken,1.730002906747404,werken,werken,angel
ἄγγελος,37,unigram,masculine,nominative,plural,püllü,1.4084734143125826,püllü,püllü,angel
ἄγγελος,87,unigram,masculine,nominative,singular,püllü,1.3472580926900697,püllü,püllü,angel
ἀπόστολος,34,unigram,masculine,nominative,plural,apostol,12.774410432985102,apostol,apostol,apostle
ἀπόστολος,4,unigram,masculine,nominative,singular,doykülelay,1.470928967181517,doykülelay,doykülelay,apostle
ἐξουσία,163,unigram,feminine,accusative,singular,pepiluwün,7.285079879780418,pepiluwün,pepiluwün,authority
βρέφος,11,unigram,neuter,accusative,plural,puwülelngey,1.3490705477692915,puwülelngey,puwülelngey,babies
βρέφος,269,unigram,neuter,accusative,singular,kudulelu,1.5278639174489077,kudulelu,kudulelu,babies
ἀποθήκη,219,unigram,feminine,accusative,plural,kakon,1.8361965565282339,kakon,kakon,barn
ἀποθήκη,54,unigram,feminine,accusative,singular,elketranwe,1.6250122961361306,elketranwe,elketranwe,barn
φραγμός,91,unigram,masculine,accusative,singular,puwkintunieam,1.1227378789349303,puwkintunieam,puwkintunieam,"barrier, wall"
ἀρχή,147,unigram,feminine,accusative,singular,—Ellaka,1.532881157718965,—Ellaka,—Ellaka,beginning
ζώνη,138,unigram,feminine,accusative,plural,Yekilmün,1.1227378789349303,Yekilmün,Yekilmün,belt
