lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_220_translation,version_221_translation,english_translation
θεός,260,unigram,masculine,accusative,plural,debata,1.2649182814246889,,debata,God
θεός,104,unigram,masculine,accusative,singular,Allataala,3.006378345464665,,Allataala,God
θεός,164,unigram,masculine,nominative,singular,Allataala,2.570122838416096,,Allataala,God
κύριος,262,unigram,masculine,nominative,plural,umbukkaia,1.059724082446904,,umbukkaia,"Lord, lord, master"
κύριος,105,unigram,masculine,nominative,singular,puäna,2.593571656327029,,puäna,"Lord, lord, master"
γραφή,99,unigram,feminine,accusative,plural,Battakada,1.6008959889446095,,Battakada,Scripture
γραφή,41,unigram,feminine,accusative,singular,Battakada,1.211389540777407,,Battakada,Scripture
γραφή,208,unigram,feminine,nominative,plural,Battakada,1.0538220215389216,,Battakada,Scripture
γραφή,255,unigram,feminine,nominative,singular,Battakada,1.3635473041266393,,Battakada,Scripture
ἄγγελος,77,unigram,masculine,accusative,plural,malaika'ku,1.4872393022563684,,malaika'ku,angel
ἄγγελος,68,unigram,masculine,accusative,singular,pesuaku,1.0400539168745258,,pesuaku,angel
ἄγγελος,37,unigram,masculine,nominative,plural,malaika,3.371320309101478,,malaika,angel
ἄγγελος,87,unigram,masculine,nominative,singular,malaika,2.355484061298602,,malaika,angel
ἀπόστολος,34,unigram,masculine,nominative,plural,suhona,1.8084451187453443,,suhona,apostle
ἀπόστολος,5,unigram,masculine,nominative,singular,disua,1.070406671971274,,disua,apostle
ἐξουσία,158,unigram,feminine,accusative,singular,kakuasaam,2.215789036430902,,kakuasaam,authority
βρέφος,13,unigram,neuter,accusative,plural,ungkeaha'im,1.160164722821634,,ungkeaha'im,babies
βρέφος,254,unigram,neuter,accusative,singular,dilole,1.0591090190634709,,dilole,babies
ἀποθήκη,58,unigram,feminine,accusative,singular,loko,1.4941662948679049,,loko,barn
φραγμός,185,unigram,masculine,accusative,plural,sambai,1.0591060057675743,,sambai,"barrier, wall"
ἀρχή,144,unigram,feminine,accusative,singular,Napateemmi,1.1054890991685846,,Napateemmi,beginning
ζώνη,136,unigram,feminine,accusative,plural,tembaga,1.1601402291408716,,tembaga,belt
βλασφημία,26,unigram,feminine,accusative,plural,muangga,1.0804736285926828,,muangga,blasphemy
πλοῖον,85,unigram,neuter,accusative,plural,lopinna,1.043742386599147,,lopinna,boat
πλοῖον,241,unigram,neuter,accusative,singular,lopi,4.741601055467504,,lopi,boat
πλοῖον,178,unigram,neuter,nominative,singular,lopinna,1.043742386599147,,lopinna,boat
σῶμα,49,unigram,neuter,nominative,singular,kalemu,1.1338421216340446,,kalemu,body
κλῆμα,45,unigram,neuter,nominative,plural,tahha,1.0954080587464583,,tahha,branch
κλῆμα,118,unigram,neuter,nominative,singular,täke,1.6282646381805748,,täke,branch
ἄρτος,246,unigram,masculine,accusative,plural,hoti,2.7241034496402494,,hoti,bread
ἄρτος,270,unigram,masculine,accusative,singular,hoti,1.5366061922503842,,hoti,bread
ἄρτος,123,unigram,masculine,nominative,plural,hoti,1.2222708124977597,,hoti,bread
ἄρτος,30,unigram,masculine,nominative,singular,kinande,1.493191573989073,,kinande,bread
ἀδελφός,234,unigram,masculine,accusative,plural,solasubunna,2.260938930701545,,solasubunna,brother
ἀδελφός,94,unigram,masculine,accusative,singular,ma'solasubum,1.6802523889584535,,ma'solasubum,brother
ἀδελφός,183,unigram,masculine,nominative,singular,solasubunna,2.6138040277219683,,solasubunna,brother
στῆθος,224,unigram,neuter,accusative,singular,mennangki,1.288343053899397,,mennangki,"chest, breast"
ἀρχιερεύς,192,unigram,masculine,accusative,plural,kapala,1.1322154754776177,,kapala,chief priest
ἀρχιερεύς,50,unigram,masculine,accusative,singular,sando,1.1433581267954298,,sando,chief priest
ἀρχιερεύς,93,unigram,masculine,nominative,plural,kapala,1.056313152233148,,kapala,chief priest
ἀρχιερεύς,196,unigram,masculine,nominative,singular,sando,2.7513113143315646,,sando,chief priest
παῖς,188,unigram,masculine,accusative,plural,muita,1.0208233320560425,,muita,child
παῖς,39,unigram,masculine,accusative,singular,napatissämbä,1.0954540950705378,,napatissämbä,child
τέκνον,264,unigram,neuter,accusative,plural,änä'na,1.599001379647837,,änä'na,child
τέκνον,141,unigram,neuter,accusative,singular,solasubunna,1.0864210863632862,,solasubunna,child
τέκνον,150,unigram,neuter,nominative,singular,änä'ku,2.4137525995520512,,änä'ku,child
παιδίον,12,unigram,neuter,accusative,plural,napellambi'iä,1.037961138892353,,napellambi'iä,child
παιδίον,74,unigram,neuter,accusative,singular,änä'-änä,2.925821546540021,,änä'-änä,child
παιδίον,134,unigram,neuter,nominative,plural,änä'ku,1.1699451706491824,,änä'ku,child
παιδίον,31,unigram,neuter,nominative,singular,änä'-änä,1.8267151645352404,,änä'-änä,child
πόλις,145,unigram,feminine,accusative,plural,mobotto-bottoam,1.2547196260490698,,mobotto-bottoam,city
πόλις,54,unigram,feminine,accusative,singular,kota,3.547958983338924,,kota,city
χιτών,24,unigram,masculine,accusative,singular,bajummu,1.0642394602697018,,bajummu,"clothing, undergarments"
ἱμάτιον,102,unigram,neuter,accusative,plural,jubana,1.241578766456123,,jubana,coat
ἱμάτιον,101,unigram,neuter,accusative,singular,jubamu,1.2405935950059015,,jubamu,coat
ἐντολή,67,unigram,feminine,accusative,plural,pahentana,1.058616399687772,,pahentana,commandment
συνέδριον,250,unigram,neuter,accusative,plural,majaga,1.033317349902144,,majaga,council
συνέδριον,42,unigram,neuter,accusative,singular,kapala,1.1029241270048349,,kapala,council
χώρα,226,unigram,feminine,accusative,singular,attasa'na,1.44204595466739,,attasa'na,"country, countryside"
ὄχλος,46,unigram,masculine,accusative,plural,buda,1.6645799990684018,,buda,crowd
ὄχλος,9,unigram,masculine,accusative,singular,tau,1.0465549954131728,,tau,crowd
ὄχλος,79,unigram,masculine,nominative,plural,buda,1.2280628699250569,,buda,crowd
ὄχλος,221,unigram,masculine,nominative,singular,buda,1.436378466794984,,buda,crowd
θυγάτηρ,245,unigram,feminine,nominative,singular,baine,1.2248533036044689,,baine,daughter
ἡμέρα,62,unigram,feminine,accusative,plural,benginna,2.501796034666852,,benginna,day
ἡμέρα,69,unigram,feminine,accusative,singular,Kusanga,1.3621978442862952,,Kusanga,day
ἡμέρα,2,unigram,feminine,nominative,plural,wattunna,1.9152363725084225,,wattunna,day
ἡμέρα,56,unigram,feminine,nominative,singular,pa'patokaam,1.0492358105016513,,pa'patokaam,day
δαιμόνιον,25,unigram,neuter,accusative,plural,setam,1.2116851942988585,,setam,demon
δαιμόνιον,258,unigram,neuter,accusative,singular,setam,2.4081842622610603,,setam,demon
δαιμόνιον,152,unigram,neuter,nominative,plural,setam,1.2093680634429016,,setam,demon
δαιμόνιον,133,unigram,neuter,nominative,singular,setam,1.6223436743235582,,setam,demon
δηνάριον,237,unigram,neuter,accusative,plural,bidä,1.9580145586081767,,bidä,denarius (about a day's wages)
δηνάριον,125,unigram,neuter,accusative,singular,peha,1.0043167246552327,,peha,denarius (about a day's wages)
μαθητής,139,unigram,masculine,accusative,plural,passikolanna,5.281976157364096,,passikolanna,disciple
μαθητής,265,unigram,masculine,accusative,singular,napakamaja,1.562781030452114,,napakamaja,disciple
μαθητής,215,unigram,masculine,nominative,plural,passikolanna,10.021271998037461,,passikolanna,disciple
μαθητής,263,unigram,masculine,nominative,singular,passikola,1.881776088930483,,passikola,disciple
νόσος,61,unigram,feminine,accusative,singular,sala,1.0436286834078914,,sala,disease
περιστερά,78,unigram,feminine,accusative,plural,dangam-dangam,1.7766574800113832,,dangam-dangam,dove
οὖς,117,unigram,neuter,accusative,plural,talinganna,1.0851577119958933,,talinganna,ear
οὖς,220,unigram,neuter,accusative,singular,kada,1.2462665942152067,,kada,ear
σεισμός,159,unigram,masculine,nominative,plural,kakobeam,1.1225585297630964,,kakobeam,"earthquakes, storm"
σεισμός,52,unigram,masculine,nominative,singular,nalolinni,1.1054441961004942,,nalolinni,"earthquakes, storm"
τέλος,213,unigram,neuter,accusative,singular,ma'katampasanna,1.0664341043840389,,ma'katampasanna,end
αἰών,189,unigram,masculine,accusative,plural,meangganna,1.2909793994787775,,meangganna,eternity
αἰών,235,unigram,masculine,accusative,singular,salako-lakona,1.9140905326940352,,salako-lakona,eternity
ὀφθαλμός,19,unigram,masculine,accusative,plural,paita,1.2872081028308309,,paita,eye
ὀφθαλμός,53,unigram,masculine,nominative,plural,matanna,1.127836071546583,,matanna,eye
ὀφθαλμός,232,unigram,masculine,nominative,singular,matammu,2.0336204919398613,,matammu,eye
λιμός,6,unigram,feminine,nominative,plural,kakobeam,1.144325270768837,,kakobeam,famine
γεωργός,197,unigram,masculine,nominative,plural,mantesam,1.6446925259351084,,mantesam,"farmer, tenant"
γεωργός,40,unigram,masculine,nominative,singular,bätäna,1.1410174255865906,,bätäna,"farmer, tenant"
πατήρ,153,unigram,masculine,accusative,plural,ungkalembei,1.16197581487098,,ungkalembei,father
πατήρ,236,unigram,masculine,accusative,singular,Ambeku,2.0100774817409404,,Ambeku,father
πατήρ,244,unigram,masculine,nominative,plural,nene,1.5918809884971563,,nene,father
πατήρ,146,unigram,masculine,nominative,singular,Ambeku,2.902449059724083,,Ambeku,father
ἀγρός,257,unigram,masculine,accusative,plural,tondä,1.3888453851739817,,tondä,field
δάκτυλος,138,unigram,masculine,accusative,singular,Tomas,1.747688406257712,,Tomas,finger
ἰχθύς,120,unigram,masculine,accusative,plural,bau,1.18714016815603,,bau,fish
ἰχθύς,149,unigram,masculine,accusative,singular,bau,1.3577024004602671,,bau,fish
δίκτυον,86,unigram,neuter,accusative,plural,dalana,2.419166977659491,,dalana,fishing net
δίκτυον,156,unigram,neuter,accusative,singular,dalana,1.3983633756845022,,dalana,fishing net
τροφή,253,unigram,feminine,accusative,singular,naäkä,1.09541724956689,,naäkä,food
πούς,184,unigram,masculine,accusative,plural,bitti'na,1.0483843265971589,,bitti'na,foot
καρπός,143,unigram,masculine,accusative,plural,bua,1.5189167390050875,,bua,"fruit, crop, harvest"
καρπός,181,unigram,masculine,accusative,singular,kembua,1.419616738522042,,kembua,"fruit, crop, harvest"
πλήρωμα,211,unigram,neuter,accusative,plural,tää'nam,1.0681820576252234,,tää'nam,fullness
γενεά,182,unigram,feminine,accusative,singular,lapi,1.957988592364796,,lapi,generation
γενεά,242,unigram,feminine,nominative,plural,lapi'na,1.9999514664831712,,lapi'na,generation
γενεά,116,unigram,feminine,nominative,singular,lapi,1.4959808146859208,,lapi,generation
δῶρον,126,unigram,neuter,accusative,singular,pehumalasam,1.3106021726682873,,pehumalasam,gift
ἡγεμών,131,unigram,masculine,accusative,plural,dibabakoa,1.1819775703505642,,dibabakoa,"governor, ruler"
ἡγεμών,10,unigram,masculine,accusative,singular,sabattam,1.235883281390969,,sabattam,"governor, ruler"
σταφυλή,267,unigram,feminine,accusative,singular,balambane,1.1601402291408716,,balambane,grapes
ἀσπασμός,247,unigram,masculine,accusative,plural,pasa,1.8458776555102017,,pasa,greeting
ἀσπασμός,132,unigram,masculine,accusative,singular,pahiu,1.09541724956689,,pahiu,greeting
ὁδηγός,3,unigram,masculine,nominative,singular,pebaba,1.403220723129234,,pebaba,guide
χείρ,238,unigram,feminine,accusative,plural,limanna,1.8684245078135315,,limanna,hand
χείρ,172,unigram,feminine,accusative,singular,limanna,1.833717675738069,,limanna,hand
κεφαλή,109,unigram,feminine,accusative,plural,muillim-illim,1.1957545117118398,,muillim-illim,head
στάχυς,162,unigram,masculine,accusative,plural,Mahassam,1.1433431897833053,,Mahassam,head of grain
οὐρανός,7,unigram,masculine,accusative,plural,uhhampoi,1.2123269928317748,,uhhampoi,"heaven, sky"
οὐρανός,207,unigram,masculine,accusative,singular,langi,1.2262075770933216,,langi,"heaven, sky"
οὐρανός,154,unigram,masculine,nominative,singular,Langi,1.1400110211998964,,Langi,"heaven, sky"
ὥρα,22,unigram,feminine,nominative,singular,wattunna,2.6617243329594578,,wattunna,hour
οἰκία,251,unigram,feminine,accusative,singular,banua,1.0355660426722528,,banua,house
οἶκος,18,unigram,masculine,accusative,singular,banuanna,1.8603558775311515,,banuanna,"house, home"
κριτής,127,unigram,masculine,nominative,singular,mahhotto,1.5607801654938112,,mahhotto,judge
βασιλεύς,84,unigram,masculine,accusative,plural,dibabakoa,1.1823939294136487,,dibabakoa,king
βασιλεύς,47,unigram,masculine,accusative,singular,tomahajanna,1.1428802909194031,,tomahajanna,king
βασιλεία,65,unigram,feminine,accusative,plural,napaitai,1.11307201796586,,napaitai,kingdom
βασιλεία,124,unigram,feminine,accusative,singular,kapahentaanna,3.6727067433401497,,kapahentaanna,kingdom
κόπος,157,unigram,masculine,accusative,plural,umpasalakoa,1.1126623557247697,,umpasalakoa,"labour, work, trouble, difficulty"
λύχνος,179,unigram,masculine,nominative,singular,lampu,1.2747210461739793,,lampu,lamp
κλῆρος,1,unigram,masculine,accusative,singular,naundi,2.1234156606462955,,naundi,"lots (casting of lots), inheritance"
ἄνθρωπος,198,unigram,masculine,accusative,singular,ungkadakei,2.022097979106785,,ungkadakei,man
ἄνθρωπος,91,unigram,masculine,nominative,plural,umpohäe,1.2639135811127555,,umpohäe,man
