lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1793_translation,version_1794_translation,english_translation
θεός,109,unigram,masculine,accusative,singular,Alhou,2.6587560650419904,Alhou,,God
θεός,22,unigram,masculine,nominative,plural,alhouqo,1.2592612252745659,alhouqo,,God
θεός,169,unigram,masculine,nominative,singular,Alhou,4.453351686353424,Alhou,,God
κύριος,110,unigram,masculine,nominative,singular,Ampeu,5.212306970396903,Ampeu,,"Lord, lord, master"
γραφή,106,unigram,feminine,accusative,plural,kuchoyesu,3.0347825158889123,kuchoyesu,,Scripture
γραφή,39,unigram,feminine,accusative,singular,kuchoyesulo,1.5532895663977049,kuchoyesulo,,Scripture
γραφή,207,unigram,feminine,nominative,plural,kuchoyesulo,1.4373617582938114,kuchoyesulo,,Scripture
γραφή,258,unigram,feminine,nominative,singular,kuchoyesu,1.4845473313080293,kuchoyesu,,Scripture
ἄγγελος,78,unigram,masculine,accusative,plural,kungumi,1.9180161387825985,kungumi,,angel
ἄγγελος,67,unigram,masculine,accusative,singular,ighinikishiu,1.5095049360868968,ighinikishiu,,angel
ἄγγελος,37,unigram,masculine,nominative,plural,kungumi,2.639641300202293,kungumi,,angel
ἄγγελος,85,unigram,masculine,nominative,singular,kungumi,2.0690441329859843,kungumi,,angel
ἐξουσία,162,unigram,feminine,accusative,singular,kuka,2.4138750911111657,kuka,,authority
βρέφος,12,unigram,neuter,accusative,plural,panongaqo,1.0961014216060068,panongaqo,,babies
βρέφος,257,unigram,neuter,accusative,singular,zu,1.0838850501881898,zu,,babies
ἀποθήκη,54,unigram,feminine,accusative,singular,niqa,1.0647653363849123,niqa,,barn
πλοῖον,83,unigram,neuter,accusative,plural,ashuka,2.387814755915629,ashuka,,boat
πλοῖον,244,unigram,neuter,accusative,singular,ashuka,1.5877698786573953,ashuka,,boat
πλοῖον,183,unigram,neuter,nominative,singular,ashukaye,1.3269788340851192,ashukaye,,boat
σῶμα,47,unigram,neuter,nominative,singular,kuchopu,1.2056355449928793,kuchopu,,body
κλῆμα,125,unigram,neuter,nominative,singular,Aloka,1.1455097387262396,Aloka,,branch
ἄρτος,247,unigram,masculine,accusative,plural,asho,2.2397413917321933,asho,,bread
ἄρτος,271,unigram,masculine,accusative,singular,asho,4.02520710589204,asho,,bread
