lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2106_translation,version_2107_translation,english_translation
θεός,352,unigram,masculine,accusative,plural,mawuwo,1.1634492944761523,mawuwo,,God
θεός,145,unigram,masculine,accusative,singular,Mawu,61.47543221799338,Mawu,Mawu,God
θεός,32,unigram,masculine,nominative,plural,mawuwo,1.097258004808277,mawuwo,,God
θεός,224,unigram,masculine,nominative,singular,Mawu,133.0051893904895,Mawu,Mawu,God
κύριος,354,unigram,masculine,nominative,plural,nuatɔwo,1.1631489665259134,,nuatɔwo,"Lord, lord, master"
κύριος,146,unigram,masculine,nominative,singular,Aƒetɔ,7.660942889417315,Aƒetɔ,Aƒetɔ,"Lord, lord, master"
γραφή,140,unigram,feminine,accusative,plural,,,mawunya,ŋɔŋlɔawo,Scripture
γραφή,56,unigram,feminine,accusative,singular,,,mawunya,ŋɔŋlɔ,Scripture
γραφή,282,unigram,feminine,nominative,plural,,,dzɔdzɔm,ŋɔŋlɔawo,Scripture
γραφή,347,unigram,feminine,nominative,singular,,,mawunya,ŋɔŋlɔ,Scripture
ἄγγελος,107,unigram,masculine,accusative,plural,woaƒo,1.1787029703768157,,woaƒo,angel
ἄγγελος,91,unigram,masculine,accusative,singular,dɔla,1.089827198964201,,dɔla,angel
ἄγγελος,52,unigram,masculine,nominative,plural,mawudɔlawo,3.2076444093711647,mawudɔlawo,mawudɔlawo,angel
ἄγγελος,118,unigram,masculine,nominative,singular,,,mawudɔla,dɔla,angel
ἀπόστολος,49,unigram,masculine,nominative,plural,apostoloawo,2.6616819119164172,apostoloawo,apostoloawo,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,Subɔla,1.0960817954296525,,Subɔla,apostle
ἐξουσία,75,unigram,feminine,accusative,plural,yewoadrɔ̃,1.0962199599997684,yewoadrɔ̃,,authority
ἐξουσία,215,unigram,feminine,accusative,singular,ŋusẽ,28.104898852349308,ŋusẽ,ŋusẽ,authority
βρέφος,345,unigram,neuter,accusative,singular,,,nuɖunu,vidzĩe,babies
ἀποθήκη,288,unigram,feminine,accusative,plural,avawo,1.999949042375989,,avawo,barn
ἀποθήκη,74,unigram,feminine,accusative,singular,,,atɔ,lu,barn
φραγμός,122,unigram,masculine,accusative,singular,,,wainfiaƒe,weinfiãnu,"barrier, wall"
ἀρχή,78,unigram,feminine,accusative,plural,yewoadrɔ̃,1.0961063339256685,yewoadrɔ̃,,beginning
ἀρχή,196,unigram,feminine,accusative,singular,mi.,1.1062845238338443,mi.,,beginning
ζώνη,188,unigram,feminine,accusative,plural,gabusuwo,1.3262990289778922,gabusuwo,,belt
βλασφημία,36,unigram,feminine,accusative,plural,,,buna,busunyawo,blasphemy
πλοῖον,116,unigram,neuter,accusative,plural,,,tsia,ʋuawo,boat
πλοῖον,330,unigram,neuter,accusative,singular,ʋu,4.359613944150762,ʋu,ʋu,boat
πλοῖον,255,unigram,neuter,nominative,plural,,,hegble,wokui,boat
πλοῖον,243,unigram,neuter,nominative,singular,,,gota,ʋu,boat
σῶμα,65,unigram,neuter,nominative,singular,,,ŋutilã,blibo,body
κλῆμα,162,unigram,neuter,nominative,singular,,,alɔdze,weinti,branch
ἄρτος,335,unigram,masculine,accusative,plural,abolo,5.772498222548709,abolo,abolo,bread
ἄρτος,362,unigram,masculine,accusative,singular,abolo,41.57332259809519,abolo,abolo,bread
ἄρτος,171,unigram,masculine,nominative,plural,,,nuɖuɖu,abolo,bread
ἄρτος,42,unigram,masculine,nominative,singular,abolo,2.602979928278563,abolo,abolo,bread
ἀδελφός,321,unigram,masculine,accusative,plural,nɔviŋutsuwo,1.403290408494417,nɔviŋutsuwo,nɔviŋutsuwo,brother
ἀδελφός,130,unigram,masculine,accusative,singular,nɔvia,2.174947959081966,nɔvia,nɔvia,brother
ἀδελφός,121,unigram,masculine,nominative,plural,,,ŋutsuwo,nɔviawo,brother
ἀδελφός,249,unigram,masculine,nominative,singular,,,nɔvinye,nɔvi,brother
στῆθος,168,unigram,neuter,accusative,plural,,,akɔta,akɔtawo,"chest, breast"
στῆθος,304,unigram,neuter,accusative,singular,,,Nusrɔ̃la,amekae,"chest, breast"
ἀρχιερεύς,260,unigram,masculine,accusative,plural,nunɔlagãwo,17.47609387406407,nunɔlagãwo,nunɔlagãwo,chief priest
ἀρχιερεύς,66,unigram,masculine,accusative,singular,nunɔlagã,2.5010814075024235,nunɔlagã,nunɔlagã,chief priest
ἀρχιερεύς,129,unigram,masculine,nominative,plural,nunɔlagãwo,11.684838413426379,nunɔlagãwo,nunɔlagãwo,chief priest
ἀρχιερεύς,265,unigram,masculine,nominative,singular,nunɔlagã,15.48745331331453,nunɔlagã,nunɔlagã,chief priest
παῖς,54,unigram,masculine,accusative,singular,wònyamae,1.0961210847775034,,wònyamae,child
τέκνον,356,unigram,neuter,accusative,plural,viwo,1.5978553861142735,viwo,viwo,child
τέκνον,194,unigram,neuter,accusative,singular,,,ahe,lade,child
τέκνον,19,unigram,neuter,nominative,plural,,,ahe,lade,child
τέκνον,207,unigram,neuter,nominative,singular,Vinye,8.513374485985453,Vinye,Vinye,child
παιδίον,18,unigram,neuter,accusative,plural,migaxe,1.51425052040918,migaxe,migaxe,child
παιδίον,99,unigram,neuter,accusative,singular,ɖevi,8.835863273073949,ɖevi,ɖevi,child
παιδίον,186,unigram,neuter,nominative,plural,naneke,1.043938159371803,naneke,,child
παιδίον,44,unigram,neuter,nominative,singular,ɖevi,7.854773009245477,ɖevi,ɖevi,child
πόλις,197,unigram,feminine,accusative,plural,du,1.5223250393593142,du,,city
πόλις,70,unigram,feminine,accusative,singular,,,du,dua,city
πύλη,286,unigram,feminine,nominative,plural,,,tsiẽƒe,agbowo,city gate
πύλη,222,unigram,feminine,nominative,singular,,,agbo,kplɔa,city gate
χιτών,126,unigram,masculine,accusative,plural,awu,2.1355628151331505,awu,awu,"clothing, undergarments"
χιτών,33,unigram,masculine,accusative,singular,awu,1.2905250844874077,,awu,"clothing, undergarments"
ἱμάτιον,143,unigram,neuter,accusative,plural,awuwo,3.3961522098307753,awuwo,awuwo,coat
ἱμάτιον,142,unigram,neuter,accusative,singular,,,awu,avɔ,coat
ἐντολή,89,unigram,feminine,accusative,plural,seawo,3.806214448696082,seawo,seawo,commandment
ἐντολή,87,unigram,feminine,accusative,singular,,,kɔnyinyiwo,se,commandment
συνέδριον,340,unigram,neuter,accusative,plural,,,woaƒo,ʋɔnudrɔ̃lawo,council
συνέδριον,58,unigram,neuter,accusative,singular,nunɔlagãwo,1.2587952227856676,nunɔlagãwo,nunɔlagãwo,council
χώρα,309,unigram,feminine,accusative,singular,,,Gadaratɔwo,anyigba,"country, countryside"
ὄχλος,62,unigram,masculine,accusative,plural,,,ameha,amehawo,crowd
ὄχλος,12,unigram,masculine,accusative,singular,ameha,23.13870444831226,ameha,ameha,crowd
ὄχλος,109,unigram,masculine,nominative,plural,,,ameha,amehawo,crowd
ὄχλος,299,unigram,masculine,nominative,singular,ameha,11.144466245551216,ameha,ameha,crowd
θυγάτηρ,334,unigram,feminine,nominative,singular,nyɔnuvi,5.106035514427086,nyɔnuvi,nyɔnuvi,daughter
ἡμέρα,82,unigram,feminine,accusative,plural,ŋkeke,7.952061449511103,ŋkeke,ŋkeke,day
ἡμέρα,92,unigram,feminine,accusative,singular,ŋkeke,1.7351746515963755,ŋkeke,ŋkeke,day
ἡμέρα,2,unigram,feminine,nominative,plural,ŋkeke,2.609781756117193,ŋkeke,ŋkeke,day
ἡμέρα,72,unigram,feminine,nominative,singular,,,ɣetrɔ,ŋkeke,day
ὀφειλέτης,268,unigram,masculine,nominative,plural,gãtɔwo,1.0960524252565438,gãtɔwo,,debtor
ὀφειλέτης,133,unigram,masculine,nominative,singular,akpewo,1.0960524252565438,akpewo,,debtor
δαιμόνιον,34,unigram,neuter,accusative,plural,gbɔgbɔ,1.101301183565288,gbɔgbɔ,gbɔgbɔ,demon
δαιμόνιον,350,unigram,neuter,accusative,singular,vɔ̃,3.2858052036534233,vɔ̃,vɔ̃,demon
δαιμόνιον,209,unigram,neuter,nominative,plural,,,gbɔgbɔ,vɔ̃wo,demon
δαιμόνιον,184,unigram,neuter,nominative,singular,gbɔgbɔ,1.2647815183993472,gbɔgbɔ,gbɔgbɔ,demon
δηνάριον,326,unigram,neuter,accusative,plural,,,sidi,denario,denarius (about a day's wages)
δηνάριον,173,unigram,neuter,accusative,singular,,,Mitsɔ,denario,denarius (about a day's wages)
μαθητής,191,unigram,masculine,accusative,plural,nusrɔ̃lawo,16.276461966597736,nusrɔ̃lawo,nusrɔ̃lawo,disciple
μαθητής,357,unigram,masculine,accusative,singular,,,nusrɔ̃la,lɔ̃na,disciple
μαθητής,292,unigram,masculine,nominative,plural,nusrɔ̃lawo,67.39535940231622,nusrɔ̃lawo,nusrɔ̃lawo,disciple
μαθητής,355,unigram,masculine,nominative,singular,nusrɔ̃la,8.353252411097998,nusrɔ̃la,nusrɔ̃la,disciple
νόσος,3,unigram,feminine,accusative,plural,dɔlélewo,1.8077804644492617,,dɔlélewo,disease
νόσος,80,unigram,feminine,accusative,singular,,,ƒomevi,lãmegbegblẽwo,disease
περιστερά,108,unigram,feminine,accusative,plural,dzram,1.947417610303002,,dzram,dove
περιστερά,60,unigram,feminine,accusative,singular,akpakpa,1.7296632345043899,akpakpa,akpakpa,dove
οὖς,161,unigram,neuter,accusative,plural,senu,1.237322298570422,senu,senu,ear
οὖς,298,unigram,neuter,accusative,singular,,,xɔwo,ƒãe,ear
σεισμός,216,unigram,masculine,nominative,plural,,,ato,teƒeteƒewo,"earthquakes, storm"
σεισμός,68,unigram,masculine,nominative,singular,,,Kasia,mli,"earthquakes, storm"
τέλος,289,unigram,neuter,accusative,singular,nuwuwu,1.7850848604967986,nuwuwu,nuwuwu,end
αἰών,252,unigram,masculine,accusative,plural,wòaɖu,1.0663851847479415,wòaɖu,,eternity
αἰών,322,unigram,masculine,accusative,singular,,,gbeɖe,mavɔmavɔ,eternity
ὀφθαλμός,25,unigram,masculine,accusative,plural,ŋkuwo,7.803238841559287,ŋkuwo,ŋkuwo,eye
ὀφθαλμός,13,unigram,masculine,accusative,singular,Ŋku,1.3771914181425282,Ŋku,Ŋku,eye
ὀφθαλμός,69,unigram,masculine,nominative,plural,ŋkuwo,21.025600263073287,ŋkuwo,ŋkuwo,eye
ὀφθαλμός,319,unigram,masculine,nominative,singular,ŋku,2.1702517631912137,ŋku,ŋku,eye
πρόσωπον,132,unigram,neuter,accusative,plural,mo,1.3491988070890084,mo,mo,face
πρόσωπον,204,unigram,neuter,accusative,singular,mo,1.556847455448243,mo,mo,face
λιμός,8,unigram,feminine,nominative,plural,ato,1.0810969581983796,ato,,famine
λιμός,101,unigram,feminine,nominative,singular,ewuwu,1.3567665348740443,ewuwu,,famine
λιμός,147,unigram,masculine,nominative,singular,dɔwuame,1.2729094412984348,dɔwuame,dɔwuame,famine
γεωργός,267,unigram,masculine,nominative,plural,agbledelawo,1.3503789587772976,,agbledelawo,"farmer, tenant"
γεωργός,55,unigram,masculine,nominative,singular,Wainti,1.0595706247739851,Wainti,,"farmer, tenant"
πατήρ,210,unigram,masculine,accusative,plural,fofowo,1.2969692018889372,,fofowo,father
πατήρ,325,unigram,masculine,accusative,singular,Fofo,5.4185059151770565,Fofo,Fofo,father
πατήρ,333,unigram,masculine,nominative,plural,fofowo,6.150353861806164,fofowo,fofowo,father
πατήρ,198,unigram,masculine,nominative,singular,Fofo,11.674613768399313,Fofo,Fofo,father
σύνδουλος,154,unigram,masculine,accusative,plural,miede,1.0960670999999007,miede,,"fellow-servant, colleague"
σύνδουλος,95,unigram,masculine,accusative,singular,,,màkpɔ,hadɔtsɔla,"fellow-servant, colleague"
σύνδουλος,337,unigram,masculine,nominative,plural,,,nublanuitɔ,eteƒeteƒe,"fellow-servant, colleague"
σύνδουλος,123,unigram,masculine,nominative,singular,,,maxe,hadɔtsɔla,"fellow-servant, colleague"
ἀγρός,349,unigram,masculine,accusative,plural,nɔvinyɔnuwo,1.0569653764842668,,nɔvinyɔnuwo,field
ἀγρός,43,unigram,masculine,accusative,singular,,,zemelawo,abɔ,field
