lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1509_translation,version_1510_translation,english_translation
θεός,357,unigram,masculine,accusative,plural,Jetta,1.2591437047102771,,Jetta,God
θεός,147,unigram,masculine,accusative,singular,Gott,46.64219579945263,Gott,Gott,God
θεός,30,unigram,masculine,nominative,plural,Jetta,1.1634492944761523,Jetta,,God
θεός,228,unigram,masculine,nominative,singular,Gott,183.47207846597374,Gott,Gott,God
κύριος,359,unigram,masculine,nominative,plural,loosleesden,1.1631489665259134,loosleesden,,"Lord, lord, master"
κύριος,148,unigram,masculine,nominative,singular,Har,50.811993757602416,Har,Har,"Lord, lord, master"
γραφή,142,unigram,feminine,accusative,plural,,,Schreft,Schreften,Scripture
γραφή,54,unigram,feminine,accusative,singular,Schreft,3.9996702168568965,Schreft,Schreft,Scripture
γραφή,285,unigram,feminine,nominative,plural,,,jeschräwen,erfelt,Scripture
γραφή,352,unigram,feminine,nominative,singular,Schreft,6.216251023385469,Schreft,Schreft,Scripture
ἄγγελος,109,unigram,masculine,accusative,plural,Enjel,4.511042192439922,Enjel,Enjel,angel
ἄγγελος,93,unigram,masculine,accusative,singular,Enjel,1.5908837104289952,Enjel,Enjel,angel
ἄγγελος,50,unigram,masculine,nominative,plural,Enjel,18.43133342932708,Enjel,Enjel,angel
ἄγγελος,119,unigram,masculine,nominative,singular,Enjel,21.900923624642733,Enjel,Enjel,angel
ἀπόστολος,47,unigram,masculine,nominative,plural,Apostel,15.881125072950034,Apostel,Apostel,apostle
ἀπόστολος,5,unigram,masculine,nominative,singular,,,iernst,Jeschekjta,apostle
ἐξουσία,74,unigram,feminine,accusative,plural,,,veauntwuaten,Jewaultje,authority
ἐξουσία,218,unigram,feminine,accusative,singular,,,Krauft,Vollmacht,authority
βρέφος,16,unigram,neuter,accusative,plural,,,schullen,aunrieren,babies
βρέφος,350,unigram,neuter,accusative,singular,Kjrebb,2.1042047833424324,Kjrebb,Kjrebb,babies
ἀποθήκη,293,unigram,feminine,accusative,plural,saumlen,1.8078197377273493,,saumlen,barn
ἀποθήκη,73,unigram,feminine,accusative,singular,Spikja,1.128775283331163,Spikja,Spikja,barn
ἀρχή,77,unigram,feminine,accusative,plural,,,veauntwuaten,Jewaultje,beginning
ἀρχή,200,unigram,feminine,accusative,singular,Wundatieekjen,1.1796099268067013,,Wundatieekjen,beginning
ζώνη,191,unigram,feminine,accusative,plural,,,Selwa,Veschauft,belt
βλασφημία,34,unigram,feminine,accusative,plural,lestalich,1.0960768946513286,,lestalich,blasphemy
βλασφημία,106,unigram,feminine,accusative,singular,Lastren,1.0960768946513286,Lastren,,blasphemy
βλασφημία,226,unigram,feminine,nominative,plural,Lastren,1.999949021035427,,Lastren,blasphemy
βλασφημία,94,unigram,feminine,nominative,singular,,,aule,Lastren,blasphemy
πλοῖον,117,unigram,neuter,accusative,plural,,,Boots,Boote,boat
πλοῖον,334,unigram,neuter,accusative,singular,,,Boot,Schepp,boat
πλοῖον,261,unigram,neuter,nominative,plural,Schäp,1.0441966219365324,,Schäp,boat
πλοῖον,247,unigram,neuter,nominative,singular,,,Launt,Schepp,boat
σῶμα,235,unigram,neuter,nominative,plural,,,Been,worden,body
σῶμα,64,unigram,neuter,nominative,singular,,,Kjarpa,Lief,body
κλῆμα,60,unigram,neuter,nominative,plural,Ranken,1.212541630128925,,Ranken,branch
κλῆμα,164,unigram,neuter,nominative,singular,Rank,1.7418261636693555,Rank,Rank,branch
ἄρτος,339,unigram,masculine,accusative,plural,,,Broot,Brood,bread
ἄρτος,368,unigram,masculine,accusative,singular,Broot,35.72937160820079,Broot,Broot,bread
ἄρτος,172,unigram,masculine,nominative,plural,Broot,2.670023034641501,Broot,Broot,bread
ἄρτος,42,unigram,masculine,nominative,singular,Broot,5.991541873642098,Broot,Broot,bread
ἀδελφός,324,unigram,masculine,accusative,plural,Breeda,11.493704554990808,Breeda,Breeda,brother
ἀδελφός,133,unigram,masculine,accusative,singular,Brooda,10.494003720075169,Brooda,Brooda,brother
ἀδελφός,123,unigram,masculine,nominative,plural,Breeda,5.765116510406455,Breeda,Breeda,brother
ἀδελφός,254,unigram,masculine,nominative,singular,Brooda,68.02665423289518,Brooda,Brooda,brother
στῆθος,170,unigram,neuter,accusative,plural,Schauspäl,1.255494041147772,,Schauspäl,"chest, breast"
στῆθος,309,unigram,neuter,accusative,singular,Brost,4.435838319979773,Brost,Brost,"chest, breast"
ἀρχιερεύς,267,unigram,masculine,accusative,plural,,,Huagepriestasch,Huagepriesta,chief priest
ἀρχιερεύς,65,unigram,masculine,accusative,singular,Huagenpriesta,1.6320884906312203,Huagenpriesta,,chief priest
ἀρχιερεύς,132,unigram,masculine,nominative,plural,,,Huagepriestasch,Huagepriesta,chief priest
ἀρχιερεύς,271,unigram,masculine,nominative,singular,,,Huagapriesta,Huagepriesta,chief priest
παῖς,52,unigram,masculine,accusative,singular,,,hankjeem,Jung,child
τέκνον,361,unigram,neuter,accusative,plural,Kjinja,30.159242803507393,Kjinja,Kjinja,child
τέκνον,197,unigram,neuter,accusative,singular,Kjinja,1.228797016002882,Kjinja,Kjinja,child
τέκνον,17,unigram,neuter,nominative,plural,Kjinja,3.5250034322020203,Kjinja,Kjinja,child
τέκνον,211,unigram,neuter,nominative,singular,,,Sän,Kjint,child
παιδίον,15,unigram,neuter,accusative,plural,,,kjliene,wäat,child
παιδίον,100,unigram,neuter,accusative,singular,Kjint,25.36178820414522,Kjint,Kjint,child
παιδίον,189,unigram,neuter,nominative,plural,Kjinja,5.220722714728576,Kjinja,Kjinja,child
παιδίον,44,unigram,neuter,nominative,singular,Kjint,22.56800962693882,Kjint,Kjint,child
πόλις,201,unigram,feminine,accusative,plural,Städa,3.9972998153287134,Städa,Städa,city
πόλις,69,unigram,feminine,accusative,singular,Staut,36.63242866616311,Staut,Staut,city
πύλη,289,unigram,feminine,nominative,plural,Doodesjewault,1.0960622061228922,Doodesjewault,,city gate
πύλη,225,unigram,feminine,nominative,singular,fieet,1.1454502626623058,fieet,fieet,city gate
χιτών,128,unigram,masculine,accusative,plural,,,Reis,Hamden,"clothing, undergarments"
χιτών,31,unigram,masculine,accusative,singular,,,Äwarock,Rock,"clothing, undergarments"
ἱμάτιον,145,unigram,neuter,accusative,plural,Kjleeda,11.68694944480346,Kjleeda,Kjleeda,coat
ἱμάτιον,144,unigram,neuter,accusative,singular,,,Äwarock,Kjleet,coat
ἐντολή,90,unigram,feminine,accusative,plural,Jebooten,9.031419823725969,Jebooten,Jebooten,commandment
ἐντολή,88,unigram,feminine,accusative,singular,Jeboot,4.078648948463692,Jeboot,Jeboot,commandment
