lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_449_translation,version_450_translation,english_translation
θεός,110,unigram,masculine,accusative,singular,Anutu,11.077590728015542,Anutu,Anutu,God
θεός,175,unigram,masculine,nominative,singular,Anutungo,1.6657500562673913,Anutungo,Anutungo,God
κύριος,111,unigram,masculine,nominative,singular,Kebungo,1.7747417395292377,Kebungo,Kebungo,"Lord, lord, master"
γραφή,43,unigram,feminine,accusative,singular,ohoya,1.013088856360797,ohoya,ohoya,Scripture
γραφή,217,unigram,feminine,nominative,plural,mitikibiu,1.6644853663242745,mitikibiu,mitikibiu,Scripture
γραφή,269,unigram,feminine,nominative,singular,mitikibiu,1.1775335982046402,mitikibiu,mitikibiu,Scripture
ἄγγελος,83,unigram,masculine,accusative,plural,angerofora,1.6213307840500253,angerofora,angerofora,angel
ἄγγελος,40,unigram,masculine,nominative,plural,angero,19.842956559413295,angero,angero,angel
ἄγγελος,91,unigram,masculine,nominative,singular,angero,1.9395035792210633,angero,angero,angel
ἀπόστολος,37,unigram,masculine,nominative,plural,aposoro,2.619613687075766,aposoro,aposoro,apostle
ἐξουσία,167,unigram,feminine,accusative,singular,uayoac,2.5788516234135916,uayoac,uayoac,authority
βρέφος,11,unigram,neuter,accusative,plural,sabacfocngina,1.2013630877021924,sabacfocngina,sabacfocngina,babies
βρέφος,268,unigram,neuter,accusative,singular,sabac,1.8543408260556686,sabac,sabac,babies
ἀποθήκη,60,unigram,feminine,accusative,singular,wit,1.100604300108852,wit,wit,barn
ἀρχή,152,unigram,feminine,accusative,singular,mekperagiu,1.2238654476742756,mekperagiu,mekperagiu,beginning
ζώνη,145,unigram,feminine,accusative,plural,kopango,1.0960524252565438,,kopango,belt
βλασφημία,26,unigram,feminine,accusative,plural,emmide,1.8750959566421534,emmide,emmide,blasphemy
βλασφημία,72,unigram,feminine,nominative,singular,demanganeande,1.2237859634543222,demanganeande,demanganeande,blasphemy
πλοῖον,89,unigram,neuter,accusative,plural,gombangina,1.24598550110588,gombangina,gombangina,boat
πλοῖον,255,unigram,neuter,accusative,singular,gombau,3.4274801651887983,gombau,gombau,boat
πλοῖον,189,unigram,neuter,nominative,singular,gombango,3.5629300911919137,gombango,gombango,boat
σῶμα,52,unigram,neuter,nominative,singular,sebiga,3.5154895378733446,sebiga,sebiga,body
κλῆμα,126,unigram,neuter,nominative,singular,kpeketahema,1.7498756106284323,kpeketahema,kpeketahema,branch
ἄρτος,260,unigram,masculine,accusative,plural,sogong,1.4472550767695675,sogong,sogong,bread
ἄρτος,280,unigram,masculine,accusative,singular,yaka,2.4625117502889595,yaka,yaka,bread
ἄρτος,134,unigram,masculine,nominative,plural,yeneacsoc,1.4098770753860832,yeneacsoc,yeneacsoc,bread
ἄρτος,33,unigram,masculine,nominative,singular,yaka,1.975457731894201,yaka,yaka,bread
ἀδελφός,246,unigram,masculine,accusative,plural,dacmunac,3.37999229361985,dacmunac,dacmunac,brother
ἀδελφός,101,unigram,masculine,accusative,singular,munea,6.315145300700327,munea,munea,brother
ἀδελφός,94,unigram,masculine,nominative,plural,,,nonggo,munafora,brother
ἀδελφός,195,unigram,masculine,nominative,singular,muneango,1.3160425055012257,muneango,muneango,brother
στῆθος,132,unigram,neuter,accusative,plural,mokucnginau,1.4702572047957105,mokucnginau,mokucnginau,"chest, breast"
στῆθος,232,unigram,neuter,accusative,singular,kpesimiec,1.270040354774054,kpesimiec,kpesimiec,"chest, breast"
ἀρχιερεύς,201,unigram,masculine,accusative,plural,,,womonggareng,enara,chief priest
ἀρχιερεύς,53,unigram,masculine,accusative,singular,,,womonggarengtoa,garengtoa,chief priest
ἀρχιερεύς,100,unigram,masculine,nominative,plural,,,womonggareng,womong,chief priest
ἀρχιερεύς,205,unigram,masculine,nominative,singular,,,womonggarengtoango,womong,chief priest
τέκνον,275,unigram,neuter,accusative,plural,nambaracfora,5.120775921334706,nambaracfora,nambaracfora,child
