lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_713_translation,version_714_translation,english_translation
θεός,357,unigram,masculine,accusative,plural,alloli,1.9967127561834337,alloli,alloli,God
θεός,142,unigram,masculine,accusative,singular,Allah,18.723739829242394,Allah,Allah,God
θεός,28,unigram,masculine,nominative,plural,alloli,1.097258004808277,,alloli,God
θεός,221,unigram,masculine,nominative,singular,Allah,158.18291859772884,Allah,Allah,God
κύριος,359,unigram,masculine,nominative,plural,,,aholakin,jakin,"Lord, lord, master"
κύριος,143,unigram,masculine,nominative,singular,Ubangiji,27.083492151377314,Ubangiji,Ubangiji,"Lord, lord, master"
γραφή,137,unigram,feminine,accusative,plural,,,Littattafai,Nassi,Scripture
γραφή,53,unigram,feminine,accusative,singular,Nassin,1.1063446289765493,Nassin,,Scripture
γραφή,283,unigram,feminine,nominative,plural,,,Littattafai,cika,Scripture
γραφή,351,unigram,feminine,nominative,singular,Nassi,6.46500359440223,Nassi,Nassi,Scripture
ἄγγελος,104,unigram,masculine,accusative,plural,,,mala'ikunsa,mala,angel
ἄγγελος,89,unigram,masculine,accusative,singular,,,manzona,gabanka,angel
ἄγγελος,49,unigram,masculine,nominative,plural,,,mala'iku,mala,angel
ἄγγελος,113,unigram,masculine,nominative,singular,mala'ikan,3.8814243672676247,mala'ikan,,angel
ἀπόστολος,46,unigram,masculine,nominative,plural,,,manzanni,manzannin,apostle
ἀπόστολος,5,unigram,masculine,nominative,singular,,,manzo,saƙon,apostle
ἐξουσία,74,unigram,feminine,accusative,plural,,,jawabi,kāre,authority
ἐξουσία,211,unigram,feminine,accusative,singular,,,ikon,iko,authority
βρέφος,16,unigram,neuter,accusative,plural,,,yaransu,jarirai,babies
βρέφος,349,unigram,neuter,accusative,singular,,,komin,kwami,babies
ἀποθήκη,73,unigram,feminine,accusative,singular,ƙone,1.9016370811088534,ƙone,ƙone,barn
φραγμός,250,unigram,masculine,accusative,plural,layi-layi,1.096057314542422,,layi-layi,"barrier, wall"
φραγμός,118,unigram,masculine,accusative,singular,matsin,1.0595319950666118,,matsin,"barrier, wall"
ἀρχή,77,unigram,feminine,accusative,plural,,,jawabi,kāre,beginning
ἀρχή,192,unigram,feminine,accusative,singular,,,mu'ujizar,ɗaukakarsa,beginning
ζώνη,239,unigram,feminine,accusative,singular,,,zuma,Tufafin,belt
βλασφημία,31,unigram,feminine,accusative,plural,saɓo,1.1687911118267487,saɓo,saɓo,blasphemy
βλασφημία,103,unigram,feminine,accusative,singular,saɓon,1.34872488402202,saɓon,saɓon,blasphemy
βλασφημία,219,unigram,feminine,nominative,plural,saɓon,1.1062485993005018,,saɓon,blasphemy
πλοῖον,111,unigram,neuter,accusative,plural,,,duka,jiragen,boat
πλοῖον,334,unigram,neuter,accusative,singular,,,jirgi,jirgin,boat
πλοῖον,256,unigram,neuter,nominative,plural,,,jirage,jiragen,boat
πλοῖον,241,unigram,neuter,nominative,singular,jirgin,2.1096575538523337,jirgin,jirgin,boat
σῶμα,229,unigram,neuter,nominative,plural,jikunan,1.999948655640119,,jikunan,body
σῶμα,64,unigram,neuter,nominative,singular,jikinka,3.9674663508950587,jikinka,jikinka,body
κλῆμα,60,unigram,neuter,nominative,plural,,,rassan,kuringar,branch
κλῆμα,159,unigram,neuter,nominative,singular,,,cikina,reshen,branch
ἄρτος,338,unigram,masculine,accusative,plural,,,gurasa,burodi,bread
ἄρτος,370,unigram,masculine,accusative,singular,,,gurasa,burodi,bread
ἄρτος,169,unigram,masculine,nominative,plural,,,gurasa,burodi,bread
ἄρτος,40,unigram,masculine,nominative,singular,,,Gurasan,burodin,bread
ἀδελφός,324,unigram,masculine,accusative,plural,,,'yan'uwa,yan,brother
ἀδελφός,128,unigram,masculine,accusative,singular,,,ɗan'uwansa,ɗan,brother
ἀδελφός,117,unigram,masculine,nominative,plural,,,'yan'uwansa,yan,brother
ἀδελφός,248,unigram,masculine,nominative,singular,,,ɗan'uwan,ɗan,brother
στῆθος,165,unigram,neuter,accusative,plural,ƙirjinsu,1.3263392362107662,,ƙirjinsu,"chest, breast"
στῆθος,307,unigram,neuter,accusative,singular,,,gab,wane,"chest, breast"
ἀρχιερεύς,261,unigram,masculine,accusative,plural,,,firistoci,manyan,chief priest
ἀρχιερεύς,65,unigram,masculine,accusative,singular,firist,1.4371853305101372,firist,firist,chief priest
ἀρχιερεύς,127,unigram,masculine,nominative,plural,firistoci,1.4399832809137554,firistoci,firistoci,chief priest
ἀρχιερεύς,266,unigram,masculine,nominative,singular,firist,1.7794971753761872,firist,firist,chief priest
παῖς,252,unigram,masculine,accusative,plural,yara,1.1027711267177285,yara,yara,child
παῖς,51,unigram,masculine,accusative,singular,,,mayar,Yaron,child
τέκνον,361,unigram,neuter,accusative,plural,,,'ya'ya,’,child
τέκνον,189,unigram,neuter,accusative,singular,ɗan'uwansa,1.0833346768150929,ɗan'uwansa,,child
τέκνον,203,unigram,neuter,nominative,singular,Ɗana,2.5101794223634157,Ɗana,Ɗana,child
παιδίον,15,unigram,neuter,accusative,plural,,,ƙanana,yara,child
παιδίον,97,unigram,neuter,accusative,singular,yaron,1.722619740820953,yaron,yaron,child
παιδίον,182,unigram,neuter,nominative,plural,yara,2.242538666372381,yara,yara,child
παιδίον,42,unigram,neuter,nominative,singular,,,yaron,yaro,child
πόλις,193,unigram,feminine,accusative,plural,,,garuruwan,biranen,city
πόλις,69,unigram,feminine,accusative,singular,gari,6.2833698660392425,gari,gari,city
πύλη,287,unigram,feminine,nominative,plural,ikilisiyata,1.212541630128925,ikilisiyata,,city gate
πύλη,218,unigram,feminine,nominative,singular,,,hanyarta,ƙofar,city gate
χιτών,123,unigram,masculine,accusative,plural,,,taguwa,riga,"clothing, undergarments"
χιτών,29,unigram,masculine,accusative,singular,,,taguwarka,ƙwace,"clothing, undergarments"
ἱμάτιον,140,unigram,neuter,accusative,plural,,,mayafansu,tufafinsa,coat
ἱμάτιον,139,unigram,neuter,accusative,singular,,,mayafinsa,riga,coat
ἐντολή,87,unigram,feminine,accusative,plural,,,umarnan,dokokin,commandment
ἐντολή,85,unigram,feminine,accusative,singular,umarni,1.4763495371872004,umarni,umarni,commandment
συνέδριον,343,unigram,neuter,accusative,plural,,,majalisa,majami,council
συνέδριον,55,unigram,neuter,accusative,singular,firistoci,1.0809410122664085,firistoci,firistoci,council
χώρα,83,unigram,feminine,accusative,plural,kaka,1.1614335410543388,kaka,,"country, countryside"
χώρα,312,unigram,feminine,accusative,singular,,,ƙasar,yankin,"country, countryside"
ὄχλος,61,unigram,masculine,accusative,plural,taron,3.9927478945756936,taron,taron,crowd
ὄχλος,10,unigram,masculine,accusative,singular,,,taro,taron,crowd
ὄχλος,106,unigram,masculine,nominative,plural,,,taro,taron,crowd
ὄχλος,302,unigram,masculine,nominative,singular,taron,2.422324084440192,taron,taron,crowd
θυγάτηρ,121,unigram,feminine,nominative,plural,,,'ya'yanku,Yan,daughter
θυγάτηρ,337,unigram,feminine,nominative,singular,'yar,1.2148595144425478,'yar,,daughter
ἡμέρα,81,unigram,feminine,accusative,plural,kwana,9.226952294476453,kwana,kwana,day
ἡμέρα,90,unigram,feminine,accusative,singular,rana,2.425115840332679,rana,rana,day
ἡμέρα,2,unigram,feminine,nominative,plural,,,lokaci,za,day
ἡμέρα,71,unigram,feminine,nominative,singular,,,rana,ranar,day
ὀφειλέτης,269,unigram,masculine,nominative,plural,hasumiya,1.2013309189107515,hasumiya,hasumiya,debtor
ὀφειλέτης,131,unigram,masculine,nominative,singular,ƙididdigar,1.3114721579149364,ƙididdigar,ƙididdigar,debtor
δαιμόνιον,30,unigram,neuter,accusative,plural,,,aljannu,aljanu,demon
δαιμόνιον,354,unigram,neuter,accusative,singular,,,iska,aljani,demon
δαιμόνιον,205,unigram,neuter,nominative,plural,,,aljannun,aljanu,demon
δαιμόνιον,181,unigram,neuter,nominative,singular,aljanin,4.511948505700018,aljanin,aljanin,demon
δηνάριον,329,unigram,neuter,accusative,plural,dinari,3.1564028692728128,dinari,dinari,denarius (about a day's wages)
δηνάριον,171,unigram,neuter,accusative,singular,dinari,7.94101978841346,dinari,dinari,denarius (about a day's wages)
μαθητής,186,unigram,masculine,accusative,plural,almajiransa,33.67012577949751,almajiransa,almajiransa,disciple
μαθητής,362,unigram,masculine,accusative,singular,almajirin,1.2962042033398664,almajirin,almajirin,disciple
μαθητής,294,unigram,masculine,nominative,plural,almajiransa,1.4935079060432725,almajiransa,almajiransa,disciple
μαθητής,360,unigram,masculine,nominative,singular,almajirin,10.477605703309017,almajirin,almajirin,disciple
νόσος,79,unigram,feminine,accusative,singular,cuta,1.5013055767082306,cuta,cuta,disease
περιστερά,105,unigram,feminine,accusative,plural,,,tattabarai,sayar,dove
περιστερά,57,unigram,feminine,accusative,singular,kurciya,3.7569101441462593,kurciya,kurciya,dove
οὖς,158,unigram,neuter,accusative,plural,kunnen,3.6040905234656266,kunnen,kunnen,ear
οὖς,301,unigram,neuter,accusative,singular,shelarsa,1.290754550242062,shelarsa,shelarsa,ear
σεισμός,212,unigram,masculine,nominative,plural,,,raurawar,girgizar,"earthquakes, storm"
σεισμός,67,unigram,masculine,nominative,singular,hadiri,1.2377047035096336,hadiri,,"earthquakes, storm"
τέλος,32,unigram,neuter,accusative,plural,bayar.,1.0961112485594913,bayar.,,end
τέλος,291,unigram,neuter,accusative,singular,,,cetu,ceto,end
αἰών,253,unigram,masculine,accusative,plural,mallaki,1.1615389611051674,mallaki,,eternity
αἰών,325,unigram,masculine,accusative,singular,abada,3.880102040189947,abada,abada,eternity
ὀφθαλμός,23,unigram,masculine,accusative,plural,,,ido,buɗe,eye
ὀφθαλμός,68,unigram,masculine,nominative,plural,,,ido,idanunsu,eye
ὀφθαλμός,322,unigram,masculine,nominative,singular,,,idonka,idanunka,eye
πρόσωπον,130,unigram,neuter,accusative,plural,fuskokinsu,2.3593758134411407,,fuskokinsu,face
πρόσωπον,200,unigram,neuter,accusative,singular,,,sosai,kana,face
λιμός,6,unigram,feminine,nominative,plural,,,raurawar,umma,famine
λιμός,144,unigram,masculine,nominative,singular,,,gwauraye,rabi,famine
γεωργός,268,unigram,masculine,nominative,plural,,,manoman,hayan,"farmer, tenant"
γεωργός,52,unigram,masculine,nominative,singular,,,manomi,manomin,"farmer, tenant"
πατήρ,206,unigram,masculine,accusative,plural,kakanninmu,1.0971869945960706,kakanninmu,,father
πατήρ,328,unigram,masculine,accusative,singular,Uba,2.7851984764412023,Uba,Uba,father
πατήρ,336,unigram,masculine,nominative,plural,,,kakanninku,Manna,father
