lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_977_translation,version_978_translation,english_translation
θεός,301,unigram,masculine,accusative,plural,goderi,1.4422412684620902,,goderi,God
θεός,129,unigram,masculine,accusative,singular,God,1.558574293803337,,God,God
θεός,29,unigram,masculine,nominative,plural,goderi,1.097258004808277,,goderi,God
θεός,200,unigram,masculine,nominative,singular,God,4.668304604149796,,God,God
κύριος,130,unigram,masculine,nominative,singular,Bajari,1.4668539703742798,,Bajari,"Lord, lord, master"
γραφή,125,unigram,feminine,accusative,plural,Geka,1.1131662168481582,,Geka,Scripture
γραφή,48,unigram,feminine,accusative,singular,eraetira,1.1063446289765493,,eraetira,Scripture
γραφή,295,unigram,feminine,nominative,singular,Geka,1.3507399029582692,,Geka,Scripture
ἄγγελος,94,unigram,masculine,accusative,plural,aneya,1.7760708552731326,,aneya,angel
ἄγγελος,82,unigram,masculine,accusative,singular,rerebururari,1.1298548197653642,,rerebururari,angel
ἄγγελος,46,unigram,masculine,nominative,plural,aneya,1.9776484868443496,,aneya,angel
ἄγγελος,104,unigram,masculine,nominative,singular,aneya,5.27124377638817,,aneya,angel
ἀπόστολος,43,unigram,masculine,nominative,plural,usera,1.0677215941047815,,usera,apostle
ἐξουσία,65,unigram,feminine,accusative,plural,yaoro,1.0440925706266229,,yaoro,authority
ἐξουσία,192,unigram,feminine,accusative,singular,fakina,2.668097425812746,,fakina,authority
βρέφος,16,unigram,neuter,accusative,plural,esimbugare,1.1189146761750244,,esimbugare,babies
βρέφος,294,unigram,neuter,accusative,singular,fitero,1.053040215679247,,fitero,babies
ἀποθήκη,64,unigram,feminine,accusative,singular,vare,1.008335031561103,,vare,barn
ἀρχή,68,unigram,feminine,accusative,plural,yaoro,1.0206339447460446,,yaoro,beginning
ἀρχή,176,unigram,feminine,accusative,singular,sisena,1.1062845238338443,,sisena,beginning
βλασφημία,33,unigram,feminine,accusative,plural,doyeraira,1.0662969685843078,,doyeraira,blasphemy
βλασφημία,198,unigram,feminine,nominative,plural,kombo,1.1606302527591592,,kombo,blasphemy
βλασφημία,83,unigram,feminine,nominative,singular,vujegarira,1.3965040444636991,,vujegarira,blasphemy
πλοῖον,102,unigram,neuter,accusative,plural,ghaka+,2.4264490097559883,,ghaka+,boat
πλοῖον,281,unigram,neuter,accusative,singular,ghakada+,1.7185467894620714,,ghakada+,boat
πλοῖον,228,unigram,neuter,nominative,plural,Aminga,1.096239847813496,,Aminga,boat
πλοῖον,216,unigram,neuter,nominative,singular,buvurutero,1.6411745752050295,,buvurutero,boat
σῶμα,56,unigram,neuter,nominative,singular,tamo,2.2909643970487603,,tamo,body
κλῆμα,52,unigram,neuter,nominative,plural,Asi,1.1062708150644622,,Asi,branch
κλῆμα,145,unigram,neuter,nominative,singular,tatedo,1.0457607379636562,,tatedo,branch
ἄρτος,286,unigram,masculine,accusative,plural,farava,2.6916732932573857,,farava,bread
ἄρτος,310,unigram,masculine,accusative,singular,bayau,2.5746827311795544,,bayau,bread
ἄρτος,153,unigram,masculine,nominative,plural,farava,2.314456761670721,,farava,bread
ἄρτος,38,unigram,masculine,nominative,singular,Bayau,1.3424245708623064,,Bayau,bread
ἀδελφός,273,unigram,masculine,accusative,plural,nano,1.283548481957674,,nano,brother
ἀδελφός,116,unigram,masculine,accusative,singular,James,1.1537291461467691,,James,brother
ἀδελφός,107,unigram,masculine,nominative,plural,jamena,1.5156190270803185,,jamena,brother
ἀδελφός,221,unigram,masculine,nominative,singular,mandako,1.0405771143716502,,mandako,brother
ἀρχιερεύς,231,unigram,masculine,accusative,plural,fristi+,2.057570264444914,,fristi+,chief priest
ἀρχιερεύς,57,unigram,masculine,accusative,singular,fristi+,1.3558632799190844,,fristi+,chief priest
ἀρχιερεύς,115,unigram,masculine,nominative,plural,fristi+,1.0414230639037272,,fristi+,chief priest
ἀρχιερεύς,234,unigram,masculine,nominative,singular,fristi+,1.3513898970348788,,fristi+,chief priest
παῖς,225,unigram,masculine,accusative,plural,janje,1.172954133463759,,janje,child
τέκνον,304,unigram,neuter,accusative,plural,sasingu,1.9377597502581267,,sasingu,child
τέκνον,173,unigram,neuter,accusative,singular,fururarira,1.1075835548388815,,fururarira,child
τέκνον,17,unigram,neuter,nominative,plural,sasingu,1.2635385995193948,,sasingu,child
τέκνον,185,unigram,neuter,nominative,singular,Nanda,1.0036778652896896,,Nanda,child
παιδίον,15,unigram,neuter,accusative,plural,buregeove,1.0475556606704368,,buregeove,child
παιδίον,89,unigram,neuter,accusative,singular,mandi,1.4642625191414382,,mandi,child
παιδίον,40,unigram,neuter,nominative,singular,baji,1.2333606771408645,,baji,child
πόλις,177,unigram,feminine,accusative,plural,reighi,1.3921641345572302,,reighi,city
πόλις,60,unigram,feminine,accusative,singular,reighi,1.838296099248734,,reighi,city
χιτών,112,unigram,masculine,accusative,plural,asugari,1.2357096418375901,,asugari,"clothing, undergarments"
χιτών,30,unigram,masculine,accusative,singular,asugari,1.081799888794107,,asugari,"clothing, undergarments"
ἱμάτιον,127,unigram,neuter,accusative,plural,asugari,1.1116224180878922,,asugari,coat
ἱμάτιον,126,unigram,neuter,accusative,singular,tamo,1.006643428908947,,tamo,coat
ἐντολή,80,unigram,feminine,accusative,plural,Dari,1.0441463392247656,,Dari,commandment
ἐντολή,78,unigram,feminine,accusative,singular,Dari,1.048015838352811,,Dari,commandment
συνέδριον,49,unigram,neuter,accusative,singular,kokotofu,1.052513296588223,,kokotofu,council
χώρα,265,unigram,feminine,accusative,singular,reighi,1.222930910001209,,reighi,"country, countryside"
ὄχλος,53,unigram,masculine,accusative,plural,totorugusera,1.2978218682627551,,totorugusera,crowd
ὄχλος,9,unigram,masculine,accusative,singular,genembo,1.0039813322715816,,genembo,crowd
ὄχλος,96,unigram,masculine,nominative,plural,dudukughuseri,1.0395307347070166,,dudukughuseri,crowd
ὄχλος,258,unigram,masculine,nominative,singular,digari,1.1766764264517189,,digari,crowd
θυγάτηρ,110,unigram,feminine,nominative,plural,eveveturi,1.0961506491767987,,eveveturi,daughter
θυγάτηρ,285,unigram,feminine,nominative,singular,gagara,2.1622294946028866,,gagara,daughter
ἡμέρα,72,unigram,feminine,accusative,plural,sifo,1.476477281890855,,sifo,day
ἡμέρα,84,unigram,feminine,accusative,singular,sifo,1.1607116318926085,,sifo,day
ἡμέρα,2,unigram,feminine,nominative,plural,sifo,1.0703059782377935,,sifo,day
ἡμέρα,62,unigram,feminine,nominative,singular,jirari,1.3359639279560007,,jirari,day
