lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_971_translation,version_972_translation,english_translation
θεός,376,unigram,masculine,accusative,plural,waabim,1.0501136206087238,,waabim,God
θεός,157,unigram,masculine,accusative,singular,,,Uwonbɔr,Uwumbɔr,God
θεός,33,unigram,masculine,nominative,plural,,,iween,maabim,God
θεός,239,unigram,masculine,nominative,singular,,,Uwonbɔr,Uwumbɔr,God
κύριος,378,unigram,masculine,nominative,plural,,,daau,gbilni,"Lord, lord, master"
κύριος,158,unigram,masculine,nominative,singular,,,Uyudaan,Tidindaan,"Lord, lord, master"
γραφή,152,unigram,feminine,accusative,plural,,,Uwonbɔr,Aagbaŋ,Scripture
γραφή,59,unigram,feminine,accusative,singular,,,gbɔŋin,Aagbaŋ,Scripture
γραφή,301,unigram,feminine,nominative,plural,,,gbeen,gbiin,Scripture
γραφή,371,unigram,feminine,nominative,singular,,,gbɔŋin,Aagbaŋ,Scripture
ἄγγελος,117,unigram,masculine,accusative,plural,,,malakam,aatuuntiib,angel
ἄγγελος,98,unigram,masculine,accusative,singular,,,liir,Maatutunn,angel
ἄγγελος,55,unigram,masculine,nominative,plural,,,malakam,aatuuntiib,angel
ἄγγελος,128,unigram,masculine,nominative,singular,,,malaka,aatuun,angel
ἀπόστολος,52,unigram,masculine,nominative,plural,,,tooi,aakpambalb,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,,,ntoon,unaagbiija,apostle
ἐξουσία,81,unigram,feminine,accusative,plural,,,tibɔrin,ntim,authority
ἐξουσία,230,unigram,feminine,accusative,singular,,,tininkper,mpɔɔn,authority
βρέφος,19,unigram,neuter,accusative,plural,,,finfim,mbipɔm,babies
βρέφος,369,unigram,neuter,accusative,singular,,,kubulunkpoŋ,dakaa,babies
ἀποθήκη,308,unigram,feminine,accusative,plural,ŋipil,1.999949042375989,,ŋipil,barn
ἀποθήκη,80,unigram,feminine,accusative,singular,nŋmi,1.07400297946171,nŋmi,,barn
ἀρχή,83,unigram,feminine,accusative,plural,,,tibɔrin,ntim,beginning
ἀρχή,212,unigram,feminine,accusative,singular,,,npiinimin,aajinjiir,beginning
ζώνη,204,unigram,feminine,accusative,plural,tikpalɔnn,1.657351380557002,,tikpalɔnn,belt
βλασφημία,37,unigram,feminine,accusative,plural,sii,1.1217114862169169,,sii,blasphemy
