lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1047_translation,version_1048_translation,version_1049_translation,version_1050_translation,english_translation
θεός,304,unigram,masculine,accusative,plural,dieviem,1.097258004808277,,dieviem,,,God
θεός,128,unigram,masculine,accusative,singular,Dievu,27.732207415093953,Dievu,Dievu,Dievu,,God
θεός,28,unigram,masculine,nominative,plural,dievi,2.580826923133042,dievi,dievi,dievi,,God
θεός,196,unigram,masculine,nominative,singular,Dievs,1051.6822002761999,Dievs,Dievs,Dievs,,God
κύριος,306,unigram,masculine,nominative,plural,atraisīja,1.0970894485985805,,atraisīja,,,"Lord, lord, master"
κύριος,129,unigram,masculine,nominative,singular,Kungs,1.3688838844289044,Kungs,Kungs,Kungs,,"Lord, lord, master"
γραφή,124,unigram,feminine,accusative,plural,rakstus,33.75744154276383,rakstus,rakstus,rakstus,,Scripture
γραφή,243,unigram,feminine,nominative,plural,raksti,9.995023377173354,raksti,raksti,raksti,,Scripture
γραφή,300,unigram,feminine,nominative,singular,raksti,3.811281359580089,raksti,raksts,raksti,,Scripture
ἄγγελος,94,unigram,masculine,accusative,plural,eņģeļus,11.189108690460587,eņģeļus,eņģeļus,eņģeļus,,angel
ἄγγελος,82,unigram,masculine,accusative,singular,sūtu,1.2555318679506027,sūtu,eņģeli,sūtu,,angel
ἄγγελος,45,unigram,masculine,nominative,plural,eņģeļi,157.190663026184,eņģeļi,eņģeļi,eņģeļi,,angel
ἄγγελος,105,unigram,masculine,nominative,singular,eņģelis,28.112251692478683,eņģelis,eņģelis,eņģelis,,angel
ἀπόστολος,42,unigram,masculine,nominative,plural,apustuļi,10.813968715736726,apustuļi,apustuļi,apustuļi,,apostle
ἀπόστολος,5,unigram,masculine,nominative,singular,sūtnis,1.5404440611261827,sūtnis,kungu,sūtnis,,apostle
ἐξουσία,67,unigram,feminine,accusative,plural,runāsiet,1.0962199599997684,,runāsiet,,,authority
ἐξουσία,189,unigram,feminine,accusative,singular,varu,3.165046795131397,varu,varu,varu,,authority
βρέφος,15,unigram,neuter,accusative,plural,aizskartu,1.106276804395426,,aizskartu,,,babies
βρέφος,298,unigram,neuter,accusative,singular,,,gulošu,,silē,,babies
ἀποθήκη,66,unigram,feminine,accusative,singular,kviešus,3.445838227683254,kviešus,kviešus,kviešus,,barn
ἀρχή,70,unigram,feminine,accusative,plural,runāsiet,1.0961063339256685,,runāsiet,,,beginning
ἀρχή,171,unigram,feminine,accusative,singular,,,atklādams,Visupirms,,,beginning
βλασφημία,32,unigram,feminine,accusative,plural,zaimojumus,1.6717657352988946,zaimojumus,,zaimojumus,,blasphemy
βλασφημία,92,unigram,feminine,accusative,singular,zaimojis,1.2013845589884997,zaimojis,zaimošanu,zaimojis,,blasphemy
βλασφημία,194,unigram,feminine,nominative,plural,zaimi,3.9997960867405626,zaimi,zaimošanas,zaimi,,blasphemy
βλασφημία,83,unigram,feminine,nominative,singular,zaimošana,1.999949021035427,,zaimošana,,,blasphemy
πλοῖον,103,unigram,neuter,accusative,plural,laivas,24.758941117105184,laivas,laivas,laivas,,boat
πλοῖον,286,unigram,neuter,accusative,singular,laivā,31.89773600594016,laivā,laivā,laivā,,boat
πλοῖον,212,unigram,neuter,nominative,singular,laiva,9.32139797379373,laiva,laiva,laiva,,boat
σῶμα,202,unigram,neuter,nominative,plural,miesas,2.3316820516962946,miesas,,miesas,,body
σῶμα,57,unigram,neuter,nominative,singular,miesa,8.953535725733184,miesa,miesa,miesa,,body
κλῆμα,53,unigram,neuter,nominative,plural,zari,1.2013523596909814,zari,,zari,,branch
κλῆμα,142,unigram,neuter,nominative,singular,zars,1.090152930455124,zars,,zars,,branch
ἄρτος,290,unigram,masculine,accusative,plural,maizes,32.77544917836542,maizes,maizes,maizes,,bread
ἄρτος,314,unigram,masculine,accusative,singular,maizi,266.49667602424876,maizi,maizi,maizi,,bread
ἄρτος,150,unigram,masculine,nominative,plural,maizes,7.013355098172449,maizes,maizes,maizes,,bread
ἄρτος,37,unigram,masculine,nominative,singular,maize,8.370925919993406,maize,maize,maize,,bread
ἀδελφός,276,unigram,masculine,accusative,plural,brāļus,38.24569807511491,brāļus,brāļus,brāļus,,brother
ἀδελφός,117,unigram,masculine,accusative,singular,brāli,20.09600334009973,brāli,brāli,brāli,,brother
ἀδελφός,108,unigram,masculine,nominative,plural,brāļi,7.7803895630910445,brāļi,brāļi,brāļi,,brother
ἀδελφός,217,unigram,masculine,nominative,singular,brālis,57.10991744692112,brālis,brālis,brālis,,brother
στῆθος,147,unigram,neuter,accusative,plural,krūtīm,2.074562636252634,krūtīm,krūtīm,krūtīm,,"chest, breast"
στῆθος,260,unigram,neuter,accusative,singular,krūts,1.0985809522497467,krūts,krūtīm,krūts,,"chest, breast"
ἀρχιερεύς,226,unigram,masculine,accusative,plural,augstajiem,1.2336336797540155,augstajiem,augstiem,augstajiem,,chief priest
ἀρχιερεύς,58,unigram,masculine,accusative,singular,priestera,1.1597718446176835,priestera,priestera,priestera,,chief priest
ἀρχιερεύς,116,unigram,masculine,nominative,plural,augstie,1.2571969824964966,priesteri,augstie,augstie,,chief priest
ἀρχιερεύς,230,unigram,masculine,nominative,singular,augstais,1.0734161727303342,augstais,augstais,priesteris,,chief priest
παῖς,221,unigram,masculine,accusative,plural,bērnus,1.5797592358802264,bērnus,apskaitās,bērnus,,child
τέκνον,308,unigram,neuter,accusative,plural,bērnus,10.937441697201875,bērnus,bērnus,bērnus,,child
τέκνον,168,unigram,neuter,accusative,singular,brālis,1.4815541554750196,brālis,brālis,brālis,,child
τέκνον,16,unigram,neuter,nominative,plural,bērni,1.2021862461968478,bērni,bērni,bērni,,child
τέκνον,182,unigram,neuter,nominative,singular,dēls,3.4611384751747627,dēls,dēls,piedoti.,,child
παιδίον,14,unigram,neuter,accusative,plural,bērniņus,2.4831159776869365,bērniņus,bērniņus,bērniņus,,child
παιδίον,89,unigram,neuter,accusative,singular,bērnu,11.022326479373161,bērnu,Bērnu,bērnu,,child
παιδίον,162,unigram,neuter,nominative,plural,bērni,2.0221466552806207,bērni,bērni,bērni,,child
παιδίον,39,unigram,neuter,nominative,singular,bērns,2.54239334770945,bērns,bērniņš,bērns,,child
πόλις,172,unigram,feminine,accusative,plural,pilsētas,7.32410202634788,pilsētas,pilsētas,pilsētas,,city
πόλις,62,unigram,feminine,accusative,singular,pilsētā,2.8904751693312662,pilsētā,pilsētā,pilsētā,,city
πύλη,246,unigram,feminine,nominative,plural,uzvarēt,1.0960622061228922,,uzvarēt,,,city gate
χιτών,112,unigram,masculine,accusative,plural,svārkus,6.742377833111206,svārkus,svārkus,svārkus,,"clothing, undergarments"
χιτών,29,unigram,masculine,accusative,singular,svārkus,7.727357855899257,svārkus,svārkus,svārkus,,"clothing, undergarments"
ἱμάτιον,126,unigram,neuter,accusative,plural,drēbes,52.91416953091792,drēbes,drēbes,drēbes,,coat
ἱμάτιον,125,unigram,neuter,accusative,singular,,,apmetni,drēbes,mēteli,,coat
ἐντολή,80,unigram,feminine,accusative,plural,baušļus,3.7025897584590735,baušļus,baušļus,,,commandment
ἐντολή,78,unigram,feminine,accusative,singular,bausli,18.727905957262127,bausli,bausli,bausli,,commandment
συνέδριον,295,unigram,neuter,accusative,plural,tiesās,2.3172716405988707,tiesās,tiesās,tiesās,,council
συνέδριον,49,unigram,neuter,accusative,singular,augstās,1.5961578429004293,augstās,augstie,augstās,,council
χώρα,265,unigram,feminine,accusative,singular,zemi,1.2596232152309674,zemi,zemi,zemi,,"country, countryside"
ὄχλος,54,unigram,masculine,accusative,plural,ļaudis,5.100424355880148,ļaudis,ļaudis,ļaudis,,crowd
ὄχλος,8,unigram,masculine,accusative,singular,ļaužu,2.982050523822113,ļaužu,ļaužu,ļaužu,,crowd
ὄχλος,96,unigram,masculine,nominative,plural,ļaudis,16.203503507879713,ļaudis,ļaudis,ļaudis,,crowd
ὄχλος,256,unigram,masculine,nominative,singular,ļaužu,1.1579799922568972,ļaužu,ļaudis,ļaužu,,crowd
θυγάτηρ,110,unigram,feminine,nominative,plural,neraudāt,1.0961506491767987,,neraudāt,,,daughter
θυγάτηρ,289,unigram,feminine,nominative,singular,meita,50.08600493593942,meita,meita,meita,,daughter
ἡμέρα,73,unigram,feminine,accusative,plural,dienām,2.0593547896648765,dienām,dienām,dienām,,day
ἡμέρα,84,unigram,feminine,accusative,singular,dienu,2.4129457429651735,dienu,dienu,dienu,,day
ἡμέρα,2,unigram,feminine,nominative,plural,dienas,94.55814094303491,dienas,dienas,dienas,,day
ἡμέρα,64,unigram,feminine,nominative,singular,diena,27.426826682747745,diena,diena,diena,,day
δαιμόνιον,30,unigram,neuter,accusative,plural,garus,4.45464545652806,garus,velnus,garus,,demon
δαιμόνιον,302,unigram,neuter,accusative,singular,gars,2.721997893812529,gars,velns,gars,,demon
δαιμόνιον,183,unigram,neuter,nominative,plural,gari,1.3237620677260193,gari,velni,gari,,demon
δαιμόνιον,161,unigram,neuter,nominative,singular,gars,3.085707815702993,gars,velns,gars,,demon
δηνάριον,281,unigram,neuter,accusative,plural,,,denāriju,grašus,parādā,,denarius (about a day's wages)
δηνάριον,152,unigram,neuter,accusative,singular,,,denāriju,grasi,,,denarius (about a day's wages)
μαθητής,166,unigram,masculine,accusative,plural,mācekļiem,4.766468688305289,mācekļiem,mācekļiem,mācekļiem,,disciple
μαθητής,309,unigram,masculine,accusative,singular,mīlēja,2.8099728398290154,mīlēja,mīlēja,mīlēja,,disciple
μαθητής,250,unigram,masculine,nominative,plural,mācekļi,78.34358677730515,mācekļi,mācekļi,mācekļi,,disciple
μαθητής,307,unigram,masculine,nominative,singular,māceklis,68.02172873386995,māceklis,māceklis,māceklis,,disciple
νόσος,3,unigram,feminine,accusative,plural,sērgas,1.9999489569121105,,sērgas,,,disease
νόσος,72,unigram,feminine,accusative,singular,sērgas,1.0901788973941546,sērgas,vājības,sērgas,,disease
περιστερά,95,unigram,feminine,accusative,plural,baložu,4.334355965177686,baložu,baložu,baložu,,dove
περιστερά,51,unigram,feminine,accusative,singular,balodi,1.7338648071068938,balodi,balodi,balodi,,dove
οὖς,141,unigram,neuter,accusative,plural,ausis,3.008590576598526,ausis,ausis,ausis,,ear
οὖς,255,unigram,neuter,accusative,singular,jumtiem,1.1593856117146222,,jumtiem,,,ear
σεισμός,60,unigram,masculine,nominative,singular,liela,3.653138257219437,liela,liela,liela,,"earthquakes, storm"
τέλος,247,unigram,neuter,accusative,singular,galam,1.6605263873436766,galam,galam,galam,,end
αἰών,277,unigram,masculine,accusative,singular,mūžam,1.9704547935923225,nemūžam,mūžam,mūžam,,eternity
ὀφθαλμός,22,unigram,masculine,accusative,plural,acis,124.3343040980036,acis,acis,acis,,eye
ὀφθαλμός,9,unigram,masculine,accusative,singular,aci,1.4021876762260803,aci,aci,aci,,eye
ὀφθαλμός,61,unigram,masculine,nominative,plural,acis,141.91096350235642,acis,acis,acis,,eye
ὀφθαλμός,274,unigram,masculine,nominative,singular,acs,2.495076573819318,acs,acs,acs,,eye
πρόσωπον,179,unigram,neuter,accusative,singular,vaigu,19.6191545017665,vaigu,vaigu,vaigu,,face
λιμός,6,unigram,feminine,nominative,plural,bada,1.1226284695549662,bada,,bada,,famine
γεωργός,231,unigram,masculine,nominative,plural,mantinieks,2.177182260345298,mantinieks,,mantinieks,,"farmer, tenant"
γεωργός,47,unigram,masculine,nominative,singular,kopējs,1.201459869218647,kopējs,īstenais,kopējs,,"farmer, tenant"
πατήρ,184,unigram,masculine,accusative,plural,tēviem,1.3533198512493805,tēviem,,tēviem,,father
πατήρ,280,unigram,masculine,accusative,singular,tēvu,1.3223090449218036,tēvu,,tēvu,,father
πατήρ,288,unigram,masculine,nominative,plural,tēvi,22.356904148862576,tēvi,tēvi,tēvi,,father
πατήρ,173,unigram,masculine,nominative,singular,Tēvs,130.7445883501567,Tēvs,Tēvs,Tēvs,,father
σύνδουλος,292,unigram,masculine,nominative,plural,biedri,1.090163309708789,biedri,,biedri,,"fellow-servant, colleague"
ἀγρός,38,unigram,masculine,accusative,singular,tīrumu,15.595744792131772,tīrumu,tīrumu,tīrumu,,field
δάκτυλος,165,unigram,masculine,accusative,singular,pirkstu,1.189482429373846,pirkstu,pirkstu,pirkstu,,finger
ἰχθύς,144,unigram,masculine,accusative,plural,zivis,1.6890573657147943,zivis,zivis,maizes,,fish
ἰχθύς,178,unigram,masculine,accusative,singular,zivi,4.343466640910469,zivi,zivi,zivi,,fish
δίκτυον,104,unigram,neuter,accusative,plural,tīklus,7.314576254774254,tīklus,tīklus,tīklus,,fishing net
δίκτυον,187,unigram,neuter,accusative,singular,tīklu,4.407890903631864,tīklu,tīklu,tīklu,,fishing net
τροφή,224,unigram,feminine,accusative,plural,gājuši,1.2013738207999172,gājuši,,gājuši,,food
πούς,218,unigram,masculine,accusative,plural,kājas,10.81828978302662,kājas,kājas,kājas,,foot
καρπός,170,unigram,masculine,accusative,plural,augļus,41.71139016955123,augļus,augļus,augļus,,"fruit, crop, harvest"
καρπός,215,unigram,masculine,accusative,singular,augļus,43.14923100097809,augļus,augļus,augļus,,"fruit, crop, harvest"
πλήρωμα,245,unigram,neuter,accusative,plural,druskām,5.168607551088724,druskām,druskām,druskām,,fullness
γενεά,216,unigram,feminine,accusative,singular,bērniem,1.645041591500794,bērniem,,bērniem,,generation
γενεά,140,unigram,feminine,nominative,singular,cilts,15.854363519178172,cilts,cilts,cilts,,generation
δῶρον,279,unigram,neuter,accusative,plural,savas,1.6448262370957305,,,savas,,gift
δῶρον,153,unigram,neuter,accusative,singular,dāvanu,2.425797713941186,dāvanu,dāvanu,dāvanu,,gift
ἡγεμών,160,unigram,masculine,accusative,plural,valdnieku,1.549936084261763,valdnieku,dēļ,valdnieku,,"governor, ruler"
ἡγεμών,11,unigram,masculine,accusative,singular,,,pārvaldnieks,valdītājs,,,"governor, ruler"
ἀσπασμός,291,unigram,masculine,accusative,plural,laukumos,3.18891374985972,laukumos,,laukumos,,greeting
ὁδηγός,4,unigram,masculine,nominative,singular,rādītāji,1.2238086321988717,rādītāji,ceļa,rādītāji,,guide
χείρ,283,unigram,feminine,accusative,plural,rokas,90.61498232096602,rokas,rokas,rokas,,hand
χείρ,205,unigram,feminine,accusative,singular,roku,20.533165646895366,roku,roku,roku,,hand
κεφαλή,134,unigram,feminine,accusative,plural,galvas,2.549794413486484,galvas,,galvas,,head
