lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2268_translation,version_2269_translation,version_2270_translation,english_translation
θεός,342,unigram,masculine,accusative,plural,,,ਦੇਵਤੇ,,ਦਿਓਤੇ,God
θεός,139,unigram,masculine,accusative,singular,ਪਰਮੇਸ਼ੁਰ,31.38090251020102,ਪਰਮੇਸ਼ੁਰ,,ਪਰਮੇਸ਼ੁਰ,God
θεός,30,unigram,masculine,nominative,plural,,,ਦੇਵਤੇ,,ਦਿਓਤੇ,God
θεός,216,unigram,masculine,nominative,singular,ਪਰਮੇਸ਼ੁਰ,225.68102421358068,ਪਰਮੇਸ਼ੁਰ,,ਪਰਮੇਸ਼ੁਰ,God
κύριος,140,unigram,masculine,nominative,singular,,,ਮਾਲਕ,,ਪ੍ਰਭੁ,"Lord, lord, master"
γραφή,135,unigram,feminine,accusative,plural,,,ਗ੍ਰੰਥਾਂ,,ਪੁਸਤਕਾਂ,Scripture
γραφή,52,unigram,feminine,accusative,singular,,,ਪੜ੍ਹੀ,,ਲਿਖਤ,Scripture
γραφή,269,unigram,feminine,nominative,plural,ਲਿਖਤਾਂ,1.2835091869716386,ਲਿਖਤਾਂ,,ਲਿਖਤਾਂ,Scripture
γραφή,337,unigram,feminine,nominative,singular,,,ਗ੍ਰੰਥ,,ਲਿਖਤ,Scripture
ἄγγελος,104,unigram,masculine,accusative,plural,ਦੂਤਾਂ,3.008699275812049,ਦੂਤਾਂ,,ਦੂਤਾਂ,angel
ἄγγελος,88,unigram,masculine,accusative,singular,ਦੂਤ,3.7260361078816984,ਦੂਤ,,ਦੂਤ,angel
ἄγγελος,49,unigram,masculine,nominative,plural,ਦੂਤ,4.465476161744421,ਦੂਤ,,ਦੂਤ,angel
ἄγγελος,115,unigram,masculine,nominative,singular,ਦੂਤ,43.22809654823206,ਦੂਤ,,ਦੂਤ,angel
ἀπόστολος,46,unigram,masculine,nominative,plural,ਰਸੂਲਾਂ,2.919652975842255,ਰਸੂਲਾਂ,,,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,ਭੇਜਣ,1.510067781399786,ਭੇਜਣ,,ਭੇਜਣ,apostle
ἐξουσία,72,unigram,feminine,accusative,plural,ਅਧਿਕਾਰੀਆਂ,1.212927826995922,ਅਧਿਕਾਰੀਆਂ,,,authority
ἐξουσία,207,unigram,feminine,accusative,singular,,,ਅਧਿਕਾਰ,,ਇਖ਼ਤਿਆਰ,authority
