lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1433_translation,version_1434_translation,english_translation
θεός,322,unigram,masculine,accusative,plural,oriabe,1.4264414322187544,oriabe,oriabe,God
θεός,127,unigram,masculine,accusative,singular,Awaji,7.955819077073654,Awaji,Awaji,God
θεός,29,unigram,masculine,nominative,plural,kpege,1.772334626380573,kpege,kpege,God
θεός,201,unigram,masculine,nominative,singular,Awaji,48.766688052934114,Awaji,Awaji,God
κύριος,128,unigram,masculine,nominative,singular,Okaan̄-ene,2.877695995821301,Okaan̄-ene,Okaan̄-ene,"Lord, lord, master"
γραφή,123,unigram,feminine,accusative,plural,egebe,1.1026245646520794,egebe,egebe,Scripture
γραφή,52,unigram,feminine,accusative,singular,Ikpa,1.8283550060197846,Ikpa,Ikpa,Scripture
γραφή,255,unigram,feminine,nominative,plural,egebe,1.1081394087171792,egebe,egebe,Scripture
γραφή,318,unigram,feminine,nominative,singular,Ikpa,1.745126801230227,Ikpa,Ikpa,Scripture
ἄγγελος,96,unigram,masculine,accusative,plural,osat,5.201318738420986,osat,osat,angel
ἄγγελος,81,unigram,masculine,accusative,singular,mâria,1.1339986250794432,mâria,mâria,angel
ἄγγελος,48,unigram,masculine,nominative,plural,osat,24.21909654550504,osat,osat,angel
ἄγγελος,106,unigram,masculine,nominative,singular,osat,14.11177558316478,osat,osat,angel
ἀπόστολος,45,unigram,masculine,nominative,plural,otuchieen̄,4.439389539465148,otuchieen̄,otuchieen̄,apostle
ἀπόστολος,6,unigram,masculine,nominative,singular,ìkakimin,1.1370062463647583,ìkakimin,ìkakimin,apostle
ἐξουσία,191,unigram,feminine,accusative,singular,unye,6.3736405098370446,unye,unye,authority
βρέφος,15,unigram,neuter,accusative,plural,ekekisa,1.3487046441226138,ekekisa,ekekisa,babies
βρέφος,317,unigram,neuter,accusative,singular,okwa,2.077778582744371,okwa,okwa,babies
φραγμός,225,unigram,masculine,accusative,plural,nin̄,1.1226216609113295,nin̄,nin̄,"barrier, wall"
ἀρχή,173,unigram,feminine,accusative,singular,òtele,1.1369632016628743,òtele,òtele,beginning
ζώνη,165,unigram,feminine,accusative,plural,ekwe,1.1226148539158394,ekwe,ekwe,belt
