lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1108_translation,version_1109_translation,english_translation
θεός,108,unigram,masculine,accusative,singular,ፆኦሲ,11.23094769809188,ፆኦሲ,ፆኦሲ,God
θεός,165,unigram,masculine,nominative,singular,ፆኦሲ,14.65271592738147,ፆኦሲ,ፆኦሲ,God
κύριος,109,unigram,masculine,nominative,singular,ጎዳ,6.902817284532185,ጎዳ,ጎዳ,"Lord, lord, master"
γραφή,103,unigram,feminine,accusative,plural,ጌኤዦ,2.306381924096864,ጌኤዦ,ጌኤዦ,Scripture
γραφή,43,unigram,feminine,accusative,singular,ጌኤዦ,1.0355056909618616,ጌኤዦ,ጌኤዦ,Scripture
γραφή,266,unigram,feminine,nominative,singular,ቃኣላ,2.179542545522036,ቃኣላ,ቃኣላ,Scripture
ἄγγελος,78,unigram,masculine,accusative,plural,ኪኢታንቾ,2.128233357533826,ኪኢታንቾ,ኪኢታንቾ,angel
ἄγγελος,67,unigram,masculine,accusative,singular,ኪኢቶ,1.8468679827421017,ኪኢቶ,ኪኢቶ,angel
ἄγγελος,40,unigram,masculine,nominative,plural,ኪኢታንቻ,2.8539212682719413,ኪኢታንቻ,ኪኢታንቻ,angel
ἄγγελος,87,unigram,masculine,nominative,singular,ኪኢታንቻሢ,14.455012836004279,ኪኢታንቻሢ,ኪኢታንቻሢ,angel
ἀπόστολος,37,unigram,masculine,nominative,plural,ዳኪንቴ,1.0709469501690156,ዳኪንቴ,ዳኪንቴ,apostle
ἐξουσία,159,unigram,feminine,accusative,singular,ቢታንቶ,15.38544772178541,ቢታንቶ,ቢታንቶ,authority
βρέφος,11,unigram,neuter,accusative,plural,ፒፃንዳጉዲ,1.2125536087908517,,ፒፃንዳጉዲ,babies
φραγμός,189,unigram,masculine,accusative,plural,‹ማኣራ,1.096057314542422,‹ማኣራ,,"barrier, wall"
ἀρχή,144,unigram,feminine,accusative,singular,ቤርታፓ,1.2238654476742756,ቤርታፓ,ቤርታፓ,beginning
ζώνη,180,unigram,feminine,accusative,singular,ናያኬ፤,1.0960524252565438,ናያኬ፤,,belt
βλασφημία,26,unigram,feminine,accusative,plural,ፆኦሲዳፓዓቴም,1.2013845589884997,ፆኦሲዳፓዓቴም,ፆኦሲዳፓዓቴም,blasphemy
πλοῖον,85,unigram,neuter,accusative,plural,ፒንቆ,1.305917539737883,ፒንቆ,ፒንቆ,boat
πλοῖον,254,unigram,neuter,accusative,singular,ፒንቆ,1.2000084880175552,ፒንቆ,ፒንቆ,boat
πλοῖον,194,unigram,neuter,nominative,plural,ጎንጊያ,1.201741803934157,ጎንጊያ,ጎንጊያ,boat
πλοῖον,182,unigram,neuter,nominative,singular,ፒንቆ,1.305917539737883,ፒንቆ,ፒንቆ,boat
σῶμα,49,unigram,neuter,nominative,singular,ዑፆኮ,1.562593559354196,ዑፆኮ,ዑፆኮ,body
κλῆμα,122,unigram,neuter,nominative,singular,ካኣፓ,2.185142834451357,ካኣፓ,ካኣፓ,branch
ἄρτος,258,unigram,masculine,accusative,plural,ዶንጎ,1.66932079211968,ዶንጎ,ዶንጎ,bread
ἄρτος,279,unigram,masculine,accusative,singular,ካሦ,1.649861825455359,ካሦ,ካሦ,bread
ἄρτος,126,unigram,masculine,nominative,plural,ካሣ,1.7027545046133818,ካሣ,ካሣ,bread
ἄρτος,32,unigram,masculine,nominative,singular,ካሣ,5.511675631144049,ካሣ,ካሣ,bread
ἀδελφός,244,unigram,masculine,accusative,plural,ጌርሲንሢ፥,1.7069302621416953,ጌርሲንሢ፥,ጌርሲንሢ፥,brother
ἀδελφός,97,unigram,masculine,accusative,singular,ጌርሲ,3.8579898714220406,ጌርሲ,ጌርሲ,brother
ἀδελφός,89,unigram,masculine,nominative,plural,ጌርሲንሢና,1.303281758921272,ጌርሲንሢና,ጌርሲንሢና,brother
ἀδελφός,187,unigram,masculine,nominative,singular,ጌርሲ,6.071925705001651,ጌርሲ,ጌርሲ,brother
