lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_71_translation,version_72_translation,version_73_translation,english_translation
θεός,339,unigram,masculine,accusative,plural,tiox,1.0965172048072145,tiox,,,God
θεός,142,unigram,masculine,accusative,singular,Dios,6.40318317775485,Dios,Dios,,God
θεός,220,unigram,masculine,nominative,singular,Dios,29.947847894332213,Dios,Dios,,God
κύριος,341,unigram,masculine,nominative,plural,,,toric,uquiric,,"Lord, lord, master"
κύριος,143,unigram,masculine,nominative,singular,,,Kajwal,Kanimajawal,,"Lord, lord, master"
γραφή,137,unigram,feminine,accusative,plural,,,tzʼibtal,majom,,Scripture
γραφή,54,unigram,feminine,accusative,singular,,,wuj,Ruch,,Scripture
γραφή,274,unigram,feminine,nominative,plural,,,chac,Ruch,,Scripture
γραφή,333,unigram,feminine,nominative,singular,,,wuj,Ruch,,Scripture
ἄγγελος,107,unigram,masculine,accusative,plural,,,ángel,ángeles,,angel
ἄγγελος,90,unigram,masculine,accusative,singular,chawach,1.3853232620569818,chawach,,,angel
ἄγγελος,50,unigram,masculine,nominative,plural,,,ángel,ángeles,,angel
ἄγγελος,118,unigram,masculine,nominative,singular,ángel,22.192298340525223,ángel,ángel,,angel
ἀπόστολος,47,unigram,masculine,nominative,plural,,,tzalij,utako,,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,tako,1.4337408251546109,,tako,,apostle
ἐξουσία,75,unigram,feminine,accusative,plural,Coʼon,1.1022156973204125,Coʼon,,,authority
ἐξουσία,212,unigram,feminine,accusative,singular,,,pinʼab,puk'ab,,authority
βρέφος,18,unigram,neuter,accusative,plural,,,ʼatixic,xequiyaj,,babies
ἀποθήκη,281,unigram,feminine,accusative,plural,cʼol,1.5858852027786616,cʼol,,,barn
ἀποθήκη,74,unigram,feminine,accusative,singular,,,cʼolbal,trigo,,barn
φραγμός,245,unigram,masculine,accusative,plural,chʼut,1.1054652133497325,chʼut,,,"barrier, wall"
ἀρχή,77,unigram,feminine,accusative,plural,Coʼon,1.102090628186585,Coʼon,,,beginning
ἀρχή,192,unigram,feminine,accusative,singular,,,—ʼAx,Caná,,beginning
ζώνη,183,unigram,feminine,accusative,plural,,,chʼutik,cobre,,belt
βλασφημία,34,unigram,feminine,accusative,plural,cuyul,1.1781894292718724,,cuyul,,blasphemy
βλασφημία,105,unigram,feminine,accusative,singular,,,—¡Tzel,xta,,blasphemy
βλασφημία,91,unigram,feminine,nominative,singular,n-ʼus,1.0330034879656542,n-ʼus,,,blasphemy
πλοῖον,116,unigram,neuter,accusative,plural,,,bárco,barco,,boat
πλοῖον,321,unigram,neuter,accusative,singular,,,bárco,barco,,boat
πλοῖον,251,unigram,neuter,nominative,plural,,,ticba,ecachbilam,,boat
πλοῖον,236,unigram,neuter,nominative,singular,,,nicʼaj,barco,,boat
σῶμα,65,unigram,neuter,nominative,singular,,,chʼacul,kacuerpo,,body
κλῆμα,61,unigram,neuter,nominative,plural,,,jecʼ,iwesam,,branch
κλῆμα,158,unigram,neuter,nominative,singular,,,raxcʼamil,chwij,,branch
ἄρτος,325,unigram,masculine,accusative,plural,,,caxlanwa,pam,,bread
ἄρτος,351,unigram,masculine,accusative,singular,,,wa,pam,,bread
ἄρτος,166,unigram,masculine,nominative,plural,,,winak-i,pam,,bread
ἄρτος,41,unigram,masculine,nominative,singular,,,wa,pam,,bread
ἀδελφός,310,unigram,masculine,accusative,plural,,,chaʼ,ratz-uchak,,brother
ἀδελφός,130,unigram,masculine,accusative,singular,,,chaʼ,ruchak,,brother
ἀδελφός,121,unigram,masculine,nominative,plural,,,chaʼ,ruchak,,brother
ἀδελφός,243,unigram,masculine,nominative,singular,,,chaʼ,ruchak,,brother
στῆθος,163,unigram,neuter,accusative,plural,,,chʼayic,caquit'ikit,,"chest, breast"
στῆθος,296,unigram,neuter,accusative,singular,,,¿pachinok,putzal,,"chest, breast"
ἀρχιερεύς,254,unigram,masculine,accusative,plural,,,sacerdóte,chacunel,,chief priest
ἀρχιερεύς,66,unigram,masculine,accusative,singular,,,ʼatz,cajawal,,chief priest
ἀρχιερεύς,129,unigram,masculine,nominative,plural,,,sacerdóte,chacunel,,chief priest
ἀρχιερεύς,259,unigram,masculine,nominative,singular,,,sacerdóte,cajawal,,chief priest
παῖς,248,unigram,masculine,accusative,plural,xpe,1.1439902432596842,xpe,xpe,,child
παῖς,52,unigram,masculine,accusative,singular,sicsa,1.0954540950705378,sicsa,,,child
τέκνον,343,unigram,neuter,accusative,plural,,,racʼal,o'al,,child
τέκνον,189,unigram,neuter,accusative,singular,quichu-quikaw,1.1152441818746934,,quichu-quikaw,,child
τέκνον,19,unigram,neuter,nominative,plural,o'al,1.1867784495932985,,o'al,,child
τέκνον,204,unigram,neuter,nominative,singular,,,Wacʼal,—Wal,,child
παιδίον,17,unigram,neuter,accusative,plural,,,acʼalab,ac'alab,,child
παιδίον,98,unigram,neuter,accusative,singular,,,acʼal,rac,,child
παιδίον,181,unigram,neuter,nominative,plural,walc,1.0409543143256352,,walc,,child
παιδίον,43,unigram,neuter,nominative,singular,,,acʼal,ralco,,child
πόλις,193,unigram,feminine,accusative,plural,,,tinimit,aldeas,,city
πόλις,70,unigram,feminine,accusative,singular,,,tinimit,tinamit,,city
πύλη,218,unigram,feminine,nominative,singular,,,uchibe,oquibal,,city gate
χιτών,125,unigram,masculine,accusative,plural,camix,1.6006869347428485,camix,,,"clothing, undergarments"
χιτών,31,unigram,masculine,accusative,singular,camix,1.0642394602697018,camix,,,"clothing, undergarments"
ἱμάτιον,140,unigram,neuter,accusative,plural,,,ʼuʼ,ruk,,coat
ἱμάτιον,139,unigram,neuter,accusative,singular,,,ʼuʼ,pisbal,,coat
ἐντολή,88,unigram,feminine,accusative,plural,pixab,1.6968418481902607,pixab,,,commandment
ἐντολή,86,unigram,feminine,accusative,singular,,,quix,quic'utu,,commandment
συνέδριον,329,unigram,neuter,accusative,plural,,,jic,chichajij,,council
συνέδριον,56,unigram,neuter,accusative,singular,,,nucʼbal,xquimol,,council
χώρα,299,unigram,feminine,accusative,singular,,,Gadára,Gadara,,"country, countryside"
ὄχλος,62,unigram,masculine,accusative,plural,winak,1.4902240241954303,winak,winak,,crowd
ὄχλος,12,unigram,masculine,accusative,singular,winak,2.1927196618236287,winak,winak,,crowd
ὄχλος,109,unigram,masculine,nominative,plural,winak,9.28210023675035,winak,winak,,crowd
ὄχλος,291,unigram,masculine,nominative,singular,winak,5.936645422695137,winak,winak,,crowd
θυγάτηρ,123,unigram,feminine,nominative,plural,pisquilij,1.022737177786557,pisquilij,,,daughter
θυγάτηρ,324,unigram,feminine,nominative,singular,,,miʼal,ralit,,daughter
ἡμέρα,80,unigram,feminine,accusative,plural,,,ʼij,k'ij,,day
ἡμέρα,92,unigram,feminine,accusative,singular,,,ʼij,k'ij,,day
ἡμέρα,2,unigram,feminine,nominative,plural,,,ʼij,k'ij,,day
ἡμέρα,72,unigram,feminine,nominative,singular,,,ʼij-le,k'ij,,day
ὀφειλέτης,261,unigram,masculine,nominative,plural,Torre,1.1601320719510206,,Torre,,debtor
δαιμόνιον,32,unigram,neuter,accusative,plural,,,tew,uxlabixel,,demon
δαιμόνιον,336,unigram,neuter,accusative,singular,,,tew,uxlabixel,,demon
δαιμόνιον,206,unigram,neuter,nominative,plural,,,tew,uxlabixel,,demon
δαιμόνιον,180,unigram,neuter,nominative,singular,,,tew,uxlabixel,,demon
δηνάριον,315,unigram,neuter,accusative,plural,cʼas,1.3177387634328592,cʼas,,,denarius (about a day's wages)
δηνάριον,168,unigram,neuter,accusative,singular,,,pwak,denario,,denarius (about a day's wages)
μαθητής,186,unigram,masculine,accusative,plural,,,tijoxelab,rutijo,,disciple
μαθητής,344,unigram,masculine,accusative,singular,tijoxel,2.173794199276177,tijoxel,,,disciple
μαθητής,285,unigram,masculine,nominative,plural,,,tijoxelab,n,,disciple
μαθητής,342,unigram,masculine,nominative,singular,,,tijoxel,tijo,,disciple
νόσος,3,unigram,feminine,accusative,plural,ʼelsanel,1.1054554065091202,ʼelsanel,,,disease
νόσος,79,unigram,feminine,accusative,singular,,,cʼaxil,yabil,,disease
περιστερά,108,unigram,feminine,accusative,plural,palomax,1.540781322118614,palomax,palomax,,dove
περιστερά,58,unigram,feminine,accusative,singular,palomax,1.4901847113501523,palomax,palomax,,dove
οὖς,157,unigram,neuter,accusative,plural,xiquin,1.4425207203256638,xiquin,,,ear
οὖς,290,unigram,neuter,accusative,singular,aliʼal,1.1557642010539015,aliʼal,,,ear
σεισμός,213,unigram,masculine,nominative,plural,,,ucabrakan,cabrakan,,"earthquakes, storm"
σεισμός,68,unigram,masculine,nominative,singular,xpe,1.2526113575176003,xpe,xpe,,"earthquakes, storm"
τέλος,35,unigram,neuter,accusative,plural,Pédro.Are,1.160238403567914,Pédro.Are,,,end
τέλος,283,unigram,neuter,accusative,singular,,,chʼijo,cuchuk'ubej,,end
αἰών,249,unigram,masculine,accusative,plural,,,queʼe,caya'taj,,eternity
αἰών,311,unigram,masculine,accusative,singular,,,cʼaslemal,utakexic,,eternity
ὀφθαλμός,25,unigram,masculine,accusative,plural,,,baʼwach,rawach,,eye
ὀφθαλμός,69,unigram,masculine,nominative,plural,,,baʼwach,quiwach,,eye
ὀφθαλμός,308,unigram,masculine,nominative,singular,baʼwach,1.6591820680688831,baʼwach,,,eye
πρόσωπον,131,unigram,neuter,accusative,plural,,,palaj,quipalaj,,face
πρόσωπον,201,unigram,neuter,accusative,singular,,,palaj,rupalaj,,face
λιμός,8,unigram,feminine,nominative,plural,,,waʼjal,cabrakan,,famine
λιμός,320,unigram,masculine,nominative,plural,Cu'an,1.0954126531313877,,Cu'an,,famine
λιμός,100,unigram,feminine,nominative,singular,,,waʼjal,rurajil,,famine
λιμός,144,unigram,masculine,nominative,singular,Rojertan,1.210952880253466,,Rojertan,,famine
γεωργός,260,unigram,masculine,nominative,plural,,,camsaj,tunulel,,"farmer, tenant"
γεωργός,53,unigram,masculine,nominative,singular,,,raxcʼam,uva,,"farmer, tenant"
πατήρ,207,unigram,masculine,accusative,plural,,,katit,rubi'tisim,,father
πατήρ,314,unigram,masculine,accusative,singular,,,kajaw,Nukaw,,father
πατήρ,323,unigram,masculine,nominative,plural,,,mam,ojertan,,father
πατήρ,195,unigram,masculine,nominative,singular,,,Kajaw,Nukaw,,father
ἀγρός,335,unigram,masculine,accusative,plural,,,rulew,uya'om,,field
ἀγρός,42,unigram,masculine,accusative,singular,,,loʼ,tz'akal,,field
δάκτυλος,241,unigram,masculine,accusative,plural,tzamraʼ,1.2906144419714136,tzamraʼ,,,finger
δάκτυλος,185,unigram,masculine,accusative,singular,,,cʼalcʼax,nuk'ab,,finger
ἰχθύς,160,unigram,masculine,accusative,plural,car,1.362627615714782,car,car,,fish
ἰχθύς,200,unigram,masculine,accusative,singular,car,2.043795468153325,car,car,,fish
δίκτυον,117,unigram,neuter,accusative,plural,,,cataraya,atarraya,,fishing net
δίκτυον,210,unigram,neuter,accusative,singular,,,ataraya,atarraya,,fishing net
τροφή,252,unigram,feminine,accusative,plural,,,loʼic,xe'quilok,,food
πούς,244,unigram,masculine,accusative,plural,,,rakan,wakan,,foot
καρπός,191,unigram,masculine,accusative,plural,,,mediant,molonic,,"fruit, crop, harvest"
καρπός,239,unigram,masculine,accusative,singular,,,wach,chomilaj,,"fruit, crop, harvest"
πλήρωμα,277,unigram,neuter,accusative,plural,,,xsobrinic,chacach,,fullness
γενεά,278,unigram,feminine,accusative,plural,,,nic,xi'in,,generation
γενεά,240,unigram,feminine,accusative,singular,,,tzucum,wak'ij,,generation
γενεά,156,unigram,feminine,nominative,singular,,,woʼor,wak'ij,,generation
δῶρον,313,unigram,neuter,accusative,plural,xquiya,1.2109257268608862,,xquiya,,gift
δῶρον,169,unigram,neuter,accusative,singular,,,sipon,raltar,,gift
ἡγεμών,178,unigram,masculine,accusative,plural,,,gobernador,takanelab,,"governor, ruler"
ἡγεμών,14,unigram,masculine,accusative,singular,,,gobernador,takanel,,"governor, ruler"
σταφυλή,194,unigram,feminine,accusative,plural,higos,1.0591029938321446,,higos,,grapes
