lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1579_translation,version_1580_translation,version_1581_translation,english_translation
θεός,121,unigram,masculine,accusative,singular,Devle,4.589369519434945,,,Devle,God
θεός,26,unigram,masculine,nominative,plural,devela,1.4657629759385362,,,devela,God
θεός,187,unigram,masculine,nominative,singular,Devel,11.982891009614194,,,Devel,God
κύριος,122,unigram,masculine,nominative,singular,Devljutno,1.1244912465009935,,,Devljutno,"Lord, lord, master"
γραφή,117,unigram,feminine,accusative,plural,Lila,2.782680068102332,,,Lila,Scripture
γραφή,46,unigram,feminine,accusative,singular,Lil,1.9999486772711133,,,Lil,Scripture
γραφή,230,unigram,feminine,nominative,plural,Lila,1.9576839833051118,,,Lila,Scripture
γραφή,289,unigram,feminine,nominative,singular,Lil,5.265007823716573,,,Lil,Scripture
ἄγγελος,88,unigram,masculine,accusative,plural,phakalen,1.5229956305104635,,,phakalen,angel
ἄγγελος,77,unigram,masculine,accusative,singular,me,1.0319107517633013,,,me,angel
ἄγγελος,43,unigram,masculine,nominative,plural,phakale,5.721792349607763,,,phakale,angel
ἄγγελος,98,unigram,masculine,nominative,singular,phakalo,5.03638590467023,,,phakalo,angel
ἀπόστολος,40,unigram,masculine,nominative,plural,apostolja,1.3411176487900778,,,apostolja,apostle
ἀπόστολος,5,unigram,masculine,nominative,singular,bičhaldo,1.0908793409179032,,,bičhaldo,apostle
ἐξουσία,180,unigram,feminine,accusative,singular,baroderipe,2.3344440509939206,,,baroderipe,authority
βρέφος,287,unigram,neuter,accusative,singular,balaja,1.292321346244122,,,balaja,babies
ἀποθήκη,65,unigram,feminine,accusative,singular,điv,1.3763487480727807,,,điv,barn
φραγμός,101,unigram,masculine,accusative,singular,barasa,1.0595319950666118,,,barasa,"barrier, wall"
ζώνη,156,unigram,feminine,accusative,plural,xarkuma,1.0960524252565438,,,xarkuma,belt
βλασφημία,30,unigram,feminine,accusative,plural,mahripe,1.2125775833869603,,,mahripe,blasphemy
πλοῖον,96,unigram,neuter,accusative,plural,barke,1.9725550613572704,,,barke,boat
