lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1543_translation,version_1544_translation,english_translation
θεός,113,unigram,masculine,accusative,singular,,,Yöś,honora,God
θεός,180,unigram,masculine,nominative,singular,,,Yöśki,Yoozqui,God
κύριος,114,unigram,masculine,nominative,singular,,,tuyñuki,patrunaqui,"Lord, lord, master"
γραφή,109,unigram,feminine,accusative,plural,,,khjirtanaka,azimi,Scripture
γραφή,41,unigram,feminine,accusative,singular,takuqui,1.1338472088231415,,takuqui,Scripture
γραφή,228,unigram,feminine,nominative,plural,,,patxparu,jaknuz̈t,Scripture
γραφή,284,unigram,feminine,nominative,singular,,,khjirti,cjijrta,Scripture
ἄγγελος,81,unigram,masculine,accusative,plural,,,anjilanaka,anjilanaca,angel
ἄγγελος,71,unigram,masculine,accusative,singular,cuchanz̈caquic̈ha,1.4230283785801296,,cuchanz̈caquic̈ha,angel
ἄγγελος,38,unigram,masculine,nominative,plural,,,anjilanakaki,anjilanacaqui,angel
ἄγγελος,91,unigram,masculine,nominative,singular,,,anjilaki,anjilaqui,angel
ἀπόστολος,35,unigram,masculine,nominative,plural,,,pätanaka,illzta,apostle
ἐξουσία,171,unigram,feminine,accusative,singular,,,jiliri,poder,authority
βρέφος,11,unigram,neuter,accusative,plural,śhikñi,1.0441088591276242,śhikñi,,babies
βρέφος,283,unigram,neuter,accusative,singular,,,patillkiś,animalz̈,babies
ἀποθήκη,234,unigram,feminine,accusative,plural,,,makhś,yaaz,barn
ἀποθήκη,58,unigram,feminine,accusative,singular,makhźnakićha,1.192349905824497,makhźnakićha,,barn
ζώνη,147,unigram,feminine,accusative,plural,qorimi,1.1613026128296644,qorimi,,belt
βλασφημία,79,unigram,feminine,accusative,singular,¿Ćhhuluź,1.0960768946513286,¿Ćhhuluź,,blasphemy
πλοῖον,89,unigram,neuter,accusative,plural,,,walsanaka,warcunaca,boat
πλοῖον,269,unigram,neuter,accusative,singular,,,walsikiś,luzzic̈ha,boat
πλοῖον,210,unigram,neuter,nominative,plural,walsikiśpacha,1.096239847813496,walsikiśpacha,,boat
πλοῖον,197,unigram,neuter,nominative,singular,,,walsaki,kot,boat
σῶμα,186,unigram,neuter,nominative,plural,tikhśi,1.4230299584188488,tikhśi,,body
