lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1320_translation,version_1321_translation,english_translation
θεός,114,unigram,masculine,accusative,singular,,,Nyamuhanga,Mungu,God
θεός,22,unigram,masculine,nominative,plural,,,esyonyamuhanga,miungu,God
θεός,182,unigram,masculine,nominative,singular,,,Nyamuhanga,Mungu,God
κύριος,115,unigram,masculine,nominative,singular,,,Omukama,Mukama,"Lord, lord, master"
γραφή,109,unigram,feminine,accusative,plural,,,Amasako,amasako,Scripture
γραφή,42,unigram,feminine,accusative,singular,Amasako,1.4806372676019413,Amasako,,Scripture
γραφή,227,unigram,feminine,nominative,plural,,,Amasako,amasako,Scripture
γραφή,283,unigram,feminine,nominative,singular,,,Amasako,erisaka,Scripture
ἄγγελος,81,unigram,masculine,accusative,plural,,,abamalaĩka,asyatuma,angel
ἄγγελος,71,unigram,masculine,accusative,singular,syawe,1.1751566916449163,syawe,,angel
ἄγγελος,39,unigram,masculine,nominative,plural,,,lubula,abamalaika,angel
ἄγγελος,91,unigram,masculine,nominative,singular,,,omũlaĩka,omulaika,angel
ἀπόστολος,36,unigram,masculine,nominative,plural,,,abakwenda,mobamubwira,apostle
ἐξουσία,175,unigram,feminine,accusative,singular,,,ehamũlĩ,ehamuli,authority
βρέφος,11,unigram,neuter,accusative,plural,bakamuletera,1.0960670999999007,,bakamuletera,babies
βρέφος,282,unigram,neuter,accusative,singular,omwʼĩtũba,1.887560603866904,omwʼĩtũba,,babies
ἀποθήκη,59,unigram,feminine,accusative,singular,,,engano,enganu,barn
φραγμός,94,unigram,masculine,accusative,singular,mwatakula,1.1454417825320882,,mwatakula,"barrier, wall"
βλασφημία,26,unigram,feminine,accusative,plural,,,erĩganĩrya,eribulabulania,blasphemy
βλασφημία,180,unigram,feminine,nominative,plural,nʼebĩtsũmĩ,1.9999489996779396,nʼebĩtsũmĩ,,blasphemy
πλοῖον,89,unigram,neuter,accusative,plural,amato,3.000174083274024,amato,amato,boat
πλοῖον,267,unigram,neuter,accusative,singular,bwato,15.29997598159927,bwato,bwato,boat
πλοῖον,207,unigram,neuter,nominative,plural,Nʼawandi,1.0962448256823836,Nʼawandi,,boat
πλοῖον,197,unigram,neuter,nominative,singular,obwato,2.5820761505320733,obwato,obwato,boat
σῶμα,50,unigram,neuter,nominative,singular,omubiri,1.1705241701085878,omubiri,omubiri,body
κλῆμα,129,unigram,neuter,nominative,singular,,,nage,omwisi,branch
ἄρτος,272,unigram,masculine,accusative,plural,amandu,8.805567172584418,amandu,amandu,bread
ἄρτος,296,unigram,masculine,accusative,singular,obundu,8.971872308708138,obundu,obundu,bread
ἄρτος,136,unigram,masculine,nominative,plural,,,abiri,amandu,bread
ἄρτος,31,unigram,masculine,nominative,singular,bundu,4.832090730603905,bundu,bundu,bread
ἀδελφός,257,unigram,masculine,accusative,plural,babo,1.414527760361988,babo,,brother
ἀδελφός,103,unigram,masculine,accusative,singular,wabo,1.1302068176277988,wabo,wabo,brother
ἀδελφός,93,unigram,masculine,nominative,plural,,,nʼabagala,babo,brother
ἀδελφός,202,unigram,masculine,nominative,singular,mugala,2.980467456860008,mugala,mugala,brother
στῆθος,242,unigram,neuter,accusative,singular,,,kĩkũba,kikuba,"chest, breast"
ἀρχιερεύς,210,unigram,masculine,accusative,plural,bakulu,2.6516094442283205,bakulu,bakulu,chief priest
ἀρχιερεύς,51,unigram,masculine,accusative,singular,mukulu,1.1526504042391206,,mukulu,chief priest
ἀρχιερεύς,102,unigram,masculine,nominative,plural,bakulu,2.775561444722562,bakulu,bakulu,chief priest
ἀρχιερεύς,214,unigram,masculine,nominative,singular,,,bahererĩ,mukulu,chief priest
παῖς,205,unigram,masculine,accusative,plural,,,bʼobulume,bobulume,child
τέκνον,290,unigram,neuter,accusative,plural,,,nʼabana,bana,child
τέκνον,156,unigram,neuter,accusative,singular,asyahotera,1.2628986614638045,,asyahotera,child
τέκνον,12,unigram,neuter,nominative,plural,asyahotera,1.2811750619881503,,asyahotera,child
τέκνον,167,unigram,neuter,nominative,singular,,,Mwana,Mugala,child
παιδίον,10,unigram,neuter,accusative,plural,abana,1.2010502441029671,,abana,child
παιδίον,75,unigram,neuter,accusative,singular,omwana,9.77695515884908,omwana,omwana,child
παιδίον,149,unigram,neuter,nominative,plural,balere,1.9234252905023843,balere,balere,child
παιδίον,33,unigram,neuter,nominative,singular,,,ngʼomwana,mwana,child
πόλις,159,unigram,feminine,accusative,plural,,,mĩyĩ,miyi,city
πόλις,55,unigram,feminine,accusative,singular,,,mũyĩ,muyi,city
χιτών,98,unigram,masculine,accusative,plural,,,esyokanzu,ibiri,"clothing, undergarments"
χιτών,23,unigram,masculine,accusative,singular,,,ryawe,ekanzu,"clothing, undergarments"
ἱμάτιον,112,unigram,neuter,accusative,plural,esyongimba,4.420123091138241,esyongimba,esyongimba,coat
ἱμάτιον,111,unigram,neuter,accusative,singular,,,ekanzu,olukimba,coat
ἐντολή,69,unigram,feminine,accusative,plural,,,ebihano,amahano,commandment
ἐντολή,67,unigram,feminine,accusative,singular,ekihano,2.889593302878923,ekihano,ekihano,commandment
συνέδριον,277,unigram,neuter,accusative,plural,,,mũyĩtegaye,werihindana,council
συνέδριον,44,unigram,neuter,accusative,singular,,,erĩbũgĩro,abahereri,council
χώρα,246,unigram,feminine,accusative,singular,kihugo,4.186358156458843,kihugo,kihugo,"country, countryside"
ὄχλος,47,unigram,masculine,accusative,plural,esyondeko,2.7841798619477225,esyondeko,esyondeko,crowd
ὄχλος,6,unigram,masculine,accusative,singular,endeko,4.945781896375135,endeko,endeko,crowd
ὄχλος,83,unigram,masculine,nominative,plural,,,Nʼesyondeko,Nesyondeko,crowd
ὄχλος,238,unigram,masculine,nominative,singular,endeko,4.056422963834982,endeko,endeko,crowd
θυγάτηρ,271,unigram,feminine,nominative,singular,Mwali,2.887476583341374,Mwali,Mwali,daughter
ἡμέρα,63,unigram,feminine,accusative,plural,,,wʼebiro,webiro,day
ἡμέρα,72,unigram,feminine,accusative,singular,kiro,2.5506016395631996,kiro,kiro,day
ἡμέρα,2,unigram,feminine,nominative,plural,,,ebiro,biro,day
ἡμέρα,57,unigram,feminine,nominative,singular,,,bwabere,ekiro,day
