lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2114_translation,version_2115_translation,english_translation
θεός,385,unigram,masculine,accusative,plural,otua,1.7063300442663372,otua,otua,God
θεός,159,unigram,masculine,accusative,singular,,,Otua,Otuá,God
θεός,35,unigram,masculine,nominative,plural,otua,2.493346961304833,otua,otua,God
θεός,246,unigram,masculine,nominative,singular,,,Otua,Otuá,God
κύριος,387,unigram,masculine,nominative,plural,,,anautolu,así,"Lord, lord, master"
κύριος,160,unigram,masculine,nominative,singular,,,Eiki,Eikí,"Lord, lord, master"
γραφή,154,unigram,feminine,accusative,plural,,,Tohitapu,Folofolá,Scripture
γραφή,62,unigram,feminine,accusative,singular,,,tufungaKuo,eki,Scripture
γραφή,308,unigram,feminine,nominative,plural,,,fakamo,hoko,Scripture
γραφή,379,unigram,feminine,nominative,singular,,,Tohitapu,Folofolá,Scripture
ἄγγελος,119,unigram,masculine,accusative,plural,,,āngelo,āngeló,angel
ἄγγελος,102,unigram,masculine,accusative,singular,fakamelomelo,1.2069738030051802,fakamelomelo,,angel
ἄγγελος,58,unigram,masculine,nominative,plural,āngelo,6.427194914418364,āngelo,āngelo,angel
ἄγγελος,130,unigram,masculine,nominative,singular,,,āngelo,āngeló,angel
ἀπόστολος,55,unigram,masculine,nominative,plural,,,Aposetolo,apōsitoló,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,,,talafekau,fakafofonga,apostle
ἐξουσία,83,unigram,feminine,accusative,plural,,,fakasiasi,naú,authority
ἐξουσία,235,unigram,feminine,accusative,singular,mafai,5.62193940961054,mafai,mafai,authority
βρέφος,20,unigram,neuter,accusative,plural,,,valevale,tafulu,babies
βρέφος,377,unigram,neuter,accusative,singular,,,angakai,tokoto,babies
ἀποθήκη,316,unigram,feminine,accusative,plural,feleoko,3.9997946578974033,feleoko,feleoko,barn
ἀποθήκη,82,unigram,feminine,accusative,singular,,,feleoko,uité,barn
φραγμός,274,unigram,masculine,accusative,plural,,,fakamālohi,hakehake,"barrier, wall"
φραγμός,135,unigram,masculine,accusative,singular,aa,1.1063516977921475,aa,aa,"barrier, wall"
ἀρχή,86,unigram,feminine,accusative,plural,,,fakasiasi,naú,beginning
ἀρχή,215,unigram,feminine,accusative,singular,fuofua,1.049447671446898,,fuofua,beginning
ζώνη,206,unigram,feminine,accusative,plural,,,tēpū,kató,belt
βλασφημία,39,unigram,feminine,accusative,plural,,,otua,mataotao,blasphemy
βλασφημία,116,unigram,feminine,accusative,singular,,,eiki-lahi,hela,blasphemy
βλασφημία,244,unigram,feminine,nominative,plural,kovi,1.1415760309970575,,kovi,blasphemy
πλοῖον,128,unigram,neuter,accusative,plural,vaka,1.7145009975753756,vaka,vaka,boat
πλοῖον,361,unigram,neuter,accusative,singular,,,vaka,heka,boat
πλοῖον,281,unigram,neuter,nominative,plural,,,folau,mātuku,boat
πλοῖον,266,unigram,neuter,nominative,singular,,,vaka,vaká,boat
σῶμα,254,unigram,neuter,nominative,plural,fesi,1.1797290343772884,fesi,,body
σῶμα,73,unigram,neuter,nominative,singular,,,sino,sinó,body
κλῆμα,69,unigram,neuter,nominative,plural,,,māvae,piki,branch
κλῆμα,178,unigram,neuter,nominative,singular,,,va,piki,branch
ἄρτος,366,unigram,masculine,accusative,plural,mā,2.256999311752413,mā,mā,bread
ἄρτος,398,unigram,masculine,accusative,singular,,,mā,kai,bread
ἄρτος,188,unigram,masculine,nominative,plural,,,mā,fafanga,bread
ἄρτος,48,unigram,masculine,nominative,singular,mā,3.1102046936808345,mā,mā,bread
ἀδελφός,351,unigram,masculine,accusative,plural,tokoua,1.8894726268082944,tokoua,,brother
ἀδελφός,145,unigram,masculine,accusative,singular,,,tehina,Sēmisi,brother
ἀδελφός,134,unigram,masculine,nominative,plural,,,tokoua,eé,brother
ἀδελφός,272,unigram,masculine,nominative,singular,tokoua,5.006394393267167,tokoua,tokoua,brother
στῆθος,184,unigram,neuter,accusative,plural,,,sī,sīfatafata,"chest, breast"
στῆθος,334,unigram,neuter,accusative,singular,,,fatafata,punopunou,"chest, breast"
ἀρχιερεύς,287,unigram,masculine,accusative,plural,,,hou,taula,chief priest
ἀρχιερεύς,144,unigram,masculine,nominative,plural,taula,1.5254524684770405,taula,taula,chief priest
ἀρχιερεύς,292,unigram,masculine,nominative,singular,Taula,2.426153687209011,Taula,Taula,chief priest
παῖς,277,unigram,masculine,accusative,plural,tamaiki,1.5851054805882887,tamaiki,,child
παῖς,60,unigram,masculine,accusative,singular,,,fakatekelili,tetetete,child
τέκνον,389,unigram,neuter,accusative,plural,,,fānau,fānaú,child
τέκνον,212,unigram,neuter,accusative,singular,fānau,1.7850518559724184,fānau,fānau,child
τέκνον,21,unigram,neuter,nominative,plural,fānau,1.700621227344922,fānau,fānau,child
τέκνον,227,unigram,neuter,nominative,singular,,,ata,tangata,child
παιδίον,19,unigram,neuter,accusative,plural,,,tamaiki,fānaú,child
παιδίον,110,unigram,neuter,accusative,singular,tamasi,11.321170718979904,tamasi,tamasi,child
παιδίον,204,unigram,neuter,nominative,plural,,,tamaiki,fānaú,child
παιδίον,50,unigram,neuter,nominative,singular,tamasi,8.367504373895173,tamasi,tamasi,child
πόλις,216,unigram,feminine,accusative,plural,kolo,3.587124234902346,kolo,kolo,city
πόλις,77,unigram,feminine,accusative,singular,kolo,12.429599210953603,kolo,kolo,city
πύλη,312,unigram,feminine,nominative,plural,,,Siasi,siasí,city gate
πύλη,243,unigram,feminine,nominative,singular,fāsi,1.5502470147518217,fāsi,fāsi,city gate
χιτών,140,unigram,masculine,accusative,plural,,,sote,tokotoko,"clothing, undergarments"
χιτών,36,unigram,masculine,accusative,singular,sote,2.0583966409149768,sote,,"clothing, undergarments"
ἱμάτιον,157,unigram,neuter,accusative,plural,,,kofu,pulupulú,coat
