lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_76_translation,version_77_translation,english_translation
θεός,359,unigram,masculine,accusative,plural,mawuhi,1.8913883945502596,mawuhi,mawuhi,God
θεός,148,unigram,masculine,accusative,singular,Mawu,61.43417082404589,Mawu,Mawu,God
θεός,231,unigram,masculine,nominative,singular,Mawu,191.64316951457647,Mawu,Mawu,God
κύριος,361,unigram,masculine,nominative,plural,nɔtsɛmɛ,1.161823075755491,nɔtsɛmɛ,,"Lord, lord, master"
κύριος,149,unigram,masculine,nominative,singular,Nyɔmtsɛ,2.3973932563881415,Nyɔmtsɛ,Nyɔmtsɛ,"Lord, lord, master"
γραφή,143,unigram,feminine,accusative,plural,ngmami,11.813290004103283,ngmami,ngmami,Scripture
γραφή,53,unigram,feminine,accusative,singular,ngmami,2.0001379069466014,ngmami,ngmami,Scripture
γραφή,290,unigram,feminine,nominative,plural,,,mi.,ngmami,Scripture
γραφή,353,unigram,feminine,nominative,singular,ngmami,17.232900357849243,ngmami,ngmami,Scripture
ἄγγελος,110,unigram,masculine,accusative,plural,bɔfo,4.2907452863678435,bɔfo,bɔfo,angel
ἄγγελος,91,unigram,masculine,accusative,singular,,,tsɔlɔ,hlami,angel
ἄγγελος,49,unigram,masculine,nominative,plural,,,bɔfo,hiɔwe,angel
ἄγγελος,121,unigram,masculine,nominative,singular,bɔfo,24.94554322558001,bɔfo,bɔfo,angel
ἀπόστολος,46,unigram,masculine,nominative,plural,,,Bɔfo,bɔfo,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,,,pã,Nyɔguɛ,apostle
ἐξουσία,74,unigram,feminine,accusative,plural,ganɔhi,1.3590097477708218,ganɔhi,ganɔhi,authority
ἐξουσία,221,unigram,feminine,accusative,singular,,,wami,blɔ,authority
βρέφος,18,unigram,neuter,accusative,plural,bimwɔwi,1.6879590291223763,bimwɔwi,bimwɔwi,babies
βρέφος,351,unigram,neuter,accusative,singular,lohwehi,1.1118795369999563,lohwehi,lohwehi,babies
ἀποθήκη,296,unigram,feminine,accusative,plural,gba,1.595316715948311,gba,gba,barn
ἀποθήκη,73,unigram,feminine,accusative,singular,,,sã,tsakati,barn
φραγμός,257,unigram,masculine,accusative,plural,,,blohu,Jee,"barrier, wall"
φραγμός,126,unigram,masculine,accusative,singular,,,tsua,apaa,"barrier, wall"
ἀρχή,76,unigram,feminine,accusative,plural,ganɔhi,1.3585375455425008,ganɔhi,ganɔhi,beginning
ἀρχή,200,unigram,feminine,accusative,singular,,,Sisije,sisi,beginning
ζώνη,191,unigram,feminine,accusative,plural,,,akɔblee,kaplɛ,belt
ζώνη,246,unigram,feminine,accusative,singular,yeni,1.095398876121712,,yeni,belt
βλασφημία,34,unigram,feminine,accusative,plural,,,bimi,Mlaatsɔɔli,blasphemy
βλασφημία,108,unigram,feminine,accusative,singular,,,hía,yeli,blasphemy
βλασφημία,229,unigram,feminine,nominative,plural,musu,1.3950353388276775,,musu,blasphemy
βλασφημία,92,unigram,feminine,nominative,singular,bɔmi,1.0642219073729204,,bɔmi,blasphemy
πλοῖον,119,unigram,neuter,accusative,plural,,,fɔe,ɔme,boat
πλοῖον,337,unigram,neuter,accusative,singular,sɛ,2.1941634030491395,sɛ,sɛ,boat
πλοῖον,264,unigram,neuter,nominative,plural,,,Lɛ,piɛ,boat
πλοῖον,248,unigram,neuter,nominative,singular,Oslɔke,1.0396196539995708,Oslɔke,,boat
σῶμα,238,unigram,neuter,nominative,plural,,,nanehi,klɔuklɔubihi,body
σῶμα,64,unigram,neuter,nominative,singular,,,nɔmlɔ,tso,body
κλῆμα,60,unigram,neuter,nominative,plural,kɔni,1.679337703293949,kɔni,kɔni,branch
κλῆμα,166,unigram,neuter,nominative,singular,,,mɛtɛ,kɔni,branch
