lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2021_translation,version_2022_translation,english_translation
θεός,295,unigram,masculine,accusative,plural,megbevayà,1.097258004808277,,megbevayà,God
θεός,117,unigram,masculine,accusative,singular,Megbevayà,3.162285211658264,,Megbevayà,God
θεός,22,unigram,masculine,nominative,plural,megbevayè,1.5297450450234398,,megbevayè,God
θεός,182,unigram,masculine,nominative,singular,Megbevayà,3.4127410013261907,,Megbevayà,God
κύριος,297,unigram,masculine,nominative,plural,edhekazan,1.361455346332629,,edhekazan,"Lord, lord, master"
κύριος,118,unigram,masculine,nominative,singular,Nengazen,1.1674865024809935,,Nengazen,"Lord, lord, master"
γραφή,113,unigram,feminine,accusative,plural,Lalag,1.5321214368519604,,Lalag,Scripture
γραφή,44,unigram,feminine,accusative,singular,insurat,1.1125567549945214,,insurat,Scripture
γραφή,233,unigram,feminine,nominative,plural,egkeulaula,1.0893178640606531,,egkeulaula,Scripture
γραφή,290,unigram,feminine,nominative,singular,insurat,1.260857217178903,,insurat,Scripture
ἄγγελος,85,unigram,masculine,accusative,plural,velinsug̵uen,1.9761000826891704,,velinsug̵uen,angel
ἄγγελος,41,unigram,masculine,nominative,plural,velinsug̵uen,4.249746754690996,,velinsug̵uen,angel
ἄγγελος,96,unigram,masculine,nominative,singular,belinsug̵uen,3.658428549935824,,belinsug̵uen,angel
ἀπόστολος,38,unigram,masculine,nominative,plural,epustul,2.473888198944919,,epustul,apostle
ἀπόστολος,4,unigram,masculine,nominative,singular,venar,1.1484435939392053,,venar,apostle
ἐξουσία,176,unigram,feminine,accusative,singular,keg̵ehem,1.1388325737627862,,keg̵ehem,authority
βρέφος,288,unigram,neuter,accusative,singular,selemakà,1.0441063733306788,,selemakà,babies
ἀρχή,159,unigram,feminine,accusative,singular,Kana,1.0493379808291403,,Kana,beginning
ζώνη,152,unigram,feminine,accusative,plural,sintabus,1.1613026128296644,,sintabus,belt
βλασφημία,26,unigram,feminine,accusative,plural,edsupak,1.0960768946513286,,edsupak,blasphemy
βλασφημία,83,unigram,feminine,accusative,singular,Uvag,1.0960768946513286,,Uvag,blasphemy
πλοῖον,94,unigram,neuter,accusative,plural,avang,2.3200217513992536,,avang,boat
πλοῖον,273,unigram,neuter,accusative,singular,avang,1.7666370526874,,avang,boat
πλοῖον,210,unigram,neuter,nominative,plural,nemen-aavang,1.096239847813496,,nemen-aavang,boat
σῶμα,53,unigram,neuter,nominative,singular,lawa,2.4442021352725134,,lawa,body
κλῆμα,133,unigram,neuter,nominative,singular,edsuwey,1.0229054387084644,,edsuwey,branch
ἄρτος,278,unigram,masculine,accusative,plural,supas,3.06951061362476,,supas,bread
ἄρτος,303,unigram,masculine,accusative,singular,egkeenen,1.040584115123819,,egkeenen,bread
ἄρτος,140,unigram,masculine,nominative,plural,egkeenen,1.3099662715789724,,egkeenen,bread
ἄρτος,32,unigram,masculine,nominative,singular,egkeenen,2.1741752469272986,,egkeenen,bread
ἀδελφός,264,unigram,masculine,accusative,plural,suled,2.407444524058382,,suled,brother
ἀδελφός,107,unigram,masculine,accusative,singular,hazi,1.076151427420336,,hazi,brother
ἀδελφός,99,unigram,masculine,nominative,plural,hazi,1.1524229934761752,,hazi,brother
ἀδελφός,203,unigram,masculine,nominative,singular,suled,2.3541899644947564,,suled,brother
στῆθος,137,unigram,neuter,accusative,plural,memeveg̵at,1.1613200159490844,,memeveg̵at,"chest, breast"
στῆθος,250,unigram,neuter,accusative,singular,ed-akal,1.1402072338493627,,ed-akal,"chest, breast"
ἀρχιερεύς,214,unigram,masculine,accusative,plural,memumuhat,1.4225319019524083,,memumuhat,chief priest
ἀρχιερεύς,54,unigram,masculine,accusative,singular,Keyipas,1.196412607902673,,Keyipas,chief priest
ἀρχιερεύς,106,unigram,masculine,nominative,plural,memumuhat,1.2487077918522034,,memumuhat,chief priest
ἀρχιερεύς,219,unigram,masculine,nominative,singular,memumuhat,1.3670272467797568,,memumuhat,chief priest
παῖς,207,unigram,masculine,accusative,plural,vatà,1.038020281504794,,vatà,child
τέκνον,299,unigram,neuter,accusative,plural,anak,1.5490281954673928,,anak,child
τέκνον,157,unigram,neuter,accusative,singular,suled,1.1044415831199783,,suled,child
τέκνον,11,unigram,neuter,nominative,plural,ibpehimetayan,1.0946048729989395,,ibpehimetayan,child
τέκνον,169,unigram,neuter,nominative,singular,Mama,2.2650823365429407,,Mama,child
παιδίον,79,unigram,neuter,accusative,singular,batà,2.284847738220081,,batà,child
παιδίον,34,unigram,neuter,nominative,singular,batà,1.0904904669421922,,batà,child
πόλις,160,unigram,feminine,accusative,plural,inged,1.6832772483593288,,inged,city
πόλις,57,unigram,feminine,accusative,singular,inged,7.318569669824503,,inged,city
πύλη,180,unigram,feminine,nominative,singular,ibpehendiyà,1.0595352057902494,,ibpehendiyà,city gate
χιτών,104,unigram,masculine,accusative,plural,ed-ilisan,1.5136142443774827,,ed-ilisan,"clothing, undergarments"
χιτών,23,unigram,masculine,accusative,singular,kumbalè,1.0944272358684686,,kumbalè,"clothing, undergarments"
ἱμάτιον,115,unigram,neuter,accusative,plural,kumbalè,2.065645998212029,,kumbalè,coat
ἱμάτιον,114,unigram,neuter,accusative,singular,kumbalè,1.0275398587653592,,kumbalè,coat
ἐντολή,71,unigram,feminine,accusative,plural,sug̵ù,2.093764717724128,,sug̵ù,commandment
ἐντολή,69,unigram,feminine,accusative,singular,insug̵ù,1.1385702568570752,,insug̵ù,commandment
συνέδριον,283,unigram,neuter,accusative,plural,ebug̵elen,1.1189296841144971,,ebug̵elen,council
συνέδριον,46,unigram,neuter,accusative,singular,netig̵um,1.281578045325084,,netig̵um,council
χώρα,66,unigram,feminine,accusative,plural,Egkag̵i,1.0595803167787572,,Egkag̵i,"country, countryside"
