lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_284_translation,version_285_translation,version_286_translation,english_translation
θεός,323,unigram,masculine,accusative,plural,doueed,1.2568811710380376,doueed,,,God
θεός,133,unigram,masculine,accusative,singular,Doue,2.990738537817765,Doue,,Doue,God
θεός,205,unigram,masculine,nominative,singular,Doue,208.17891880563386,Doue,,Doue,God
κύριος,325,unigram,masculine,nominative,plural,tistagent,1.096344883540667,tistagent,,,"Lord, lord, master"
κύριος,134,unigram,masculine,nominative,singular,Aotrou,5.18619508802999,Aotrou,,Aotrou,"Lord, lord, master"
γραφή,128,unigram,feminine,accusative,plural,,,Skriturioù,,Scrituriou,Scripture
γραφή,50,unigram,feminine,accusative,singular,,,Skritur,,Scritur,Scripture
γραφή,260,unigram,feminine,nominative,plural,,,peurc'hraet,,accomplisset,Scripture
γραφή,318,unigram,feminine,nominative,singular,,,Skritur,,Scritur,Scripture
ἄγγελος,99,unigram,masculine,accusative,plural,,,aeled,,elez,angel
ἄγγελος,85,unigram,masculine,accusative,singular,,,c'hannad,,hannad,angel
ἄγγελος,46,unigram,masculine,nominative,plural,,,aeled,,elez,angel
ἄγγελος,109,unigram,masculine,nominative,singular,,,ael,,eal,angel
ἀπόστολος,43,unigram,masculine,nominative,plural,ebestel,8.471770387651516,ebestel,,ebestel,apostle
ἀπόστολος,6,unigram,masculine,nominative,singular,,,abostol,,hannad,apostle
ἐξουσία,70,unigram,feminine,accusative,plural,difen,1.0955467890654595,,,difen,authority
ἐξουσία,197,unigram,feminine,accusative,singular,galloud,8.993470418919294,galloud,,galloud,authority
βρέφος,17,unigram,neuter,accusative,plural,stokje,1.105476440126733,stokje,,,babies
βρέφος,316,unigram,neuter,accusative,singular,,,c'hraou,,manjouer,babies
ἀποθήκη,267,unigram,feminine,accusative,plural,,,solieroù,,hreunielou,barn
ἀποθήκη,69,unigram,feminine,accusative,singular,solier,1.5320743704976316,solier,,,barn
φραγμός,230,unigram,masculine,accusative,plural,girzhier,1.2109304266994652,girzhier,,,"barrier, wall"
φραγμός,114,unigram,masculine,accusative,singular,waskerez,1.0591029938321448,,,waskerez,"barrier, wall"
ἀρχή,72,unigram,feminine,accusative,plural,difen,1.0954540950705378,,,difen,beginning
ἀρχή,179,unigram,feminine,accusative,singular,penn-kentañ,1.1054890991685846,penn-kentañ,,,beginning
ζώνη,172,unigram,feminine,accusative,plural,kouriz,1.095398876121712,kouriz,,,belt
ζώνη,220,unigram,feminine,accusative,singular,vleo,1.095398876121712,,,vleo,belt
βλασφημία,32,unigram,feminine,accusative,plural,blasphemou,1.095421848054621,,,blasphemou,blasphemy
βλασφημία,97,unigram,feminine,accusative,singular,Touet,1.095421848054621,Touet,,,blasphemy
πλοῖον,107,unigram,neuter,accusative,plural,vag,1.1001495706102575,vag,,vag,boat
πλοῖον,304,unigram,neuter,accusative,singular,vag,16.574984502748347,vag,,vag,boat
πλοῖον,237,unigram,neuter,nominative,plural,bagou,1.1126308533245362,,,bagou,boat
πλοῖον,222,unigram,neuter,nominative,singular,vag,3.1289648167809454,vag,,vag,boat
σῶμα,60,unigram,neuter,nominative,singular,,,c'horf,,horf,body
κλῆμα,56,unigram,neuter,nominative,plural,,,hepdon,,distag,branch
κλῆμα,148,unigram,neuter,nominative,singular,,,brank,,branc,branch
ἄρτος,308,unigram,masculine,accusative,plural,bara,6.547893595733735,bara,,bara,bread
ἄρτος,334,unigram,masculine,accusative,singular,bara,30.528014755874462,bara,,bara,bread
ἄρτος,156,unigram,masculine,nominative,plural,bara,2.150528707388997,bara,,bara,bread
ἄρτος,38,unigram,masculine,nominative,singular,bara,3.296851799263043,bara,,bara,bread
ἀδελφός,295,unigram,masculine,accusative,plural,vreudeur,5.444013395506036,vreudeur,,vreudeur,brother
ἀδελφός,122,unigram,masculine,accusative,singular,vreur,5.071916216151142,vreur,,vreur,brother
ἀδελφός,113,unigram,masculine,nominative,plural,vreudeur,3.4529939867808848,vreudeur,,vreudeur,brother
ἀδελφός,228,unigram,masculine,nominative,singular,breur,1.4308537653904054,breur,,breur,brother
στῆθος,153,unigram,neuter,accusative,plural,zistroe,1.0954080587464583,,,zistroe,"chest, breast"
στῆθος,280,unigram,neuter,accusative,singular,,,vruched,,galon,"chest, breast"
ἀρχιερεύς,243,unigram,masculine,accusative,plural,veleien,2.9261097226938744,veleien,,veleien,chief priest
ἀρχιερεύς,61,unigram,masculine,accusative,singular,,,beleg-meur,,beleg‐braz,chief priest
ἀρχιερεύς,121,unigram,masculine,nominative,plural,veleien,1.2178624415779484,veleien,,veleien,chief priest
ἀρχιερεύς,247,unigram,masculine,nominative,singular,,,beleg-meur,,beleg‐braz,chief priest
παῖς,233,unigram,masculine,accusative,plural,vugale,1.205983815650599,,,vugale,child
παῖς,48,unigram,masculine,accusative,singular,stlapas,1.0954540950705378,stlapas,,,child
τέκνον,327,unigram,neuter,accusative,plural,vugale,1.7029324490120072,vugale,,vugale,child
τέκνον,176,unigram,neuter,accusative,singular,breur,1.1573057475594457,breur,,breur,child
τέκνον,189,unigram,neuter,nominative,singular,,,bec'hedoù,,Va,child
παιδίον,16,unigram,neuter,accusative,plural,,,vihan,,outhe,child
παιδίον,92,unigram,neuter,accusative,singular,bugel,4.4691546867004694,bugel,,bugel,child
παιδίον,170,unigram,neuter,nominative,plural,bugale,1.259593849324544,bugale,,bugale,child
παιδίον,40,unigram,neuter,nominative,singular,bugel,7.513656076926238,bugel,,bugel,child
πόλις,180,unigram,feminine,accusative,plural,,,c'hêrioù,,heariou,city
πόλις,65,unigram,feminine,accusative,singular,,,kêr,,kear,city
πύλη,203,unigram,feminine,nominative,singular,,,strizh,,striz,city gate
χιτών,117,unigram,masculine,accusative,plural,,,wiskamant,,diou,"clothing, undergarments"
χιτών,29,unigram,masculine,accusative,singular,,,doneg,,zae,"clothing, undergarments"
ἱμάτιον,131,unigram,neuter,accusative,plural,,,zilhad,,dillad,coat
ἱμάτιον,130,unigram,neuter,accusative,singular,,,vantell,,vantel,coat
ἐντολή,83,unigram,feminine,accusative,plural,,,gourc'hemennoù,,hemenou,commandment
ἐντολή,81,unigram,feminine,accusative,singular,,,gourc'hemenn,,gourc,commandment
συνέδριον,312,unigram,neuter,accusative,plural,,,lezioù-barn,,tribunaliou,council
συνέδριον,52,unigram,neuter,accusative,singular,,,sanedrin,,assamblaz,council
χώρα,283,unigram,feminine,accusative,singular,,,vro,,bro,"country, countryside"
ὄχλος,57,unigram,masculine,accusative,plural,bobl,10.650236960021468,bobl,,bobl,crowd
ὄχλος,11,unigram,masculine,accusative,singular,bobl,22.740406399084222,bobl,,bobl,crowd
ὄχλος,101,unigram,masculine,nominative,plural,bobl,18.07268316595253,bobl,,bobl,crowd
ὄχλος,275,unigram,masculine,nominative,singular,bobl,9.324293643410366,bobl,,bobl,crowd
θυγάτηρ,307,unigram,feminine,nominative,singular,merc,3.0872010053339287,merc,,merc,daughter
ἡμέρα,76,unigram,feminine,accusative,plural,,,devezh,,devez,day
ἡμέρα,86,unigram,feminine,accusative,singular,bemdez,1.9174451970064403,bemdez,,bemdez,day
ἡμέρα,2,unigram,feminine,nominative,plural,,,deizioù,,deiziou,day
ἡμέρα,67,unigram,feminine,nominative,singular,deiz,4.908155608690345,deiz,,deiz,day
δαιμόνιον,30,unigram,neuter,accusative,plural,,,diaouled,,drouk‐sperejou,demon
δαιμόνιον,321,unigram,neuter,accusative,singular,,,diaoul,,drouk‐spered,demon
δαιμόνιον,191,unigram,neuter,nominative,plural,,,diaouled,,drouk‐sperejou,demon
δαιμόνιον,169,unigram,neuter,nominative,singular,,,diaoul,,drouk‐spered,demon
δηνάριον,300,unigram,neuter,accusative,plural,diner,1.7267002958922524,diner,,diner,denarius (about a day's wages)
δηνάριον,158,unigram,neuter,accusative,singular,diner,2.2339243779521403,diner,,diner,denarius (about a day's wages)
μαθητής,174,unigram,masculine,accusative,plural,ziskibien,20.67876922862793,ziskibien,,ziskibien,disciple
μαθητής,328,unigram,masculine,accusative,singular,diskibl,2.0484427015139017,diskibl,,diskibl,disciple
μαθητής,270,unigram,masculine,nominative,plural,ziskibien,2.905585215521571,ziskibien,,ziskibien,disciple
μαθητής,326,unigram,masculine,nominative,singular,diskibl,15.115612857377565,diskibl,,diskibl,disciple
νόσος,3,unigram,feminine,accusative,plural,,,c'hleñvedoù,,hlenvejou,disease
νόσος,74,unigram,feminine,accusative,singular,haad,1.2224207390382635,,,haad,disease
περιστερά,100,unigram,feminine,accusative,plural,,,werzhe,,verze,dove
περιστερά,54,unigram,feminine,accusative,singular,goulm,2.1252835531782335,goulm,,goulm,dove
οὖς,147,unigram,neuter,accusative,plural,,,divskouarn,,diou‐skouarn,ear
οὖς,274,unigram,neuter,accusative,singular,skouarn,3.78208114745732,skouarn,,skouarn,ear
σεισμός,198,unigram,masculine,nominative,plural,meur,1.17261125031082,,,meur,"earthquakes, storm"
σεισμός,63,unigram,masculine,nominative,singular,setu,1.1225486449601958,setu,,setu,"earthquakes, storm"
τέλος,268,unigram,neuter,accusative,singular,,,gendalc'ho,,fin,end
αἰών,234,unigram,masculine,accusative,plural,Ren,1.0955235373722771,,,Ren,eternity
αἰών,296,unigram,masculine,accusative,singular,biken,1.5844928048821192,biken,,biken,eternity
ὀφθαλμός,23,unigram,masculine,accusative,plural,,,zaoulagad,,daou‐lagad,eye
ὀφθαλμός,64,unigram,masculine,nominative,plural,,,daoulagad,,daou‐lagad,eye
ὀφθαλμός,293,unigram,masculine,nominative,singular,lagad,4.890981274982917,lagad,,lagad,eye
λιμός,7,unigram,feminine,nominative,plural,kernez,1.3658296687793672,,,kernez,famine
λιμός,94,unigram,feminine,nominative,singular,naonegezh,1.160164722821634,naonegezh,,,famine
λιμός,135,unigram,masculine,nominative,singular,gernez,1.160164722821634,,,gernez,famine
γεωργός,248,unigram,masculine,nominative,plural,winierien,1.3502439606718948,winierien,,,"farmer, tenant"
γεωργός,49,unigram,masculine,nominative,singular,gwinienour,1.4315495723123448,,,gwinienour,"farmer, tenant"
πατήρ,192,unigram,masculine,accusative,plural,,,tadoù,,tadou,father
πατήρ,299,unigram,masculine,accusative,singular,Tad,2.176127852939683,Tad,,Tad,father
πατήρ,306,unigram,masculine,nominative,plural,,,tadoù,,tadou,father
πατήρ,181,unigram,masculine,nominative,singular,Tad,6.591582417668394,Tad,,Tad,father
ἀγρός,320,unigram,masculine,accusative,plural,hoarezed,1.2432784549161848,,,hoarezed,field
ἀγρός,39,unigram,masculine,accusative,singular,park,2.784493021424228,park,,park,field
ἰχθύς,150,unigram,masculine,accusative,plural,besk,1.549582876574,besk,,besk,fish
ἰχθύς,186,unigram,masculine,accusative,singular,pesk,2.4402728332553303,pesk,,pesk,fish
δίκτυον,108,unigram,neuter,accusative,plural,,,rouedoù,,rouejou,fishing net
δίκτυον,195,unigram,neuter,accusative,singular,roued,3.1346353819262838,roued,,roued,fishing net
δίκτυον,238,unigram,neuter,nominative,singular,doraz,1.1602056195070092,,,doraz,fishing net
τροφή,240,unigram,feminine,accusative,plural,,,prenañ,,brena,food
τροφή,315,unigram,feminine,accusative,singular,,,poellek,,diegez,food
πούς,229,unigram,masculine,accusative,plural,dreid,1.5334676639957185,dreid,,dreid,foot
πούς,112,unigram,masculine,accusative,singular,stokfe,1.1056745833815167,stokfe,,,foot
καρπός,178,unigram,masculine,accusative,plural,,,frouezh,,frouez,"fruit, crop, harvest"
καρπός,225,unigram,masculine,accusative,singular,,,frouezh,,frouez,"fruit, crop, harvest"
πλήρωμα,263,unigram,neuter,accusative,plural,panerad,1.5076395567489755,panerad,,panerad,fullness
γενεά,264,unigram,feminine,accusative,plural,zouj,1.160328867169704,zouj,,,generation
γενεά,226,unigram,feminine,accusative,singular,,,rummad-mañ,,generation‐man,generation
γενεά,146,unigram,feminine,nominative,singular,raç,1.4672333869706509,,,raç,generation
δῶρον,298,unigram,neuter,accusative,plural,,,profoù,,offransou,gift
δῶρον,159,unigram,neuter,accusative,singular,,,aoter,,offrans,gift
ἡγεμών,167,unigram,masculine,accusative,plural,,,gouarnourien,,gouarnerien,"governor, ruler"
ἡγεμών,13,unigram,masculine,accusative,singular,,,gouarnour,,gouarner,"governor, ruler"
ἀσπασμός,309,unigram,masculine,accusative,plural,saludet,1.0351454821854067,,,saludet,greeting
ἀσπασμός,168,unigram,masculine,accusative,singular,salud,1.09541724956689,salud,,,greeting
ὁδηγός,5,unigram,masculine,nominative,plural,kouezhint,1.1601483900139276,kouezhint,,,guide
ὁδηγός,4,unigram,masculine,nominative,singular,,,rit,,dall,guide
θρίξ,93,unigram,feminine,nominative,plural,countet,1.4786363609604902,,,countet,hair
χείρ,301,unigram,feminine,accusative,plural,zaouarn,1.475605000046625,zaouarn,,zaouarn,hand
χείρ,214,unigram,feminine,accusative,singular,zorn,7.473731963614227,zorn,,zorn,hand
κεφαλή,201,unigram,feminine,accusative,singular,,,benn,,ben,head
στάχυς,202,unigram,masculine,accusative,plural,ed,1.0413786444364568,,,ed,head of grain
στάχυς,75,unigram,masculine,accusative,singular,,,dañvouezenn,,damoezen,head of grain
καρδία,33,unigram,feminine,accusative,plural,,,kalonoù,,calonou,heart
καρδία,277,unigram,feminine,accusative,singular,,,kalon,,calon,heart
καρδία,187,unigram,feminine,nominative,singular,,,kalon,,calon,heart
οὐρανός,8,unigram,masculine,accusative,plural,goulm,1.0959745071681273,goulm,,,"heaven, sky"
οὐρανός,259,unigram,masculine,accusative,singular,,,neñv,,env,"heaven, sky"
οὐρανός,333,unigram,masculine,nominative,plural,goulm,1.3286794784954221,goulm,,goulm,"heaven, sky"
οὐρανός,193,unigram,masculine,nominative,singular,,,neñv,,env,"heaven, sky"
ὥρα,282,unigram,feminine,nominative,plural,,,strebot,,heur,hour
ὥρα,26,unigram,feminine,nominative,singular,,,eur,,heur,hour
οἰκία,152,unigram,feminine,accusative,plural,,,tiez,,zevor,house
οἰκία,313,unigram,feminine,accusative,singular,ti,9.744722607854643,ti,,ti,house
οἶκος,22,unigram,masculine,accusative,singular,ti,2.212199737571666,ti,,ti,"house, home"
κριτής,297,unigram,masculine,nominative,plural,parnerien,1.3482391049966866,parnerien,,parnerien,judge
κριτής,161,unigram,masculine,nominative,singular,barner,5.102218812937009,barner,,barner,judge
βασιλεύς,106,unigram,masculine,accusative,plural,,,gouarnourien,,gouarnerien,king
βασιλεύς,58,unigram,masculine,accusative,singular,roue,12.4492216030921,roue,,roue,king
βασιλεία,79,unigram,feminine,accusative,plural,,,rouantelezhioù,,huel,kingdom
βασιλεία,157,unigram,feminine,accusative,singular,,,rouantelezh,,rouantelez,kingdom
κόπος,196,unigram,masculine,accusative,plural,,,c'heñver,,henver,"labour, work, trouble, difficulty"
λύχνος,223,unigram,masculine,nominative,singular,lamp,1.7367494799147625,lamp,,,lamp
κλῆρος,98,unigram,masculine,accusative,plural,n'ouzont,1.0954080587464583,n'ouzont,,,"lots (casting of lots), inheritance"
κλῆρος,1,unigram,masculine,accusative,singular,,,sord,,sort,"lots (casting of lots), inheritance"
ἄνθρωπος,286,unigram,masculine,accusative,plural,dud,2.92248385764363,dud,,dud,man
ἄνθρωπος,249,unigram,masculine,accusative,singular,den,10.276456598322227,den,,den,man
ἄνθρωπος,118,unigram,masculine,nominative,plural,dud,7.366426077156981,dud,,dud,man
ἄνθρωπος,173,unigram,masculine,nominative,singular,den,6.977899601664008,den,,den,man
ἀνήρ,241,unigram,masculine,accusative,plural,hoant‐kousket,1.2362032857776468,,,hoant‐kousket,"man, husband"
ἀνήρ,245,unigram,masculine,accusative,singular,pried,1.7542699239576391,pried,,pried,"man, husband"
ἀνήρ,144,unigram,masculine,nominative,plural,mil,2.3533692874019594,mil,,mil,"man, husband"
ἀνήρ,231,unigram,masculine,nominative,singular,den,1.320732459496305,den,,den,"man, husband"
μνᾶ,289,unigram,feminine,accusative,plural,,,minenn,,arc,mina (about 100 days' wages)
μνᾶ,14,unigram,feminine,accusative,singular,roit‐hen,1.1601728947622836,,,roit‐hen,mina (about 100 days' wages)
πρωτοκαθεδρία,35,unigram,feminine,accusative,singular,,,c'hadorioù,,plasou,"most important seat, seat of honour"
μήτηρ,271,unigram,feminine,accusative,singular,,,vamm,,vam,mother
ὄρος,210,unigram,neuter,accusative,plural,,,menezioù,,meneziou,mountain
ὄρος,257,unigram,neuter,accusative,singular,menez,3.7498995135591127,menez,,menez,mountain
μύρον,88,unigram,neuter,accusative,plural,essanzou,1.1602138099537898,,,essanzou,myrrh
ὄνομα,87,unigram,neuter,accusative,plural,Voanergez,1.0957584420903472,Voanergez,,,name
ὄνομα,34,unigram,neuter,accusative,singular,,,anv,,hano,name
ὄνομα,103,unigram,neuter,nominative,plural,,,anvioù,,hanoiou,name
ὄνομα,246,unigram,neuter,nominative,singular,,,anv,,hano,name
ἔθνος,221,unigram,neuter,accusative,plural,,,vroadoù,,nationou,nation
ἔθνος,188,unigram,neuter,accusative,singular,,,vroad,,kernez,nation
ἔθνος,292,unigram,neuter,nominative,plural,Ho,1.1027060287079569,Ho,,,nation
ἔθνος,27,unigram,neuter,nominative,singular,,,vroad,,kernez,nation
νύξ,183,unigram,feminine,accusative,plural,,,nozvezh,,nosvez,night
νύξ,239,unigram,feminine,accusative,singular,,,pe,,noz,night
ὅρκος,59,unigram,masculine,accusative,plural,le,2.1207510991129395,le,,le,oath
