lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2275_translation,version_2276_translation,version_2277_translation,english_translation
θεός,109,unigram,masculine,accusative,singular,தேவனை,3.0126171017491594,தேவனை,இறைவனைத்,தேவனை,God
θεός,175,unigram,masculine,nominative,singular,தேவன்,67.85090945577183,தேவன்,இறைவன்,தேவன்,God
κύριος,110,unigram,masculine,nominative,singular,எஜமான்,1.602691178286837,எஜமான்,கர்த்தர்,எஜமான்,"Lord, lord, master"
γραφή,106,unigram,feminine,accusative,plural,வேதவாக்கியங்களை,2.233776381147469,வேதவாக்கியங்களை,வேதவசனங்களை,வேதவாக்கியங்களை,Scripture
γραφή,39,unigram,feminine,accusative,singular,,,,வேதவசனத்தை,வேதவாக்கியத்தை,Scripture
γραφή,217,unigram,feminine,nominative,plural,வேதவாக்கியங்கள்,3.83252657848937,வேதவாக்கியங்கள்,,வேதவாக்கியங்கள்,Scripture
γραφή,268,unigram,feminine,nominative,singular,வேதவாக்கியம்,12.09628302365004,வேதவாக்கியம்,வேதவசனம்,வேதவாக்கியம்,Scripture
ἄγγελος,80,unigram,masculine,accusative,plural,தூதர்களை,1.487126115304709,,,தூதர்களை,angel
ἄγγελος,69,unigram,masculine,accusative,singular,,,தூதுவனை,எழுதப்பட்டுள்ளது,,angel
ἄγγελος,35,unigram,masculine,nominative,plural,தேவதூதர்கள்,8.595522758053109,தேவதூதர்கள்,தூதர்கள்,தேவதூதர்கள்,angel
ἄγγελος,91,unigram,masculine,nominative,singular,தூதன்,6.933137995171095,தூதன்,தூதன்,தூதன்,angel
ἀπόστολος,32,unigram,masculine,nominative,plural,அப்போஸ்தலர்,2.2735948997016804,அப்போஸ்தலர்கள்,அப்போஸ்தலர்,அப்போஸ்தலர்,apostle
ἐξουσία,166,unigram,feminine,accusative,singular,அதிகாரம்,4.43162615436619,அதிகாரம்,அதிகாரம்,அதிகாரம்,authority
βρέφος,267,unigram,neuter,accusative,singular,முன்னணையிலே,1.887566349315513,,,முன்னணையிலே,babies
ἀποθήκη,57,unigram,feminine,accusative,singular,களஞ்சியத்தில்,2.347972941072859,களஞ்சியத்தில்,,களஞ்சியத்தில்,barn
βλασφημία,21,unigram,feminine,accusative,plural,,,,இறைவனாலன்றி,ஒருவரேயன்றி,blasphemy
βλασφημία,78,unigram,feminine,accusative,singular,தூஷணத்தை,1.0960768946513286,,,தூஷணத்தை,blasphemy
βλασφημία,173,unigram,feminine,nominative,plural,தூஷணங்களும்,1.999949021035427,,,தூஷணங்களும்,blasphemy
βλασφημία,70,unigram,feminine,nominative,singular,தூஷணமும்,1.999949021035427,,,தூஷணமும்,blasphemy
πλοῖον,89,unigram,neuter,accusative,plural,படகுகளைக்,3.476070527739061,படகுகளைக்,படகுகளைக்,படவுகளைக்,boat
πλοῖον,256,unigram,neuter,accusative,singular,படகில்,4.091439822046078,படகில்,படகில்,படவில்,boat
πλοῖον,190,unigram,neuter,nominative,singular,படகு,4.402313241684543,படகு,படகு,படவு,boat
σῶμα,181,unigram,neuter,nominative,plural,உடல்கள்,1.999948655640119,,உடல்கள்,,body
σῶμα,48,unigram,neuter,nominative,singular,சரீரம்,3.159616468675666,சரீரம்,உடலும்,சரீரம்,body
κλῆμα,120,unigram,neuter,nominative,singular,நிலைத்திராவிட்டால்,2.290415327463705,நிலைத்திராவிட்டால்,நிலைத்திராவிட்டால்,நிலைத்திராவிட்டால்,branch
ἄρτος,260,unigram,masculine,accusative,plural,ஐந்து,1.4080805028799417,ஐந்து,ஐந்து,ஐந்து,bread
ἄρτος,280,unigram,masculine,accusative,singular,அப்பத்தை,4.515641568691298,அப்பத்தை,அப்பத்தை,அப்பத்தை,bread
ἄρτος,126,unigram,masculine,nominative,plural,அப்பங்களும்,3.754228488635759,அப்பங்களும்,உணவை,அப்பங்களும்,bread
ἄρτος,27,unigram,masculine,nominative,singular,அப்பம்,7.195408353845622,அப்பம்,அப்பம்,அப்பம்,bread
ἀδελφός,249,unigram,masculine,accusative,plural,,,,சகோதரர்களையோ,சகோதரரையும்,brother
