lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1931_translation,version_1932_translation,version_1933_translation,english_translation
θεός,337,unigram,masculine,accusative,plural,diosex,1.4657629759385362,diosex,,,God
θεός,132,unigram,masculine,accusative,singular,Diose,3.36708971561809,Diose,Diose,Diose,God
θεός,29,unigram,masculine,nominative,plural,diosex,2.3610863806508586,,diosex,diosex,God
θεός,212,unigram,masculine,nominative,singular,Diose,7.72355894537149,Dios,Diose,Diose,God
κύριος,133,unigram,masculine,nominative,singular,,,Cajwaltic,Cajwaltique,Kajwaltike,"Lord, lord, master"
γραφή,128,unigram,feminine,accusative,plural,,,Shun,ts'ibubil,Sjun,Scripture
γραφή,49,unigram,feminine,accusative,singular,Sjun,1.8163767002120155,Shun,Sjun,Sjun,Scripture
γραφή,268,unigram,feminine,nominative,plural,,,Shun,ts'ibubil,tsꞌibabil,Scripture
γραφή,332,unigram,feminine,nominative,singular,Sjun,1.799966846689053,Shun,Sjun,Sjun,Scripture
ἄγγελος,98,unigram,masculine,accusative,plural,,,a'batetic,abatetic,angeletik,angel
ἄγγελος,86,unigram,masculine,accusative,singular,,,schahpambat,,abe,angel
ἄγγελος,45,unigram,masculine,nominative,plural,ch'ul,2.1663750130437753,ch'ul,ch'ul,chꞌul,angel
ἄγγελος,107,unigram,masculine,nominative,singular,ch'ul,2.399242889046417,ch'ul,ch'ul,chꞌul,angel
ἀπόστολος,42,unigram,masculine,nominative,plural,,,jpuc-c'opetic,jpuc-c'opetique,apostoletike,apostle
ἀπόστολος,6,unigram,masculine,nominative,singular,,,ticonot,ticunwanej,kꞌaxem,apostle
ἐξουσία,70,unigram,feminine,accusative,plural,xana'ulan,1.0962199599997684,xana'ulan,,,authority
ἐξουσία,202,unigram,feminine,accusative,singular,,,ya'tel,yat'el,yaꞌtel,authority
βρέφος,17,unigram,neuter,accusative,plural,,,xpicticlanotic,scomic,skꞌajanbe,babies
βρέφος,330,unigram,neuter,accusative,singular,,,scanoa,,wakaxe,babies
ἀποθήκη,275,unigram,feminine,accusative,plural,yawil,1.795539621101375,yawil,snail,yawil,barn
ἀποθήκη,69,unigram,feminine,accusative,singular,,,trigo,,yawil,barn
φραγμός,110,unigram,masculine,accusative,singular,,,sjoy,,spasbe,"barrier, wall"
ἀρχή,72,unigram,feminine,accusative,plural,xana'ulan,1.0961063339256685,xana'ulan,,,beginning
ἀρχή,184,unigram,feminine,accusative,singular,,,shahchibal,—¿Mach'aat,chee,beginning
ζώνη,229,unigram,feminine,accusative,singular,,,,aja-chab,xchukoj,belt
βλασφημία,32,unigram,feminine,accusative,plural,,,sbohlc'optay,,xkꞌaxintayel,blasphemy
βλασφημία,96,unigram,feminine,accusative,singular,yes,1.0441337829609436,,,yes,blasphemy
βλασφημία,210,unigram,feminine,nominative,plural,,,sbohlc'optayel,,tsaꞌamuk,blasphemy
πλοῖον,105,unigram,neuter,accusative,plural,,,barcohetic,barcoetic,barkoetik,boat
πλοῖον,315,unigram,neuter,accusative,singular,barco,19.204517702802658,barco,barco,barko,boat
πλοῖον,246,unigram,neuter,nominative,plural,,,barcohetic,,barkoetik,boat
πλοῖον,231,unigram,neuter,nominative,singular,,,barco,barcoe,barkoe,boat
σῶμα,218,unigram,neuter,nominative,plural,sbaq'uetalic,3.6151920342229427,sbaq'uetalic,sbaq'uetalic,,body
σῶμα,60,unigram,neuter,nominative,singular,abaq'uetal,2.846818598814423,abaq'uetal,abaq'uetal,skojtol,body
κλῆμα,56,unigram,neuter,nominative,plural,sc'abc'abex,1.0960622061228922,,sc'abc'abex,,branch
κλῆμα,150,unigram,neuter,nominative,singular,,,jc'axel,jtojole,jmeluk,branch
ἄρτος,320,unigram,masculine,accusative,plural,waj,3.28730147661675,pan,waj,waj,bread
ἄρτος,348,unigram,masculine,accusative,singular,waj,1.8059414756761794,pan,waj,waj,bread
ἄρτος,159,unigram,masculine,nominative,plural,waje,1.313330850472167,pan,waje,waje,bread
ἄρτος,37,unigram,masculine,nominative,singular,waj,1.7015164708314001,pan,waj,waj,bread
ἀδελφός,304,unigram,masculine,accusative,plural,,,,sbanquiltac,sbankiltak,brother
ἀδελφός,119,unigram,masculine,accusative,singular,Jacobo,2.194666764329908,yihts'in,Jacobo,Jacobo,brother
ἀδελφός,109,unigram,masculine,nominative,plural,,,yihts'inab,,yijtsꞌinabe,brother
ἀδελφός,238,unigram,masculine,nominative,singular,,,yihts'in,yijts'ine,yijtsꞌin,brother
στῆθος,156,unigram,neuter,accusative,plural,,,,smajulay,smajulan,"chest, breast"
στῆθος,289,unigram,neuter,accusative,singular,sba,1.2257569440964888,stahn,sba,sba,"chest, breast"
