lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_968_translation,version_969_translation,english_translation
θεός,318,unigram,masculine,accusative,plural,ଆମାୱାରି,1.144242325568626,ଆମାୱାରି,,God
θεός,125,unigram,masculine,accusative,singular,,,ଦନ୍ୟବାଦ୍‌,దేవుణుదిఙ్‌,God
θεός,25,unigram,masculine,nominative,plural,దేవుణుఙు,1.297225727579602,,దేవుణుఙు,God
θεός,196,unigram,masculine,nominative,singular,,,ମାପୁରୁ,దేవుణు,God
κύριος,126,unigram,masculine,nominative,singular,,,ପ୍ରବୁ,ఎజుమాని,"Lord, lord, master"
γραφή,121,unigram,feminine,accusative,plural,,,ଦାର୍ମୁସାସ୍ତ୍ର,నెస్‌ఇదెర్‌,Scripture
γραφή,47,unigram,feminine,accusative,singular,కిఎరె,1.179718179898725,,కిఎరె,Scripture
γραφή,251,unigram,feminine,nominative,plural,రాస్తి,1.1113655275365273,,రాస్తి,Scripture
γραφή,313,unigram,feminine,nominative,singular,,,ଦାର୍ମୁସାସ୍ତ୍ରଦି,మాటదు,Scripture
ἄγγελος,88,unigram,masculine,accusative,plural,ଦୁତ୍‌କାଙ୍ଗ୍‌,1.994343714560438,ଦୁତ୍‌କାଙ୍ଗ୍‌,,angel
ἄγγελος,77,unigram,masculine,accusative,singular,,,ଦୁତ୍‍ତିଙ୍ଗ୍‍,రాస్త,angel
ἄγγελος,44,unigram,masculine,nominative,plural,,,ଦୁତ୍‌କୁ,దూతార్‌,angel
ἄγγελος,99,unigram,masculine,nominative,singular,,,ଦୁତ୍‍,దూత,angel
ἀπόστολος,41,unigram,masculine,nominative,plural,,,ପ୍ରେରିତ,పన్నెండు,apostle
ἐξουσία,188,unigram,feminine,accusative,singular,,,ଅଦିକାର୍‌,అతికారం,authority
βρέφος,12,unigram,neuter,accusative,plural,ମୁଟ୍‍ନାନ୍‍,1.0960670999999007,ମୁଟ୍‍ନାନ୍‍,,babies
βρέφος,311,unigram,neuter,accusative,singular,,,ସାଡ଼ାଦି,త్రెప్తి,babies
φραγμός,222,unigram,masculine,accusative,plural,ମୁଲାଦୁ,1.096057314542422,ମୁଲାଦୁ,,"barrier, wall"
ζώνη,162,unigram,feminine,accusative,plural,ଅମାଟ୍‌,1.0258486843127548,ଅମାଟ୍‌,,belt
βλασφημία,29,unigram,feminine,accusative,plural,,,ୱାର୍‌ଗିଜିସାଜି,దూసిస్నాన్,blasphemy
πλοῖον,97,unigram,neuter,accusative,plural,,,ଡଙ୍ଗେଆଙ୍ଗ୍‌,డోణిఙ్‌,boat
πλοῖον,295,unigram,neuter,accusative,singular,,,ଡଙ୍ଗାଁଦୁ,డోణి,boat
πλοῖον,229,unigram,neuter,nominative,plural,డోణిఙ్‌బా,1.212976523872311,,డోణిఙ్‌బా,boat
πλοῖον,215,unigram,neuter,nominative,singular,,,ଡଙ୍ଗାଁ,డోణి,boat
σῶμα,203,unigram,neuter,nominative,plural,ముఙాల,1.029880227769814,,ముఙాల,body
σῶμα,57,unigram,neuter,nominative,singular,ମେନ୍ଧଲ୍‍,3.937454337827765,ମେନ୍ଧଲ୍‍,,body
κλῆμα,53,unigram,neuter,nominative,plural,ଏମାନୁ,1.0960622061228922,ଏମାନୁ,,branch
κλῆμα,137,unigram,neuter,nominative,singular,కూడ్ఃజి,1.2785986295173806,,కూడ్ఃజి,branch
ἄρτος,300,unigram,masculine,accusative,plural,,,ରୁଟିଙ୍ଗ୍‌,రొట్టెఙ్‌,bread
ἄρτος,326,unigram,masculine,accusative,singular,,,ରୁଟି,బోజనం,bread
ἄρτος,145,unigram,masculine,nominative,plural,,,ରୁଟିଙ୍ଗ୍‌,నిసొ,bread
ἄρτος,36,unigram,masculine,nominative,singular,,,କାଦି,టిండి,bread
ἀδελφός,285,unigram,masculine,accusative,plural,ତଡ଼ାନ୍‌କା,1.172138922184907,ତଡ଼ାନ୍‌କା,,brother
ἀδελφός,112,unigram,masculine,accusative,singular,,,ତଡ଼ାନ୍‌,తంబెర్‌సి,brother
ἀδελφός,103,unigram,masculine,nominative,plural,,,ତଡ଼ାନ୍‌କୁ,తంబెరిఙు,brother
ἀδελφός,220,unigram,masculine,nominative,singular,,,ତଡ଼ାନ୍‌,తంబెరి,brother
στῆθος,143,unigram,neuter,accusative,plural,కొత్త్తె,1.212541630128925,,కొత్త్తె,"chest, breast"
στῆθος,271,unigram,neuter,accusative,singular,,,ବକାଦୁ,ప్రబువా,"chest, breast"
ἀρχιερεύς,232,unigram,masculine,accusative,plural,,,ପେରି,పెరి,chief priest
ἀρχιερεύς,58,unigram,masculine,accusative,singular,,,ଅତାର୍‍,తత్తార్,chief priest
ἀρχιερεύς,111,unigram,masculine,nominative,plural,,,ଜାଜକର୍‌,పెరి,chief priest
ἀρχιερεύς,236,unigram,masculine,nominative,singular,,,ଜାଜକ,పుజెరిఙ,chief priest
παῖς,225,unigram,masculine,accusative,plural,,,କଡ଼ରିଙ୍ଗ୍‌,కోపం,child
τέκνον,321,unigram,neuter,accusative,plural,కొడొఃర్‌,1.253971642456876,,కొడొఃర్‌,child
τέκνον,168,unigram,neuter,accusative,singular,,,କଡ଼କକ୍‌ରା,దాద్సి,child
τέκνον,13,unigram,neuter,nominative,plural,దాద్సి,1.6109172702549155,,దాద్సి,child
τέκνον,180,unigram,neuter,nominative,singular,,,ମାରିନ୍‌,మరిన్,child
παιδίον,11,unigram,neuter,accusative,plural,,,କଡ଼ରିଙ୍ଗ୍‌,కిమాట్,child
παιδίον,82,unigram,neuter,accusative,singular,,,କଡ଼ଦିଙ୍ଗ୍‌,కొడొఃదిఙ్‌,child
παιδίον,160,unigram,neuter,nominative,plural,କଡ଼ର୍‌,1.3196418675800454,କଡ଼ର୍‌,,child
παιδίον,38,unigram,neuter,nominative,singular,కొడొః,2.330649245696201,,కొడొః,child
πόλις,171,unigram,feminine,accusative,plural,,,ଗାଡ଼୍‌କାଙ୍ଗ୍‌,పట్నమ్‌కాఙ్‌,city
πόλις,62,unigram,feminine,accusative,singular,,,ଗାଡ଼୍‌ତୁ,పట్నమ్‌దు,city
πύλη,194,unigram,feminine,nominative,singular,,,ସିପଡ଼ି,గవునిబా,city gate
χιτών,107,unigram,masculine,accusative,plural,,,ଅମାଟ୍‌,సన్సి,"clothing, undergarments"
χιτών,26,unigram,masculine,accusative,singular,ଆଙ୍ଗିଁ,1.268762900883592,ଆଙ୍ଗିଁ,,"clothing, undergarments"
ἱμάτιον,123,unigram,neuter,accusative,plural,,,ଆଙ୍ଗିଁ,సొక్కెఙ్‌,coat
