lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_519_translation,version_520_translation,english_translation
θεός,117,unigram,masculine,accusative,singular,Tachi,3.6891887397156444,Tachi,Tachi,God
θεός,185,unigram,masculine,nominative,singular,Tachi,2.7223326493321083,Tachi,Tachi,God
κύριος,118,unigram,masculine,nominative,singular,chiparipa,1.426592411467605,chiparipa,chiparipa,"Lord, lord, master"
γραφή,113,unigram,feminine,accusative,plural,Ũraa,4.009645351870361,Ũraa,Ũraa,Scripture
γραφή,234,unigram,feminine,nominative,plural,Ũraa,2.1867671093498435,Ũraa,Ũraa,Scripture
γραφή,288,unigram,feminine,nominative,singular,,,p'ãdade,pꞌãdade,Scripture
ἄγγελος,85,unigram,masculine,accusative,plural,angeleerã,14.60579160643774,angeleerã,angeleerã,angel
ἄγγελος,38,unigram,masculine,nominative,plural,angeleerã,2.73831061151339,angeleerã,angeleerã,angel
ἄγγελος,95,unigram,masculine,nominative,singular,angelpa,3.408013513569478,angelpa,angelpa,angel
ἀπόστολος,35,unigram,masculine,nominative,plural,nepɨrɨjida,1.0709469501690154,nepɨrɨjida,nepɨrɨjida,apostle
ἀπόστολος,5,unigram,masculine,nominative,singular,,,bɨ-eda,bɨ–eda,apostle
ἐξουσία,59,unigram,feminine,accusative,plural,,,p'anaudait'ee,pꞌanaudaitꞌee,authority
ἐξουσία,178,unigram,feminine,accusative,singular,uchiapidamerã,1.6516112817991004,uchiapidamerã,uchiapidamerã,authority
βρέφος,12,unigram,neuter,accusative,plural,bendiciamerã,1.3486844045269415,bendiciamerã,bendiciamerã,babies
βρέφος,286,unigram,neuter,accusative,singular,,,nek'opatade,nekꞌopatade,babies
ἀποθήκη,239,unigram,feminine,accusative,plural,,,net'atau,netꞌatau,barn
ἀποθήκη,58,unigram,feminine,accusative,singular,trigo,1.445712582961798,trigo,trigo,barn
ἀρχή,61,unigram,feminine,accusative,plural,,,p'anaudait'ee,pꞌanaudaitꞌee,beginning
βλασφημία,24,unigram,feminine,accusative,plural,,,pedeeik'araa,pedeeikꞌaraa,blasphemy
βλασφημία,72,unigram,feminine,nominative,singular,ãpɨte,1.817514414999362,ãpɨte,ãpɨte,blasphemy
πλοῖον,93,unigram,neuter,accusative,plural,barco,2.429983314333362,barco,barco,boat
πλοῖον,273,unigram,neuter,accusative,singular,barcode,5.256388534318999,barcode,barcode,boat
πλοῖον,214,unigram,neuter,nominative,plural,bataujida,1.673282292918833,bataujida,bataujida,boat
πλοῖον,201,unigram,neuter,nominative,singular,barcode,1.1682611576259752,barcode,barcode,boat
σῶμα,49,unigram,neuter,nominative,singular,,,k'ap'ɨa,kꞌapꞌɨa,body
κλῆμα,133,unigram,neuter,nominative,singular,Uva,1.122614852308986,Uva,Uva,branch
ἄρτος,277,unigram,masculine,accusative,plural,pan,10.462658967851826,pan,pan,bread
ἄρτος,301,unigram,masculine,accusative,singular,pan,2.0141089370187735,pan,pan,bread
ἄρτος,142,unigram,masculine,nominative,plural,pan,1.58136781818558,pan,pan,bread
ἄρτος,30,unigram,masculine,nominative,singular,,,ɨt'ariipa,ɨtꞌariipa,bread
ἀδελφός,264,unigram,masculine,accusative,plural,ɨ̃pemaarã,8.559205578518279,ɨ̃pemaarã,ɨ̃pemaarã,brother
ἀδελφός,105,unigram,masculine,accusative,singular,ɨ̃pema,1.6256720072317914,ɨ̃pema,ɨ̃pema,brother
ἀδελφός,98,unigram,masculine,nominative,plural,ɨ̃pemaarã,2.877919990677679,ɨ̃pemaarã,ɨ̃pemaarã,brother
ἀδελφός,207,unigram,masculine,nominative,singular,ɨ̃pema,5.679877898317193,ɨ̃pema,ɨ̃pema,brother
στῆθος,139,unigram,neuter,accusative,plural,,,t'aap,tꞌaapꞌe,"chest, breast"
στῆθος,253,unigram,neuter,accusative,singular,,,ik'aawa,ikꞌaawa,"chest, breast"
ἀρχιερεύς,218,unigram,masculine,accusative,plural,,,p'aareerã,pꞌaareerã,chief priest
ἀρχιερεύς,50,unigram,masculine,accusative,singular,Caifás,1.0724242487206304,Caifás,Caifás,chief priest
ἀρχιερεύς,104,unigram,masculine,nominative,plural,,,p'aareerã,pꞌaareerã,chief priest
ἀρχιερεύς,222,unigram,masculine,nominative,singular,,,p'aareerã,pꞌaareerã,chief priest
παῖς,211,unigram,masculine,accusative,plural,warrarã,1.0078852423379026,warrarã,,child
τέκνον,296,unigram,neuter,accusative,plural,warrarã,9.349140253885993,warrarã,warrarã,child
τέκνον,162,unigram,neuter,accusative,singular,,,peepidait'ee,ʼMaapai,child
τέκνον,13,unigram,neuter,nominative,plural,warrarã,2.3825253122820187,warrarã,warrarã,child
τέκνον,172,unigram,neuter,nominative,singular,—Warra,3.8342561744863297,—Warra,—Warra,child
παιδίον,11,unigram,neuter,accusative,plural,chepítɨ,1.1830323938247702,chepítɨ,chepítɨ,child
παιδίον,79,unigram,neuter,accusative,singular,warra,4.294940285722707,warra,warra,child
παιδίον,32,unigram,neuter,nominative,singular,warra,1.9632830492233455,warra,warra,child
πόλις,163,unigram,feminine,accusative,plural,,,p'uuru,pꞌuuru,city
πόλις,54,unigram,feminine,accusative,singular,,,p'uurudee,pꞌuurudee,city
πύλη,237,unigram,feminine,nominative,plural,piuruta,1.4702572047957105,piuruta,piuruta,city gate
χιτών,101,unigram,masculine,accusative,plural,,,p'aru,pꞌaru,"clothing, undergarments"
χιτών,22,unigram,masculine,accusative,singular,camisa,1.4283003863605657,camisa,camisa,"clothing, undergarments"
ἱμάτιον,115,unigram,neuter,accusative,plural,,,p'aru,pꞌaru,coat
ἱμάτιον,114,unigram,neuter,accusative,singular,,,p'aru,pꞌaru,coat
ἐντολή,70,unigram,feminine,accusative,plural,Moisemaa,1.6801516337811149,Moisemaa,Moisemaa,commandment
ἐντολή,68,unigram,feminine,accusative,singular,,,oopatap'edaak,oopatapꞌedaakꞌa,commandment
συνέδριον,282,unigram,neuter,accusative,plural,nipapatáatɨ,1.6567358625139672,nipapatáatɨ,nipapatáatɨ,council
συνέδριον,42,unigram,neuter,accusative,singular,Supremadepemaarã,1.1687911118267487,Supremadepemaarã,Supremadepemaarã,council
χώρα,255,unigram,feminine,accusative,singular,,,k'ĩraik,kꞌĩraikꞌa,"country, countryside"
