lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_564_translation,version_565_translation,english_translation
θεός,369,unigram,masculine,accusative,plural,,,pathyn,pathian,God
θεός,154,unigram,masculine,accusative,singular,,,Pathyn,Pathian,God
θεός,34,unigram,masculine,nominative,plural,,,Lekhabu,pathian,God
θεός,239,unigram,masculine,nominative,singular,,,Pathyn,Pathian,God
κύριος,371,unigram,masculine,nominative,plural,,,Gadatê,Laak,"Lord, lord, master"
κύριος,155,unigram,masculine,nominative,singular,,,Pumâ,Bawipa,"Lord, lord, master"
γραφή,149,unigram,feminine,accusative,plural,,,lekha,Ca,Scripture
γραφή,60,unigram,feminine,accusative,singular,Ca,1.1826792585347214,,Ca,Scripture
γραφή,298,unigram,feminine,nominative,plural,,,lekha,Ca,Scripture
γραφή,363,unigram,feminine,nominative,singular,,,Lekha,Ca,Scripture
ἄγγελος,114,unigram,masculine,accusative,plural,,,ryvânpilâi,vancungmi,angel
ἄγγελος,98,unigram,masculine,accusative,singular,,,rotok,sialtu,angel
ἄγγελος,56,unigram,masculine,nominative,plural,,,ryvânpilâi,vancungmi,angel
ἄγγελος,125,unigram,masculine,nominative,singular,,,ryvânpilâi,vancungmi,angel
ἀπόστολος,53,unigram,masculine,nominative,plural,,,Koudep,thlahmi,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,,,koudep,tirhthlahmi,apostle
ἐξουσία,80,unigram,feminine,accusative,plural,ṭan,1.0596420238117508,,ṭan,authority
ἐξουσία,227,unigram,feminine,accusative,singular,,,kutnyinâ,theinak,authority
βρέφος,20,unigram,neuter,accusative,plural,,,rynyu,suangseh,babies
βρέφος,361,unigram,neuter,accusative,singular,rannung,1.1133149773729265,,rannung,babies
ἀποθήκη,79,unigram,feminine,accusative,singular,,,thun,cuam,barn
ἀρχή,83,unigram,feminine,accusative,plural,ṭan,1.0595673971889907,,ṭan,beginning
ἀρχή,208,unigram,feminine,accusative,singular,Aphut,1.1796099268067013,Aphut,,beginning
