lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_825_translation,version_826_translation,version_827_translation,english_translation
θεός,357,unigram,masculine,accusative,plural,dios,1.4773732233763999,,dios,dios,God
θεός,149,unigram,masculine,accusative,singular,Dios,122.1039398168658,Dios,Dios,Dios,God
θεός,32,unigram,masculine,nominative,plural,dioses,2.4590622986258794,diosib,dioses,dioses,God
θεός,229,unigram,masculine,nominative,singular,Dios,168.3219950101669,Dios,Dios,Dios,God
κύριος,359,unigram,masculine,nominative,plural,cäquiquir,1.0970894485985805,cäquiquir,,,"Lord, lord, master"
κύριος,150,unigram,masculine,nominative,singular,,,Ajawaxel,Kajaw,Qajaw,"Lord, lord, master"
γραφή,144,unigram,feminine,accusative,plural,,,Tz'ibatalic,Tz'ibtalic,Tz'ib'talik,Scripture
γραφή,58,unigram,feminine,accusative,singular,,,Tz'ibatalic,tok'ebal,toq'eb'al,Scripture
γραφή,287,unigram,feminine,nominative,plural,,,,Lok,Loq,Scripture
γραφή,352,unigram,feminine,nominative,singular,,,Tz'ibatalic,Lok,Loq,Scripture
ἄγγελος,112,unigram,masculine,accusative,plural,ángeles,6.281854205830851,tako'nib,ángeles,ángeles,angel
ἄγγελος,94,unigram,masculine,accusative,singular,,,tako,cänabej,känab'ej,angel
ἄγγελος,54,unigram,masculine,nominative,plural,ángeles,25.46293298206075,tako'nib,ángeles,ángeles,angel
ἄγγελος,123,unigram,masculine,nominative,singular,ángel,9.481355688075944,tako,ángel,ángel,angel
ἀπόστολος,51,unigram,masculine,nominative,plural,apóstoles,6.19493769610711,takomxenlab,apóstoles,apóstoles,apostle
ἀπόστολος,6,unigram,masculine,nominative,singular,,,xtakowic,takowinak,taqowinaq,apostle
ἐξουσία,78,unigram,feminine,accusative,plural,,,quixc'am,,kixkik'am,authority
ἐξουσία,220,unigram,feminine,accusative,singular,takanic,3.2406688798916092,takanic,takanic,taqanik,authority
βρέφος,17,unigram,neuter,accusative,plural,Xec'am,1.0595416318177246,Xec'am,,,babies
βρέφος,351,unigram,neuter,accusative,singular,echa'bal,3.5391745820635796,echa'bal,echa'bal,echa,babies
ἀποθήκη,293,unigram,feminine,accusative,plural,c'uja,3.999796172100635,c'uja,c'uja,k'uja,barn
ἀποθήκη,77,unigram,feminine,accusative,singular,c'uja,1.519530022075358,c'uja,c'uja,k'uja,barn
φραγμός,257,unigram,masculine,accusative,plural,,,,chacojo,chakojo,"barrier, wall"
ἀρχή,81,unigram,feminine,accusative,plural,,,quixc'am,,kixkik'am,beginning
ἀρχή,202,unigram,feminine,accusative,singular,Xecojon,1.1062845238338443,Xecojon,,,beginning
ζώνη,193,unigram,feminine,accusative,plural,Mic'am,1.059531995066612,Mic'am,,,belt
ζώνη,247,unigram,feminine,accusative,singular,uwal,1.2013309189107515,,uwal,uwal,belt
βλασφημία,36,unigram,feminine,accusative,plural,,,cuc'ulelaj,Cäquichomaj,Käkichomaj,blasphemy
βλασφημία,110,unigram,feminine,accusative,singular,quec'ulelanic,1.0960768946513286,quec'ulelanic,,,blasphemy
βλασφημία,227,unigram,feminine,nominative,plural,,,,cäca,käka,blasphemy
βλασφημία,95,unigram,feminine,nominative,singular,etzelal,1.3616767642255982,etzelal,,,blasphemy
πλοῖον,121,unigram,neuter,accusative,plural,barcos,6.171735141276108,jucub,barcos,barcos,boat
πλοῖον,336,unigram,neuter,accusative,singular,barco,22.2671616021715,jucub,barco,barco,boat
πλοῖον,263,unigram,neuter,nominative,plural,,,cachilam,Xcachi'laj,Xkachi'laj,boat
πλοῖον,249,unigram,neuter,nominative,singular,barco,1.7499653136680813,jucub,barco,barco,boat
σῶμα,236,unigram,neuter,nominative,plural,cuerp,1.3475848729366058,cuerp,,,body
σῶμα,68,unigram,neuter,nominative,singular,cuerpo,3.3606473534490773,cuerp,cuerpo,cuerpo,body
κλῆμα,64,unigram,neuter,nominative,plural,,,tikil,cäwächin,käwächin,branch
κλῆμα,166,unigram,neuter,nominative,singular,,,tikil,wuc,wuk,branch
ἄρτος,340,unigram,masculine,accusative,plural,,,caxlanwa,caxlan,kaxlan,bread
ἄρτος,367,unigram,masculine,accusative,singular,wa,2.007499116930272,wa,wa,wa,bread
ἄρτος,175,unigram,masculine,nominative,plural,,,caxlanwa,caxlan,kaxlan,bread
ἄρτος,44,unigram,masculine,nominative,singular,In,1.2878287153232242,kajinak,In,In,bread
ἀδελφός,326,unigram,masculine,accusative,plural,rachalal,2.9856821169993584,cachalal,rachalal,rachalal,brother
ἀδελφός,134,unigram,masculine,accusative,singular,,,rachalal,chak,chaq,brother
ἀδελφός,125,unigram,masculine,nominative,plural,,,,chak,chaq,brother
ἀδελφός,255,unigram,masculine,nominative,singular,,,rachalal,chak,chaq,brother
στῆθος,310,unigram,neuter,accusative,singular,¿jachin,1.1589763421310664,Kajaw,¿jachin,¿jachin,"chest, breast"
ἀρχιερεύς,268,unigram,masculine,accusative,plural,sacerdotes,1.1722229774472717,nimakil,sacerdotes,sacerdotes,chief priest
ἀρχιερεύς,69,unigram,masculine,accusative,singular,sacerdotes,1.4081694027709972,cojol,sacerdotes,sacerdotes,chief priest
ἀρχιερεύς,133,unigram,masculine,nominative,plural,sacerdotes,1.0851623660913134,cojol,sacerdotes,sacerdotes,chief priest
ἀρχιερεύς,272,unigram,masculine,nominative,singular,sacerdotes,1.3086756404760405,cojol,sacerdotes,sacerdotes,chief priest
παῖς,260,unigram,masculine,accusative,plural,ac'alab,1.5173476992389499,ac'alab,ac'alab,ak'alab,child
παῖς,56,unigram,masculine,accusative,singular,cäkebic,1.0961210847775034,cäkebic,,,child
τέκνον,361,unigram,neuter,accusative,plural,,,calc'ual,ralc'ual,ralk'ual,child
τέκνον,199,unigram,neuter,accusative,singular,,,cäquiwalijisaj,alc'ualaxelab,alk'ualaxelab,child
τέκνον,18,unigram,neuter,nominative,plural,,,cäquiwalijisaj,alc'ualaxelab,alk'ualaxelab,child
τέκνον,213,unigram,neuter,nominative,singular,Nu,1.2135143442755247,Nu,Nu,Nu,child
παιδίον,16,unigram,neuter,accusative,plural,ac'alab,1.2632826990550008,ac'alab,ac'alab,ak'alab,child
παιδίον,103,unigram,neuter,accusative,singular,ac'al,22.705902949925754,ac'al,ac'al,ak'al,child
παιδίον,191,unigram,neuter,nominative,plural,ac'alab,2.0126300896441465,ac'alab,ac'alab,ak'alab,child
παιδίον,46,unigram,neuter,nominative,singular,ac'al,25.93040337659236,ac'al,ac'al,ak'al,child
πόλις,203,unigram,feminine,accusative,plural,tinimit,2.2247530071629247,tinimit,tinimit,tinimit,city
πόλις,73,unigram,feminine,accusative,singular,tinimit,204.58258095135915,tinimit,tinimit,tinimit,city
πύλη,226,unigram,feminine,nominative,singular,,,oquibal,uchibe,uchib,city gate
χιτών,129,unigram,masculine,accusative,plural,,,,camixa,kamixa,"clothing, undergarments"
χιτών,33,unigram,masculine,accusative,singular,,,chaya,camixa,kamixa,"clothing, undergarments"
ἱμάτιον,147,unigram,neuter,accusative,plural,k,2.3331324908341613,k,k,q,coat
ἱμάτιον,146,unigram,neuter,accusative,singular,,,k,atz'iak,atz'iaq,coat
ἐντολή,91,unigram,feminine,accusative,plural,,,takomal,takanic,taqanik,commandment
ἐντολή,89,unigram,feminine,accusative,singular,,,takanic,Chuq'uexwäch,Chuk'exwäch,commandment
