lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_779_translation,version_780_translation,version_781_translation,english_translation
θεός,350,unigram,masculine,accusative,plural,dios,1.297225727579602,,,dios,God
θεός,143,unigram,masculine,accusative,singular,Dios,314.23897945597605,Dios,Dios,Dios,God
θεός,33,unigram,masculine,nominative,plural,dios,1.9840776672080507,dios,dios,dios,God
θεός,222,unigram,masculine,nominative,singular,Dios,601.2973519712907,Dios,Dios,Dios,God
κύριος,352,unigram,masculine,nominative,plural,ginahubaran,1.6319589622262705,,ginahubaran,ginahubaran,"Lord, lord, master"
κύριος,144,unigram,masculine,nominative,singular,Ginoo,4.839522831554453,Ginoo,Ginoo,Ginoo,"Lord, lord, master"
γραφή,138,unigram,feminine,accusative,plural,Kasulatan,4.18812641240824,kasulatan,Kasulatan,Kasulatan,Scripture
γραφή,57,unigram,feminine,accusative,singular,kasulatan,2.7222381105652116,kasulatan,,kasulatan,Scripture
γραφή,279,unigram,feminine,nominative,plural,,,kasulatan,matuman,Kasulatan,Scripture
γραφή,345,unigram,feminine,nominative,singular,kasulatan,8.62532310888733,kasulatan,Kasulatan,kasulatan,Scripture
ἄγγελος,106,unigram,masculine,accusative,plural,anghel,5.380565420718133,manugtunda,anghel,anghel,angel
ἄγγελος,93,unigram,masculine,accusative,singular,,,manugbalita,mensahero,alagyan,angel
ἄγγελος,53,unigram,masculine,nominative,plural,anghel,16.870737799039652,manugtunda,anghel,anghel,angel
ἄγγελος,117,unigram,masculine,nominative,singular,anghel,16.152515144422892,manugtunda,anghel,anghel,angel
ἀπόστολος,50,unigram,masculine,nominative,plural,apostoles,7.474692601745676,pinadala,apostoles,apostoles,apostle
ἀπόστολος,6,unigram,masculine,nominative,singular,,,ginpadala,sinugo,ulipon,apostle
ἐξουσία,77,unigram,feminine,accusative,plural,,,isabat,pagadal-on,pagpangapin,authority
ἐξουσία,211,unigram,feminine,accusative,singular,awtoridad,4.77873482344383,pagbulut-an,awtoridad,awtoridad,authority
βρέφος,18,unigram,neuter,accusative,plural,,,lapsag,tungtungan,tungtongan,babies
βρέφος,343,unigram,neuter,accusative,singular,pasungan,1.3043838461235175,nakulan,pasungan,pasungan,babies
ἀποθήκη,286,unigram,feminine,accusative,plural,bodega,2.150005369015725,tambobo,bodega,bodega,barn
ἀποθήκη,76,unigram,feminine,accusative,singular,bodega,1.5162114488588547,tambobo,bodega,bodega,barn
φραγμός,249,unigram,masculine,accusative,plural,mapuno,1.0595352057902494,,mapuno,,"barrier, wall"
ἀρχή,79,unigram,feminine,accusative,plural,,,isabat,pagadal-on,pagpangapin,beginning
ἀρχή,193,unigram,feminine,accusative,singular,,,ginsuguran,una,,beginning
ζώνη,184,unigram,feminine,accusative,plural,magbalon,1.8095844503839134,magbalon,magbalon,bulsa,belt
βλασφημία,37,unigram,feminine,accusative,plural,nagapasipala,1.0960768946513286,,nagapasipala,,blasphemy
βλασφημία,220,unigram,feminine,nominative,plural,,,pasipala,,malaut,blasphemy
βλασφημία,94,unigram,feminine,nominative,singular,,,pasipala,,malaut,blasphemy
πλοῖον,115,unigram,neuter,accusative,plural,sakayan,16.0247392907026,sakayan,sakayan,sakayan,boat
πλοῖον,328,unigram,neuter,accusative,singular,sakayan,8.196296508980833,sakayan,sakayan,sakayan,boat
πλοῖον,256,unigram,neuter,nominative,plural,,,binayaan,,ginasakyan,boat
πλοῖον,241,unigram,neuter,nominative,singular,sakayan,4.091565003996848,sakayan,sakayan,sakayan,boat
σῶμα,229,unigram,neuter,nominative,plural,lawas,1.8076424232330288,lawas,,,body
σῶμα,67,unigram,neuter,nominative,singular,lawas,47.64769066421587,lawas,lawas,lawas,body
κλῆμα,63,unigram,neuter,nominative,plural,magapamunga,1.2378143555245482,,,magapamunga,branch
κλῆμα,160,unigram,neuter,nominative,singular,sanga,3.9906295051649674,sanga,sanga,sanga,branch
ἄρτος,333,unigram,masculine,accusative,plural,tinapay,34.66910219999889,tinapay,tinapay,tinapay,bread
ἄρτος,361,unigram,masculine,accusative,singular,tinapay,22.340744706611723,tinapay,tinapay,tinapay,bread
ἄρτος,167,unigram,masculine,nominative,plural,tinapay,3.111590122502616,tinapay,pagkaon,tinapay,bread
ἄρτος,44,unigram,masculine,nominative,singular,tinapay,18.182144265518556,tinapay,tinapay,tinapay,bread
ἀδελφός,318,unigram,masculine,accusative,plural,utod,9.007737320746527,utud,utod,utod,brother
ἀδελφός,131,unigram,masculine,accusative,singular,,,utud,mag-utod,utod,brother
ἀδελφός,121,unigram,masculine,nominative,plural,utod,3.292218045663024,utud,utod,utod,brother
ἀδελφός,247,unigram,masculine,nominative,singular,utod,35.082559014397425,utud,utod,utod,brother
