lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_182_translation,version_183_translation,version_184_translation,english_translation
θεός,88,unigram,masculine,accusative,singular,Diosar,2.350335469230895,Diosar,Diosar,Diosar,God
θεός,143,unigram,masculine,nominative,singular,Diosajj,7.300068368936476,Diosajj,Diosajj,Diosax,God
κύριος,89,unigram,masculine,nominative,singular,Tatitojj,7.86689616380731,Tatitojj,Tatitojj,Tatitux,"Lord, lord, master"
γραφή,85,unigram,feminine,accusative,plural,—Jumanacajj,2.0193913270768196,—Jumanacajj,—Jumanacajj,ch'amapsa,Scripture
γραφή,182,unigram,feminine,nominative,plural,phuqhasiñapatakiw,1.0642894007070411,,,phuqhasiñapatakiw,Scripture
γραφή,224,unigram,feminine,nominative,singular,Kellkatanjj,1.8522719097412388,Kellkatanjj,Kellkatanjj,Qillqatan,Scripture
ἄγγελος,66,unigram,masculine,accusative,plural,alajjpach,1.4971787055761128,alajjpach,alajjpach,khithanini,angel
ἄγγελος,60,unigram,masculine,accusative,singular,waquichañapataqui,2.2338864192520744,waquichañapataqui,waquichañapataqui,wakichañapataki,angel
ἄγγελος,32,unigram,masculine,nominative,plural,alajjpachanquir,1.8949928243438603,alajjpachanquir,alajjpachanquir,angelanakaw,angel
ἄγγελος,74,unigram,masculine,nominative,singular,Angelasti,1.2112813014806105,Angelasti,Angelasti,uñstäna,angel
ἀπόστολος,29,unigram,masculine,nominative,plural,yatiyapxäna,1.4490194531743616,,,yatiyapxäna,apostle
ἐξουσία,136,unigram,feminine,accusative,singular,ch'am,1.229128088997522,,,ch'am,authority
βρέφος,223,unigram,neuter,accusative,singular,uywa,1.089464888801471,uywa,uywa,,babies
ἀποθήκη,185,unigram,feminine,accusative,plural,juyranacsa,3.412682185058429,juyranacsa,juyranacsa,juk'amp,barn
ἀποθήκη,49,unigram,feminine,accusative,singular,ninaruw,3.3850540632080524,ninaruw,ninaruw,,barn
βλασφημία,20,unigram,feminine,accusative,plural,arsuñapatakisti,1.095421848054621,,,arsuñapatakisti,blasphemy
πλοῖον,72,unigram,neuter,accusative,plural,kota,1.5203488264081682,kota,kota,quta,boat
πλοῖον,214,unigram,neuter,accusative,singular,botjjaruw,1.7286151818121671,botjjaruw,botjjaruw,boter,boat
πλοῖον,156,unigram,neuter,nominative,singular,botex,1.4677651261145086,,,botex,boat
σῶμα,42,unigram,neuter,nominative,singular,janchejjawa,1.8809077176469964,janchejjawa,janchejjawa,nayramatix,body
κλῆμα,100,unigram,neuter,nominative,singular,mayaquïcchi,1.6500802592469133,mayaquïcchi,mayaquïcchi,kamisatix,branch
ἄρτος,217,unigram,masculine,accusative,plural,t'ant'ampi,2.301601386491266,t'ant'ampi,t'ant'ampi,t'ant'ampi,bread
ἄρτος,235,unigram,masculine,accusative,singular,t'ant,7.385657519235289,t'ant,t'ant,t'ant,bread
ἄρτος,106,unigram,masculine,nominative,plural,ucapachajj,1.8457881774203315,ucapachajj,ucapachajj,manq'añ,bread
ἄρτος,24,unigram,masculine,nominative,singular,t'ant'axa,1.0423100926026831,,,t'ant'axa,bread
ἀδελφός,81,unigram,masculine,accusative,singular,Andrés,1.342636040719486,Andrés,Andrés,Juan,brother
ἀδελφός,76,unigram,masculine,nominative,plural,taycapampi,1.428577380147766,taycapampi,taycapampi,taykapampi,brother
ἀδελφός,159,unigram,masculine,nominative,singular,Andrés,1.1366077535140942,,,Andrés,brother
στῆθος,104,unigram,neuter,accusative,plural,liq'isisaw,1.1601565545731825,,,liq'isisaw,"chest, breast"
στῆθος,194,unigram,neuter,accusative,singular,jisct'äna,1.4668248772425079,jisct'äna,jisct'äna,jiskt'äna,"chest, breast"
ἀρχιερεύς,168,unigram,masculine,accusative,plural,sacerdotenacan,3.8310043966789786,sacerdotenacan,sacerdotenacan,sacerdotenakan,chief priest
ἀρχιερεύς,43,unigram,masculine,accusative,singular,Caifasan,1.234189944788301,Caifasan,Caifasan,Caifasan,chief priest
ἀρχιερεύς,80,unigram,masculine,nominative,plural,sacerdotenacan,2.531269621847788,sacerdotenacan,sacerdotenacan,sacerdotenakan,chief priest
