lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_628_translation,version_629_translation,version_630_translation,english_translation
θεός,392,unigram,masculine,accusative,plural,atua,2.070684708357958,atua,atua,atua,God
θεός,162,unigram,masculine,accusative,singular,Atua,41.5541670296814,Atua,Atua,Atua,God
θεός,36,unigram,masculine,nominative,plural,atua,5.72309020957252,atua,atua,atua,God
θεός,250,unigram,masculine,nominative,singular,Atua,4843.840689068762,Atua,Atua,Atua,God
κύριος,394,unigram,masculine,nominative,plural,tatala,1.2127389086136764,asini,tatala,tatala,"Lord, lord, master"
κύριος,163,unigram,masculine,nominative,singular,Ali,5.182002253132946,Ali,Alii,Ali,"Lord, lord, master"
γραφή,157,unigram,feminine,accusative,plural,Tusi,18.85608223006425,Tusi,Tusi,Tusi,Scripture
γραφή,62,unigram,feminine,accusative,singular,Tusi,7.329701950338204,Tusi,Tusi,Tusi,Scripture
γραφή,315,unigram,feminine,nominative,plural,Tusi,2.0539500670472655,Tusi,Tusi,taunu,Scripture
γραφή,386,unigram,feminine,nominative,singular,Tusi,15.194868936831263,Tusi,Tusi,Tusi,Scripture
ἄγγελος,122,unigram,masculine,accusative,plural,agelu,12.210036153420138,agelu,agelu,agelu,angel
ἄγγελος,103,unigram,masculine,accusative,singular,teuteua,1.0016412385598783,,,teuteua,angel
ἄγγελος,58,unigram,masculine,nominative,plural,agelu,107.7339966240077,agelu,agelu,agelu,angel
ἄγγελος,133,unigram,masculine,nominative,singular,agelu,224.94398253465778,agelu,agelu,agelu,angel
ἀπόστολος,55,unigram,masculine,nominative,plural,aposetolo,48.090334543992824,aposetolo,aposetolo,aposetolo,apostle
ἀπόστολος,8,unigram,masculine,nominative,singular,fe,1.8541036881759319,fe,feau,fe,apostle
ἐξουσία,84,unigram,feminine,accusative,plural,faipule,1.2152126789424194,faipule,,faipule,authority
ἐξουσία,238,unigram,feminine,accusative,singular,pule,628.8137501712489,pule,pule,pule,authority
βρέφος,21,unigram,neuter,accusative,plural,meamea,2.8193987947671872,meamea,meamea,vavao,babies
βρέφος,384,unigram,neuter,accusative,singular,meamea,1.9031239562898628,meamea,meamea,pepe,babies
ἀποθήκη,322,unigram,feminine,accusative,plural,aputu,1.4680631950666752,aputu,faaputu,aputu,barn
