lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_446_translation,version_447_translation,version_448_translation,english_translation
θεός,115,unigram,masculine,accusative,singular,,,Xoossaa,ፆሳ,,God
θεός,178,unigram,masculine,nominative,singular,,,Xoossay,ፆሳይ,,God
κύριος,293,unigram,masculine,nominative,plural,ቢሊቴ,1.0970894485985805,,ቢሊቴ,,"Lord, lord, master"
κύριος,116,unigram,masculine,nominative,singular,,,goday,ጎዳይ,,"Lord, lord, master"
γραφή,112,unigram,feminine,accusative,plural,,,Xoossaa,ፆሳ,,Scripture
γραφή,43,unigram,feminine,accusative,singular,ማፃፋ,1.049369126854511,,ማፃፋ,,Scripture
γραφή,227,unigram,feminine,nominative,plural,,,polettanaw,ፖሌታናው,,Scripture
γραφή,288,unigram,feminine,nominative,singular,,,Maxaafay,ፆሳ,,Scripture
ἄγγελος,86,unigram,masculine,accusative,plural,kiitanchchatuu,1.487126115304709,kiitanchchatuu,,,angel
ἄγγελος,74,unigram,masculine,accusative,singular,kiitanchchaa,1.0404223368358003,kiitanchchaa,,,angel
ἄγγελος,39,unigram,masculine,nominative,plural,ኪታንቻቱዋ,1.2498253805224917,,ኪታንቻቱዋ,,angel
ἄγγελος,96,unigram,masculine,nominative,singular,,,kiitanchchay,ኪታንቻይ,,angel
ἀπόστολος,36,unigram,masculine,nominative,plural,,,odeeddino,ሲሚዴ፥,,apostle
ἀπόστολος,4,unigram,masculine,nominative,singular,,,kiitteeddawaappe,ኣና።,,apostle
ἐξουσία,170,unigram,feminine,accusative,singular,,,maatay,ማታይ,,authority
βρέφος,12,unigram,neuter,accusative,plural,,,anjjana,ኣንጃና,,babies
βρέφος,286,unigram,neuter,accusative,singular,giseeddawaa,1.887566349315513,giseeddawaa,,,babies
ἀποθήκη,61,unigram,feminine,accusative,singular,,,diyyiyan,ዲዪያን,,barn
βλασφημία,27,unigram,feminine,accusative,plural,,,boriyaawe,ፓሪሳዋቱ፥,,blasphemy
βλασφημία,75,unigram,feminine,nominative,singular,,,boriyaawaa,ቦሪያዋ,,blasphemy
πλοῖον,94,unigram,neuter,accusative,plural,,,moliyaa,ዎንጊራቱ,,boat
πλοῖον,272,unigram,neuter,accusative,singular,,,wonggiriyaan,ዎንጊሪያን,,boat
πλοῖον,206,unigram,neuter,nominative,plural,,,wonggiratuukka,ዎንጊራቱካ,,boat
πλοῖον,195,unigram,neuter,nominative,singular,,,wonggirii,ዎንጊሪ,,boat
