lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1789_translation,version_1790_translation,version_1791_translation,english_translation
θεός,127,unigram,masculine,accusative,singular,Mulungu,3157.4931531529614,Mulungu,Mulungu,Mulungu,God
θεός,27,unigram,masculine,nominative,plural,bamulungu,1.097258004808277,,bamulungu,,God
θεός,197,unigram,masculine,nominative,singular,Mulungu,1764.0789872794242,Mulungu,Mulungu,Mulungu,God
κύριος,128,unigram,masculine,nominative,singular,Seeba,4.129904606317036,Seeba,Seba,Seeba,"Lord, lord, master"
γραφή,122,unigram,feminine,accusative,plural,shandīkwa,5.542000233485673,shandīkwa,Shandikwa,shandīkwa,Scripture
γραφή,50,unigram,feminine,accusative,singular,shandīkwa,2.873588282468923,shandīkwa,,shandīkwa,Scripture
γραφή,249,unigram,feminine,nominative,plural,shandīkwa,2.4821968532740426,shandīkwa,shishikilijiwe,shandīkwa,Scripture
γραφή,309,unigram,feminine,nominative,singular,shandīkwa,5.318081816569073,shandīkwa,,shandīkwa,Scripture
ἄγγελος,94,unigram,masculine,accusative,plural,bamalaika,13.050034485848803,bamalaika,bamalaika,bamalaika,angel
ἄγγελος,82,unigram,masculine,accusative,singular,nantuma,1.0500981916898025,,nantuma,,angel
ἄγγελος,47,unigram,masculine,nominative,plural,bamalaika,96.70850597968527,bamalaika,bamalaika,bamalaika,angel
ἄγγελος,104,unigram,masculine,nominative,singular,malaika,87.12687500837777,malaika,malaika,malaika,angel
ἀπόστολος,44,unigram,masculine,nominative,plural,batūng'wa,1.9195285101394568,batūng'wa,batungʼwa,batūng'wa,apostle
ἀπόστολος,4,unigram,masculine,nominative,singular,uwantuma,1.2125895793310684,,uwantuma,,apostle
ἐξουσία,188,unigram,feminine,accusative,singular,būdūla,11.320864618942615,būdūla,budula,būdūla,authority
βρέφος,14,unigram,neuter,accusative,plural,abakuumye,1.1226284695549669,abakuumye,Bakangʼwenhela,abakuumye,babies
βρέφος,307,unigram,neuter,accusative,singular,ng'wilīīlo,1.1687604011307067,ng'wilīīlo,ngʼwelele,ng'wilīīlo,babies
ἀποθήκη,254,unigram,feminine,accusative,plural,maluuli,3.999796172100635,maluuli,mabikilo,maluuli,barn
ἀποθήκη,69,unigram,feminine,accusative,singular,būsīga,1.6583201396334686,būsīga,ngano,būsīga,barn
ἀρχή,170,unigram,feminine,accusative,singular,wandījo,3.04808666294049,wandījo,,wandījo,beginning
ζώνη,161,unigram,feminine,accusative,plural,mishipi,1.1613026128296644,,mishipi,,belt
βλασφημία,31,unigram,feminine,accusative,plural,buduki,1.161346151680032,,buduki,,blasphemy
βλασφημία,195,unigram,feminine,nominative,plural,buduki,1.999949021035427,,buduki,,blasphemy
βλασφημία,83,unigram,feminine,nominative,singular,būsondagūji,3.9997960867405626,būsondagūji,buduki,būsondagūji,blasphemy
πλοῖον,102,unigram,neuter,accusative,plural,mato,5.689258107286936,mato,mato,mato,boat
πλοῖον,293,unigram,neuter,accusative,singular,lyato,92.31730313290647,lyato,lyato,lyato,boat
πλοῖον,228,unigram,neuter,nominative,plural,bulilaga,1.1616361309642669,,bulilaga,,boat
πλοῖον,215,unigram,neuter,nominative,singular,lyato,5.750074013392336,lyato,lyato,lyato,boat
σῶμα,203,unigram,neuter,nominative,plural,mibimba,1.999948655640119,,mibimba,,body
σῶμα,60,unigram,neuter,nominative,singular,mīlī,6.377428705440177,mīlī,mili,mīlī,body
κλῆμα,56,unigram,neuter,nominative,plural,akūtwaja,1.2013523596909814,akūtwaja,akatwajaga,akūtwaja,branch
κλῆμα,140,unigram,neuter,nominative,singular,itambī,3.8096730777287218,itambī,itambi,itambī,branch
ἄρτος,298,unigram,masculine,accusative,plural,migatī,21.35142079024256,migatī,migati,migatī,bread
ἄρτος,322,unigram,masculine,accusative,singular,ngatī,1.679987575960168,ngatī,ngati,ngatī,bread
ἄρτος,146,unigram,masculine,nominative,plural,shilīwa,1.5922163674301373,shilīwa,migati,shilīwa,bread
ἄρτος,38,unigram,masculine,nominative,singular,ngatī,3.417426837224512,ngatī,ngati,ngatī,bread
ἀδελφός,283,unigram,masculine,accusative,plural,ng'wawe,1.104408928167325,ng'wawe,ngʼwawe,ng'wawe,brother
ἀδελφός,115,unigram,masculine,accusative,singular,ng'wanong'wawe,6.232672787590693,ng'wanong'wawe,ngʼwana,ng'wanong'wawe,brother
ἀδελφός,106,unigram,masculine,nominative,plural,bazuna,3.2065152869423783,bazuna,ba,bazuna,brother
ἀδελφός,220,unigram,masculine,nominative,singular,ng'wanong'wawe,3.492390061315793,ng'wanong'wawe,ngʼwana,ng'wanong'wawe,brother
στῆθος,268,unigram,neuter,accusative,singular,ūmūja,1.4832280892265575,ūmūja,kikuba,ūmūja,"chest, breast"
ἀρχιερεύς,232,unigram,masculine,accusative,plural,bagabīji,1.233600093887881,bagabīji,bagabiji,bagabīji,chief priest
ἀρχιερεύς,61,unigram,masculine,accusative,singular,bibilingīla,1.1342770712799854,bibilingīla,ngabiji,bibilingīla,chief priest
ἀρχιερεύς,114,unigram,masculine,nominative,plural,bagabīji,1.208615490920615,bagabīji,batale,bagabīji,chief priest
ἀρχιερεύς,236,unigram,masculine,nominative,singular,bagabīji,1.6450459439400393,bagabīji,ngabiji,bagabīji,chief priest
παῖς,224,unigram,masculine,accusative,plural,banīgīnī,1.3411144515499365,banīgīnī,,banīgīnī,child
τέκνον,316,unigram,neuter,accusative,plural,baana,23.67108040329103,baana,bana,baana,child
τέκνον,167,unigram,neuter,accusative,singular,,,bakūyūbatalūkīla,ngʼwabo,ng'wanong'wawe,child
τέκνον,15,unigram,neuter,nominative,plural,,,bakūyūbatalūkīla,babyaji,baana,child
τέκνον,180,unigram,neuter,nominative,singular,Bebe,2.3270663959354825,Bebe,shako,Bebe,child
παιδίον,13,unigram,neuter,accusative,plural,Bazunīlījagi,1.39969380533504,Bazunīlījagi,banigini,Bazunīlījagi,child
παιδίον,88,unigram,neuter,accusative,singular,ngʼwana,1.4731992969022858,,ngʼwana,,child
παιδίον,159,unigram,neuter,nominative,plural,,,shose,banigini,shose-shose,child
παιδίον,40,unigram,neuter,nominative,singular,ng'wana,3.8924214634780245,ng'wana,nigini,ng'wana,child
πόλις,171,unigram,feminine,accusative,plural,mizengo,28.833850303968386,mizengo,mizengo,mizengo,city
πόλις,65,unigram,feminine,accusative,singular,nzengo,296.08638246637844,nzengo,nzengo,nzengo,city
πύλη,194,unigram,feminine,nominative,singular,mhine,2.3637243193796302,mhine,,mhine,city gate
χιτών,110,unigram,masculine,accusative,plural,nghanjo,2.184455154458065,ng'hanjo,nghanjo,nghanjo,"clothing, undergarments"
χιτών,28,unigram,masculine,accusative,singular,nghanjo,1.597898248657954,ng'hanjo,nghanjo,nghanjo,"clothing, undergarments"
ἱμάτιον,125,unigram,neuter,accusative,plural,shizwalo,2.450295554677009,shizwalo,shizwalo,shizwalo,coat
ἱμάτιον,124,unigram,neuter,accusative,singular,yūyo,1.820231039297562,yūyo,kizwalo,yūyo,coat
ἐντολή,80,unigram,feminine,accusative,plural,shilagīlo,2.126680148359859,shilagīlo,shilagilo,shilagīlo,commandment
ἐντολή,78,unigram,feminine,accusative,singular,shilagīlo,3.3058450099041727,shilagīlo,kilagilo,shilagīlo,commandment
συνέδριον,302,unigram,neuter,accusative,plural,mabanza,1.1062887916934805,,mabanza,,council
συνέδριον,52,unigram,neuter,accusative,singular,bataale,1.0890387422767602,bataale,bagabiji,bataale,council
χώρα,272,unigram,feminine,accusative,singular,sī,2.3958900445539593,sī,si,sī,"country, countryside"
ὄχλος,57,unigram,masculine,accusative,plural,banhū,1.969445783055328,banhū,mabita,banhū,crowd
ὄχλος,8,unigram,masculine,accusative,singular,banhū,3.36527963261371,banhū,ibita,banhū,crowd
ὄχλος,96,unigram,masculine,nominative,plural,mabita,7.615951536875685,mabita,mabita,mabità,crowd
ὄχλος,263,unigram,masculine,nominative,singular,banhū,1.3791930845684903,banhū,ibita,banhū,crowd
θυγάτηρ,297,unigram,feminine,nominative,singular,nshīke,10.574151132948352,nshīke,ngʼwaniki,nshīke,daughter
