lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_600_translation,version_601_translation,english_translation
θεός,120,unigram,masculine,accusative,singular,Allah,24.853932008827158,Allah,Allah,God
θεός,26,unigram,masculine,nominative,plural,ɗowanteeɓe,1.5854428691115217,ɗowanteeɓe,ɗowanteeɓe,God
θεός,184,unigram,masculine,nominative,singular,Allah,131.73089555677333,Allah,Allah,God
κύριος,121,unigram,masculine,nominative,singular,Jawmiraawo,8.925004657218734,Jawmiraawo,Jawmiraawo,"Lord, lord, master"
γραφή,235,unigram,feminine,nominative,plural,winnda,4.903019503315825,winnda,winnda,Scripture
γραφή,288,unigram,feminine,nominative,singular,Deftere,9.415404643240718,Deftere,Deftere,Scripture
ἄγγελος,86,unigram,masculine,accusative,plural,malaa'ika'en,3.278755432623276,malaa'ika'en,malaa'ika'en,angel
ἄγγελος,77,unigram,masculine,accusative,singular,mo'ina,1.2932487912496133,mo'ina,mo'ina,angel
ἄγγελος,42,unigram,masculine,nominative,plural,malaa'ika'en,17.030233507923292,malaa'ika'en,malaa'ika'en,angel
ἄγγελος,95,unigram,masculine,nominative,singular,malaa'ikaajo,3.5055306882964516,malaa'ikaajo,malaa'ikaajo,angel
ἀπόστολος,39,unigram,masculine,nominative,plural,Nelaaɓe,3.7213444121422046,Nelaaɓe,Nelaaɓe,apostle
ἀπόστολος,4,unigram,masculine,nominative,singular,Kuuwoowo,1.2520204433282545,Kuuwoowo,Kuuwoowo,apostle
ἐξουσία,176,unigram,feminine,accusative,singular,baawɗe,6.983388090605894,baawɗe,baawɗe,authority
βρέφος,14,unigram,neuter,accusative,plural,wadduɓe,1.2013630877021924,wadduɓe,wadduɓe,babies
βρέφος,287,unigram,neuter,accusative,singular,nyaamnirde,1.1965088582963914,nyaamnirde,nyaamnirde,babies
ἀποθήκη,241,unigram,feminine,accusative,plural,beembe,3.999796172100635,beembe,beembe,barn
ἀποθήκη,63,unigram,feminine,accusative,singular,beembal,1.624093868134302,beembal,beembal,barn
ἀρχή,161,unigram,feminine,accusative,singular,fuɗɗam,1.5321723552238338,fuɗɗam,fuɗɗam,beginning
ζώνη,156,unigram,feminine,accusative,plural,njoge,1.5270442729267089,njoge,njoge,belt
βλασφημία,28,unigram,feminine,accusative,plural,bolwanɗo,1.1226420998431776,bolwanɗo,bolwanɗo,blasphemy
βλασφημία,85,unigram,feminine,accusative,singular,seeki,1.1226420998431776,seeki,seeki,blasphemy
πλοῖον,93,unigram,neuter,accusative,plural,koommbooje,3.6287984030901925,koommbooje,koommbooje,boat
πλοῖον,274,unigram,neuter,accusative,singular,koommbowal,5.841784938524463,koommbowal,koommbowal,boat
πλοῖον,213,unigram,neuter,nominative,plural,Koommbooje,2.1294758546855532,Koommbooje,Koommbooje,boat
πλοῖον,202,unigram,neuter,nominative,singular,koommbowal,3.127911173122147,koommbowal,koommbowal,boat
σῶμα,54,unigram,neuter,nominative,singular,ɓanndu,15.620160742939298,ɓanndu,ɓanndu,body
κλῆμα,134,unigram,neuter,nominative,singular,lisal,1.3120563042331448,lisal,lisal,branch
ἄρτος,279,unigram,masculine,accusative,plural,tamseeje,14.6361177562137,tamseeje,tamseeje,bread
ἄρτος,302,unigram,masculine,accusative,singular,nyaamdu,2.476073561448382,nyaamdu,nyaamdu,bread
ἄρτος,141,unigram,masculine,nominative,plural,tamseeje,1.4814159521528991,tamseeje,tamseeje,bread
ἄρτος,34,unigram,masculine,nominative,singular,nyaamdu,4.682652127372362,nyaamdu,nyaamdu,bread
ἀδελφός,267,unigram,masculine,accusative,plural,deerɗiraaɓe,17.985958846224655,deerɗiraaɓe,deerɗiraaɓe,brother
ἀδελφός,107,unigram,masculine,accusative,singular,deerɗiraaɓe,1.0553035494856797,deerɗiraaɓe,deerɗiraaɓe,brother
ἀδελφός,99,unigram,masculine,nominative,plural,deerɗiraaɓe,17.607435245315052,deerɗiraaɓe,deerɗiraaɓe,brother
ἀδελφός,207,unigram,masculine,nominative,singular,deerɗiraawo,1.8774396356230556,deerɗiraawo,deerɗiraawo,brother
ἀρχιερεύς,218,unigram,masculine,accusative,plural,liman'en,1.179853239040599,liman'en,liman'en,chief priest
ἀρχιερεύς,55,unigram,masculine,accusative,singular,hooreejo,1.1974628553980526,hooreejo,hooreejo,chief priest
ἀρχιερεύς,106,unigram,masculine,nominative,plural,liman'en,4.691368142897781,liman'en,liman'en,chief priest
ἀρχιερεύς,222,unigram,masculine,nominative,singular,liman'en,2.1401646106646237,liman'en,liman'en,chief priest
παῖς,210,unigram,masculine,accusative,plural,tikki,3.337246669194963,tikki,tikki,child
παῖς,44,unigram,masculine,accusative,singular,hokkiti,1.2239945626467905,hokkiti,hokkiti,child
τέκνον,295,unigram,neuter,accusative,plural,ɓikkoy,6.001918858439564,ɓikkoy,ɓikkoy,child
