lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2200_translation,version_2201_translation,english_translation
θεός,324,unigram,masculine,accusative,plural,худоён,1.1634492944761523,,худоён,God
θεός,129,unigram,masculine,accusative,singular,Худоро,1.7463867841531804,Худоро,Худоро,God
θεός,27,unigram,masculine,nominative,plural,худоён,1.7671255178546286,худоён,худоён,God
θεός,205,unigram,masculine,nominative,singular,Худо,4.956671748080651,Худо,Худо,God
κύριος,326,unigram,masculine,nominative,plural,соҳибонаш,1.1631489665259134,соҳибонаш,,"Lord, lord, master"
κύριος,130,unigram,masculine,nominative,singular,Худованд,12.618066650242689,Худованд,Худованд,"Lord, lord, master"
γραφή,124,unigram,feminine,accusative,plural,,,Навиштаҳоро,навиштаҷотро,Scripture
γραφή,49,unigram,feminine,accusative,singular,,,Навиштаро,навиштаҷотро,Scripture
γραφή,256,unigram,feminine,nominative,plural,,,Навиштаҳо,навиштаҷот,Scripture
γραφή,319,unigram,feminine,nominative,singular,,,Навишта,навиштаҷот,Scripture
ἄγγελος,94,unigram,masculine,accusative,plural,,,фариштагони,мефиристад,angel
ἄγγελος,45,unigram,masculine,nominative,plural,,,фариштагон,фариштаҳои,angel
ἄγγελος,105,unigram,masculine,nominative,singular,фариштаи,2.665381189916472,фариштаи,фариштаи,angel
ἀπόστολος,42,unigram,masculine,nominative,plural,Вакилон,1.1230909551257102,,Вакилон,apostle
ἀπόστολος,5,unigram,masculine,nominative,singular,фиристодашуда,1.1062947896655342,,фиристодашуда,apostle
ἐξουσία,68,unigram,feminine,accusative,plural,,,ҷавобе,сардорону,authority
ἐξουσία,194,unigram,feminine,accusative,singular,қудрат,3.5893450480510167,қудрат,қудрат,authority
βρέφος,15,unigram,neuter,accusative,plural,мешуданд,1.0810969581983796,мешуданд,,babies
βρέφος,317,unigram,neuter,accusative,singular,,,хобида,охур,babies
ἀποθήκη,262,unigram,feminine,accusative,plural,кор,1.1431615463590472,,кор,barn
ἀποθήκη,67,unigram,feminine,accusative,singular,гандум,1.2614109106588662,,гандум,barn
ἀρχή,70,unigram,feminine,accusative,plural,,,ҷавобе,сардорону,beginning
ἀρχή,176,unigram,feminine,accusative,singular,Ҳамонам,1.1062845238338443,Ҳамонам,,beginning
ζώνη,219,unigram,feminine,accusative,singular,хӯрокаш,1.0960524252565438,,хӯрокаш,belt
βλασφημία,31,unigram,feminine,accusative,plural,,,Ҷуз,Ғайр,blasphemy
βλασφημία,203,unigram,feminine,nominative,plural,куфр,1.5995473232934176,куфр,,blasphemy
βλασφημία,82,unigram,feminine,nominative,singular,,,куфр,инсон,blasphemy
πλοῖον,103,unigram,neuter,accusative,plural,,,қаиқро,моҳигирон,boat
πλοῖον,302,unigram,neuter,accusative,singular,қаиқ,2.5134277635948448,қаиқ,қаиқ,boat
πλοῖον,236,unigram,neuter,nominative,plural,қаиқи,1.0596550866867382,қаиқи,,boat
πλοῖον,221,unigram,neuter,nominative,singular,қаиқ,1.6617901871337155,қаиқ,қаиқ,boat
σῶμα,58,unigram,neuter,nominative,singular,,,баданат,бадан,body
κλῆμα,145,unigram,neuter,nominative,singular,,,намонад,шоха,branch
ἄρτος,307,unigram,masculine,accusative,plural,нон,6.825023961100441,нон,нон,bread
ἄρτος,334,unigram,masculine,accusative,singular,нон,1.3033621734272671,нон,нон,bread
ἄρτος,153,unigram,masculine,nominative,plural,нон,9.809014458785747,нон,нон,bread
ἄρτος,36,unigram,masculine,nominative,singular,,,нозил,нони,bread
ἀδελφός,292,unigram,masculine,accusative,plural,бародарон,1.275146896641433,бародарон,бародарон,brother
ἀδελφός,117,unigram,masculine,accusative,singular,бародари,3.717327153138353,бародари,бародари,brother
ἀδελφός,108,unigram,masculine,nominative,plural,,,бародаронаш,бародарони,brother
ἀδελφός,228,unigram,masculine,nominative,singular,бародари,4.855434216732294,бародари,бародари,brother
στῆθος,150,unigram,neuter,accusative,plural,синазанон,1.0960622061228922,синазанон,,"chest, breast"
στῆθος,277,unigram,neuter,accusative,singular,синаи,1.5625820656610048,синаи,,"chest, breast"
ἀρχιερεύς,240,unigram,masculine,accusative,plural,,,саркоҳинон,сардорони,chief priest
ἀρχιερεύς,59,unigram,masculine,accusative,singular,,,саркоҳин,сарвари,chief priest
ἀρχιερεύς,116,unigram,masculine,nominative,plural,,,саркоҳинон,рӯҳонӣ,chief priest
ἀρχιερεύς,244,unigram,masculine,nominative,singular,,,саркоҳин,рӯҳониён,chief priest
παῖς,232,unigram,masculine,accusative,plural,хашмгин,1.7541101778532555,хашмгин,,child
παῖς,47,unigram,masculine,accusative,singular,,,ғалтонида,ғалтонда,child
τέκνον,328,unigram,neuter,accusative,plural,фарзандон,1.3363724752023596,фарзандон,,child
τέκνον,173,unigram,neuter,accusative,singular,бародари,1.1551033824838326,,бародари,child
τέκνον,16,unigram,neuter,nominative,plural,фарзандон,1.3852894447913089,фарзандон,,child
τέκνον,186,unigram,neuter,nominative,singular,,,фарзанд,Писарам,child
παιδίον,14,unigram,neuter,accusative,plural,,,Кӯдаконро,Монед,child
παιδίον,89,unigram,neuter,accusative,singular,,,Кӯдакро,кӯдакро,child
παιδίον,167,unigram,neuter,nominative,plural,ҷавоб,1.0304577148952196,,ҷавоб,child
παιδίον,38,unigram,neuter,nominative,singular,кӯдак,4.916721252456877,кӯдак,кӯдак,child
πόλις,177,unigram,feminine,accusative,plural,,,шаҳрҳо,шаҳру,city
πόλις,63,unigram,feminine,accusative,singular,шаҳр,2.680584059317719,шаҳр,шаҳр,city
πύλη,202,unigram,feminine,nominative,singular,,,роҳе,дарвозаи,city gate
χιτών,113,unigram,masculine,accusative,plural,,,пероҳан,асо,"clothing, undergarments"
χιτών,28,unigram,masculine,accusative,singular,ҷомаи,1.0796383953600788,ҷомаи,,"clothing, undergarments"
ἱμάτιον,127,unigram,neuter,accusative,plural,,,либоси,ҷомаҳои,coat
ἱμάτιον,126,unigram,neuter,accusative,singular,ҷомаи,4.9398955079572815,ҷомаи,ҷомаи,coat
ἐντολή,80,unigram,feminine,accusative,plural,,,аҳкоми,фармонҳои,commandment
ἐντολή,78,unigram,feminine,accusative,singular,,,ҳукми,фармудаҳои,commandment
συνέδριον,312,unigram,neuter,accusative,plural,,,маҳкамаҳо,қамчинкорӣ,council
συνέδριον,51,unigram,neuter,accusative,singular,,,шӯрои,сардорони,council
χώρα,75,unigram,feminine,accusative,plural,намегӯед,1.09612600636564,намегӯед,,"country, countryside"
χώρα,281,unigram,feminine,accusative,singular,,,сарзамини,Ҷадариён,"country, countryside"
ὄχλος,55,unigram,masculine,accusative,plural,мардумро,8.862098949529388,мардумро,мардумро,crowd
ὄχλος,9,unigram,masculine,accusative,singular,,,мардум,мардуми,crowd
ὄχλος,96,unigram,masculine,nominative,plural,,,мардум,Мардум,crowd
ὄχλος,272,unigram,masculine,nominative,singular,мардуми,1.600206690993728,мардуми,мардуми,crowd
θυγάτηρ,111,unigram,feminine,nominative,plural,фарзандонатон,1.0961506491767987,,фарзандонатон,daughter
θυγάτηρ,306,unigram,feminine,nominative,singular,духтари,2.7474342722383693,духтари,духтари,daughter
ἡμέρα,73,unigram,feminine,accusative,plural,рӯз,17.758621172318033,рӯз,рӯз,day
ἡμέρα,83,unigram,feminine,accusative,singular,рӯз,9.321147208421001,рӯз,рӯз,day
ἡμέρα,2,unigram,feminine,nominative,plural,рӯз,1.81643017337221,,рӯз,day
ἡμέρα,65,unigram,feminine,nominative,singular,рӯз,4.602388651110978,рӯз,рӯз,day
ὀφειλέτης,118,unigram,masculine,nominative,singular,ҳисобӣ,1.1062588450262767,ҳисобӣ,,debtor
δαιμόνιον,29,unigram,neuter,accusative,plural,девҳоро,2.4112514855408307,девҳоро,девҳоро,demon
δαιμόνιον,322,unigram,neuter,accusative,singular,дев,9.624460656940709,дев,дев,demon
δαιμόνιον,188,unigram,neuter,nominative,plural,девҳо,1.4797153793456483,,девҳо,demon
δαιμόνιον,165,unigram,neuter,nominative,singular,дев,7.426764392111053,дев,дев,demon
δηνάριον,297,unigram,neuter,accusative,plural,,,динор,қарздор,denarius (about a day's wages)
δηνάριον,155,unigram,neuter,accusative,singular,диноре,1.4945854596785524,диноре,,denarius (about a day's wages)
μαθητής,171,unigram,masculine,accusative,plural,,,шогирдони,шогирдонаш,disciple
μαθητής,329,unigram,masculine,accusative,singular,,,медошт,шогирди,disciple
μαθητής,266,unigram,masculine,nominative,plural,шогирдонаш,2.4246085243046407,шогирдонаш,шогирдонаш,disciple
μαθητής,327,unigram,masculine,nominative,singular,шогирди,13.976307302730678,шогирди,шогирди,disciple
νόσος,72,unigram,feminine,accusative,singular,,,беморӣ,дарду,disease
περιστερά,95,unigram,feminine,accusative,plural,,,саррофон,Хонаи,dove
περιστερά,53,unigram,feminine,accusative,singular,,,кабӯтаре,фаромада,dove
οὖς,144,unigram,neuter,accusative,plural,,,гӯши,мешунавад,ear
οὖς,271,unigram,neuter,accusative,singular,,,бомҳо,пичиррос,ear
σεισμός,195,unigram,masculine,nominative,plural,гуруснагӣ,1.4675800420888785,,гуруснагӣ,"earthquakes, storm"
σεισμός,61,unigram,masculine,nominative,singular,,,Ногоҳ,заминҷунбии,"earthquakes, storm"
τέλος,263,unigram,neuter,accusative,singular,охир,1.6243783936504421,охир,охир,end
αἰών,233,unigram,masculine,accusative,plural,абад,1.096185247111637,абад,,eternity
αἰών,293,unigram,masculine,accusative,singular,,,абад,ҳаргиз,eternity
ὀφθαλμός,21,unigram,masculine,accusative,plural,чашмони,4.5347392991029984,чашмони,чашмони,eye
ὀφθαλμός,62,unigram,masculine,nominative,plural,чашмони,4.284659333456871,чашмони,чашмони,eye
