lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1699_translation,version_1700_translation,english_translation
θεός,342,unigram,masculine,accusative,plural,medimo,1.097258004808277,,medimo,God
θεός,133,unigram,masculine,accusative,singular,Modimo,18.117201065866084,Modimo,Modimo,God
θεός,31,unigram,masculine,nominative,plural,medimo,1.353614260817057,medimo,medimo,God
θεός,215,unigram,masculine,nominative,singular,Modimo,204.28431888556528,Modimo,Modimo,God
κύριος,134,unigram,masculine,nominative,singular,Morena,6.831229753766671,Morena,Morena,"Lord, lord, master"
γραφή,128,unigram,feminine,accusative,plural,Mangolo,14.547973855752891,Mangolo,Mangolo,Scripture
γραφή,53,unigram,feminine,accusative,singular,eso,1.2725389865867984,eso,eso,Scripture
γραφή,270,unigram,feminine,nominative,plural,Mangolo,2.5881836922878,Mangolo,Mangolo,Scripture
γραφή,337,unigram,feminine,nominative,singular,,,Mangolo,Lengolo,Scripture
ἄγγελος,99,unigram,masculine,accusative,plural,mangeloi,3.574040530914869,mangeloi,mangeloi,angel
ἄγγελος,87,unigram,masculine,accusative,singular,lenqosa,1.1897324006656702,,lenqosa,angel
ἄγγελος,50,unigram,masculine,nominative,plural,mangeloi,31.36311030616036,mangeloi,mangeloi,angel
ἄγγελος,108,unigram,masculine,nominative,singular,lengeloi,2.195397119323628,lengeloi,lengeloi,angel
ἀπόστολος,47,unigram,masculine,nominative,plural,Baapostola,1.0685114424606652,,Baapostola,apostle
ἀπόστολος,6,unigram,masculine,nominative,singular,,,moromuwa,lenqosa,apostle
ἐξουσία,72,unigram,feminine,accusative,plural,ikarabela,1.0441865164216328,,ikarabela,authority
ἐξουσία,205,unigram,feminine,accusative,singular,matla,12.63810172559423,matla,matla,authority
βρέφος,16,unigram,neuter,accusative,plural,ame,1.1421050108759827,,ame,babies
βρέφος,335,unigram,neuter,accusative,singular,lesea,1.1062708150644622,lesea,,babies
ἀποθήκη,71,unigram,feminine,accusative,singular,,,koro,modikong,barn
ἀρχή,74,unigram,feminine,accusative,plural,ikarabela,1.0441287885892618,,ikarabela,beginning
ἀρχή,185,unigram,feminine,accusative,singular,bonahatsa,1.1062845238338443,bonahatsa,,beginning
ζώνη,177,unigram,feminine,accusative,plural,dipatjheng,1.059531995066612,dipatjheng,,belt
βλασφημία,35,unigram,feminine,accusative,plural,,,nyefolang,dinyefolo,blasphemy
βλασφημία,213,unigram,feminine,nominative,plural,dinyefolo,1.999949021035427,,dinyefolo,blasphemy
πλοῖον,106,unigram,neuter,accusative,plural,,,dikepe,dikepana,boat
πλοῖον,319,unigram,neuter,accusative,singular,,,sekepeng,sekepaneng,boat
πλοῖον,247,unigram,neuter,nominative,plural,felehetswa,1.096239847813496,felehetswa,,boat
πλοῖον,233,unigram,neuter,nominative,singular,,,sekepe,sekepana,boat
σῶμα,221,unigram,neuter,nominative,plural,ditopo,3.999794625196719,ditopo,ditopo,body
σῶμα,63,unigram,neuter,nominative,singular,mmele,7.502534720913829,mmele,mmele,body
κλῆμα,59,unigram,neuter,nominative,plural,dulang,1.1555744224608737,dulang,dulang,branch
κλῆμα,150,unigram,neuter,nominative,singular,lekala,2.5700468522633124,lekala,lekala,branch
ἄρτος,324,unigram,masculine,accusative,plural,,,dinkgwa,mahobe,bread
ἄρτος,352,unigram,masculine,accusative,singular,bohobe,28.654754979869157,bohobe,bohobe,bread
ἄρτος,159,unigram,masculine,nominative,plural,,,bohobe,mahobe,bread
ἄρτος,42,unigram,masculine,nominative,singular,bohobe,6.184016638177264,bohobe,bohobe,bread
ἀδελφός,309,unigram,masculine,accusative,plural,,,bana,banababo,brother
ἀδελφός,120,unigram,masculine,accusative,singular,ngwanabo,6.867531736842359,ngwanabo,ngwanabo,brother
ἀδελφός,111,unigram,masculine,nominative,plural,,,bana,banababo,brother
ἀδελφός,240,unigram,masculine,nominative,singular,ngwanabo,2.1867536630312436,ngwanabo,ngwanabo,brother
στῆθος,156,unigram,neuter,accusative,plural,,,phuthehetse,boha,"chest, breast"
στῆθος,293,unigram,neuter,accusative,singular,,,sefubeng,itshetlehile,"chest, breast"
ἀρχιερεύς,253,unigram,masculine,accusative,plural,baprista,1.4715060934984707,baprista,baprista,chief priest
ἀρχιερεύς,64,unigram,masculine,accusative,singular,moprista,1.4241428205057514,,moprista,chief priest
ἀρχιερεύς,119,unigram,masculine,nominative,plural,baholo,2.2858979319563417,baholo,baholo,chief priest
ἀρχιερεύς,257,unigram,masculine,nominative,singular,,,Moholo,moprista,chief priest
παῖς,244,unigram,masculine,accusative,plural,,,halefa,haholo,child
τέκνον,345,unigram,neuter,accusative,plural,bana,16.69709760760657,bana,bana,child
τέκνον,183,unigram,neuter,accusative,singular,,,ngwanabo,Ngwanabo,child
τέκνον,17,unigram,neuter,nominative,plural,,,fetohela,Ngwanabo,child
τέκνον,197,unigram,neuter,nominative,singular,Ngwana,7.604593886042417,Ngwana,Ngwana,child
παιδίον,15,unigram,neuter,accusative,plural,Lesang,1.2092152847556832,Lesang,Lesang,child
παιδίον,93,unigram,neuter,accusative,singular,ngwana,18.597867818285167,ngwana,ngwana,child
παιδίον,175,unigram,neuter,nominative,plural,bana,2.2059675789704314,bana,bana,child
παιδίον,44,unigram,neuter,nominative,singular,ngwana,8.827776057112162,ngwana,ngwana,child
πόλις,186,unigram,feminine,accusative,plural,metse,4.839675584365257,metse,metse,city
πόλις,67,unigram,feminine,accusative,singular,motseng,31.42149679015538,motseng,motseng,city
πύλη,274,unigram,feminine,nominative,plural,dikgoro,1.0960622061228922,,dikgoro,city gate
πύλη,212,unigram,feminine,nominative,singular,,,kgoro,yang,city gate
χιτών,115,unigram,masculine,accusative,plural,,,diaparo,dikobo,"clothing, undergarments"
χιτών,32,unigram,masculine,accusative,singular,,,seaparo,kobo,"clothing, undergarments"
ἱμάτιον,131,unigram,neuter,accusative,plural,diaparo,3.458219307469397,diaparo,diaparo,coat
ἱμάτιον,130,unigram,neuter,accusative,singular,,,seaparo,kobo,coat
ἐντολή,84,unigram,feminine,accusative,plural,,,ditaelo,melao,commandment
ἐντολή,82,unigram,feminine,accusative,singular,,,taelo,molao,commandment
συνέδριον,329,unigram,neuter,accusative,plural,,,makgotleng,masinagogeng,council
συνέδριον,55,unigram,neuter,accusative,singular,,,lekgotla,baprista,council
χώρα,298,unigram,feminine,accusative,singular,naheng,4.2231406457105365,naheng,naheng,"country, countryside"
ὄχλος,60,unigram,masculine,accusative,plural,,,matshwele,bongata,crowd
ὄχλος,9,unigram,masculine,accusative,singular,,,letshwele,bongata,crowd
ὄχλος,100,unigram,masculine,nominative,plural,,,Matshwele,matshwele,crowd
ὄχλος,288,unigram,masculine,nominative,singular,,,letshwele,bongata,crowd
θυγάτηρ,323,unigram,feminine,nominative,singular,moradi,1.2034370503056098,moradi,moradi,daughter
ἡμέρα,77,unigram,feminine,accusative,plural,matsatsi,14.805948763186143,matsatsi,matsatsi,day
ἡμέρα,88,unigram,feminine,accusative,singular,,,letsatsi,tsatsi,day
ἡμέρα,2,unigram,feminine,nominative,plural,matsatsi,3.2507123515354337,matsatsi,matsatsi,day
ἡμέρα,69,unigram,feminine,nominative,singular,letsatsi,5.049976442823916,letsatsi,letsatsi,day
ὀφειλέτης,122,unigram,masculine,nominative,singular,tlisetswa,1.2928797874965523,tlisetswa,,debtor
δαιμόνιον,33,unigram,neuter,accusative,plural,,,bademona,batemona,demon
δαιμόνιον,340,unigram,neuter,accusative,singular,,,modemona,motemona,demon
δαιμόνιον,199,unigram,neuter,nominative,plural,,,bademona,batemona,demon
δαιμόνιον,173,unigram,neuter,nominative,singular,,,modemona,motemona,demon
δηνάριον,314,unigram,neuter,accusative,plural,didenare,3.865756266598434,didenare,didenare,denarius (about a day's wages)
δηνάριον,161,unigram,neuter,accusative,singular,denare,6.571476141351268,denare,denare,denarius (about a day's wages)
μαθητής,180,unigram,masculine,accusative,plural,barutuwa,24.949861998818992,barutuwa,barutuwa,disciple
μαθητής,346,unigram,masculine,accusative,singular,morutuwa,5.003521266343404,morutuwa,morutuwa,disciple
μαθητής,281,unigram,masculine,nominative,plural,barutuwa,4.419851563754745,barutuwa,barutuwa,disciple
μαθητής,344,unigram,masculine,nominative,singular,morutuwa,11.623829146717767,morutuwa,morutuwa,disciple
νόσος,3,unigram,feminine,accusative,plural,malwetse,3.2000729184446817,malwetse,malwetse,disease
νόσος,76,unigram,feminine,accusative,singular,mefokolo,1.1421313168885865,,mefokolo,disease
περιστερά,57,unigram,feminine,accusative,singular,leeba,2.7167115371407546,leeba,leeba,dove
οὖς,149,unigram,neuter,accusative,plural,ditsebe,1.4050007871578873,ditsebe,ditsebe,ear
οὖς,287,unigram,neuter,accusative,singular,,,lefifing,dihlorong,ear
σεισμός,206,unigram,masculine,nominative,plural,ditlala,1.1682581154670333,,ditlala,"earthquakes, storm"
τέλος,278,unigram,neuter,accusative,singular,qetellong,2.1819335266146846,qetellong,qetellong,end
αἰών,245,unigram,masculine,accusative,plural,,,rena,busa,eternity
αἰών,310,unigram,masculine,accusative,singular,,,mohla,feleng,eternity
ὀφθαλμός,24,unigram,masculine,accusative,plural,mahlo,34.87407087662,mahlo,mahlo,eye
ὀφθαλμός,66,unigram,masculine,nominative,plural,mahlo,17.43681869083317,mahlo,mahlo,eye
ὀφθαλμός,307,unigram,masculine,nominative,singular,leihlo,3.7484272253199244,leihlo,leihlo,eye
πρόσωπον,194,unigram,neuter,accusative,singular,,,sefahleho,tshobotsi,face
λιμός,94,unigram,feminine,nominative,singular,,,hafe,qete,famine
λιμός,135,unigram,masculine,nominative,singular,kwalwang,1.096071996175396,,kwalwang,famine
γεωργός,258,unigram,masculine,nominative,plural,balemi,2.170957886938525,balemi,balemi,"farmer, tenant"
γεωργός,52,unigram,masculine,nominative,singular,molemi,1.4191055721370018,molemi,molemi,"farmer, tenant"
πατήρ,200,unigram,masculine,accusative,plural,etsetse,1.0821817010436967,,etsetse,father
πατήρ,313,unigram,masculine,accusative,singular,Ntate,7.736645285237189,Ntate,Ntate,father
πατήρ,322,unigram,masculine,nominative,plural,,,bo-ntata,bontata,father
πατήρ,188,unigram,masculine,nominative,singular,Ntate,15.562445967148728,Ntate,Ntate,father
σύνδουλος,326,unigram,masculine,nominative,plural,bohlanka,1.2728942063495612,bohlanka,bohlanka,"fellow-servant, colleague"
σύνδουλος,112,unigram,masculine,nominative,singular,Molekane,1.0960670999999007,Molekane,,"fellow-servant, colleague"
ἀγρός,339,unigram,masculine,accusative,plural,metsaneng,1.8404411658725848,metsaneng,metsaneng,field
ἀγρός,43,unigram,masculine,accusative,singular,,,reka,tshimo,field
δάκτυλος,238,unigram,masculine,accusative,plural,menwana,1.3487248840220198,menwana,menwana,finger
δάκτυλος,179,unigram,masculine,accusative,singular,monwana,1.249861968065168,monwana,monwana,finger
ἰχθύς,153,unigram,masculine,accusative,plural,,,dinkgwa,dihlapi,fish
ἰχθύς,193,unigram,masculine,accusative,singular,,,tlhapi,hlapi,fish
δίκτυον,107,unigram,neuter,accusative,plural,matlowa,11.443044386361601,matlowa,matlowa,fishing net
δίκτυον,203,unigram,neuter,accusative,singular,letlowa,1.5306927860602755,letlowa,letlowa,fishing net
δίκτυον,174,unigram,neuter,nominative,plural,,,matlowa,kgaoha,fishing net
δίκτυον,248,unigram,neuter,nominative,singular,meraro,1.0960965115985384,meraro,,fishing net
τροφή,250,unigram,feminine,accusative,plural,reka,1.49688309947487,reka,reka,food
τροφή,334,unigram,feminine,accusative,singular,,,laola,moalosi,food
πούς,241,unigram,masculine,accusative,plural,maoto,5.073234748296064,maoto,maoto,foot
καρπός,184,unigram,masculine,accusative,plural,ditholwana,4.8060580903502546,ditholwana,ditholwana,"fruit, crop, harvest"
καρπός,236,unigram,masculine,accusative,singular,,,ditholwana,beha,"fruit, crop, harvest"
πλήρωμα,273,unigram,neuter,accusative,plural,,,diroto,dingwathwana,fullness
πλήρωμα,333,unigram,neuter,accusative,singular,taboho,1.0595352057902494,,taboho,fullness
γενεά,275,unigram,feminine,accusative,plural,melokong,1.0961654628313675,,melokong,generation
γενεά,237,unigram,feminine,accusative,singular,moloko,3.832508461305583,moloko,moloko,generation
γενεά,320,unigram,feminine,nominative,plural,,,yohle,meloko,generation
γενεά,148,unigram,feminine,nominative,singular,,,moloko,Moloko,generation
δῶρον,312,unigram,neuter,accusative,plural,,,dinyehelo,dimpho,gift
δῶρον,163,unigram,neuter,accusative,singular,,,mpho,kabelo,gift
ἡγεμών,171,unigram,masculine,accusative,plural,,,mahosi,babusisi,"governor, ruler"
ἡγεμών,12,unigram,masculine,accusative,singular,mmusisi,1.4979911429412631,,mmusisi,"governor, ruler"
σταφυλή,187,unigram,feminine,accusative,plural,dibajweng,1.0960524252565438,,dibajweng,grapes
σταφυλή,348,unigram,feminine,accusative,singular,dibajweng,1.0960524252565438,,dibajweng,grapes
ἀσπασμός,325,unigram,masculine,accusative,plural,,,mabaleng,dumediswa,greeting
ἀσπασμός,172,unigram,masculine,accusative,singular,tumediso,1.1613461516800319,tumediso,,greeting
ὁδηγός,4,unigram,masculine,nominative,singular,foufetseng,1.807849144246903,,foufetseng,guide
χείρ,316,unigram,feminine,accusative,plural,matsoho,9.174694107684475,matsoho,matsoho,hand
χείρ,224,unigram,feminine,accusative,singular,letsoho,28.404488869505297,letsoho,letsoho,hand
κεφαλή,141,unigram,feminine,accusative,plural,dihlooho,2.790747814690693,dihlooho,dihlooho,head
κεφαλή,210,unigram,feminine,accusative,singular,hlooho,11.2751968431417,hlooho,hlooho,head
στάχυς,211,unigram,masculine,accusative,plural,,,matshohlo,diqwapi,head of grain
καρδία,36,unigram,feminine,accusative,plural,dipelo,1.7105238549939805,dipelo,dipelo,heart
καρδία,290,unigram,feminine,accusative,singular,dipelo,1.1164136198574965,dipelo,,heart
καρδία,195,unigram,feminine,nominative,singular,,,pelo,dipelo,heart
οὐρανός,269,unigram,masculine,accusative,singular,lehodimong,2.392868215637178,lehodimong,lehodimong,"heaven, sky"
οὐρανός,201,unigram,masculine,nominative,singular,,,fela,Lehodimo,"heaven, sky"
ὥρα,297,unigram,feminine,nominative,plural,,,kgoptjwe,hora,hour
ὥρα,27,unigram,feminine,nominative,singular,nako,2.406615882628564,nako,nako,hour
οἰκία,155,unigram,feminine,accusative,plural,matlo,3.4086917615326713,matlo,matlo,house
οἰκία,330,unigram,feminine,accusative,singular,tlung,3.4090292490734653,tlung,tlung,house
οἶκος,285,unigram,masculine,accusative,plural,amohilwe,1.0963047455737722,,amohilwe,"house, home"
οἶκος,23,unigram,masculine,accusative,singular,tlung,10.904824775612743,tlung,tlung,"house, home"
κριτής,311,unigram,masculine,nominative,plural,baahlodi,1.3820701899957435,baahlodi,baahlodi,judge
κριτής,165,unigram,masculine,nominative,singular,moahlodi,2.270052112041742,moahlodi,moahlodi,judge
κλείς,86,unigram,feminine,accusative,plural,dinotlolo,1.3289829548485637,dinotlolo,dinotlolo,key
βασιλεύς,105,unigram,masculine,accusative,plural,,,mahosi,babusisi,king
βασιλεύς,61,unigram,masculine,accusative,singular,,,kgosi,morena,king
βασιλεία,80,unigram,feminine,accusative,plural,mebuso,1.5940109092857655,mebuso,mebuso,kingdom
βασιλεία,160,unigram,feminine,accusative,singular,,,Mmuso,mmuso,kingdom
κόπος,204,unigram,masculine,accusative,plural,,,nyahamisetsang,utlwisetsang,"labour, work, trouble, difficulty"
λύχνος,234,unigram,masculine,nominative,singular,lebone,2.752243332777529,lebone,lebone,lamp
κλῆρος,1,unigram,masculine,accusative,singular,,,diaparo,lotho,"lots (casting of lots), inheritance"
ἄνθρωπος,300,unigram,masculine,accusative,plural,batho,9.783579432060561,batho,batho,man
ἄνθρωπος,260,unigram,masculine,accusative,singular,motho,7.942722171920164,motho,motho,man
ἄνθρωπος,116,unigram,masculine,nominative,plural,batho,7.6875502958314055,batho,batho,man
ἄνθρωπος,178,unigram,masculine,nominative,singular,motho,1.6542900146864294,motho,motho,man
ἀνήρ,251,unigram,masculine,accusative,plural,banna,2.935980189804478,banna,banna,"man, husband"
ἀνήρ,255,unigram,masculine,accusative,singular,monna,12.52309489745471,monna,monna,"man, husband"
ἀνήρ,146,unigram,masculine,nominative,plural,banna,3.8689579793700872,banna,banna,"man, husband"
ἀνήρ,242,unigram,masculine,nominative,singular,monna,14.788368373056345,monna,monna,"man, husband"
μνᾶ,303,unigram,feminine,accusative,plural,ponto,1.6227573985739578,,ponto,mina (about 100 days' wages)
μνᾶ,13,unigram,feminine,accusative,singular,diponto,1.0960670999999007,,diponto,mina (about 100 days' wages)
πρωτοκαθεδρία,103,unigram,feminine,accusative,plural,meketeng,1.1924460211544634,meketeng,meketeng,"most important seat, seat of honour"
πρωτοκαθεδρία,38,unigram,feminine,accusative,singular,,,ditumediso,dumediswa,"most important seat, seat of honour"
μήτηρ,282,unigram,feminine,accusative,singular,mmae,5.06915470510522,mmae,mmae,mother
ὄρος,220,unigram,neuter,accusative,plural,dithabeng,2.1384860134228436,dithabeng,dithabeng,mountain
ὄρος,267,unigram,neuter,accusative,singular,thabeng,3.8240251101973155,thabeng,thabeng,mountain
μύρον,89,unigram,neuter,accusative,plural,phomola,1.0595609466359637,,phomola,myrrh
