lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1259_translation,version_1260_translation,english_translation
θεός,93,unigram,masculine,accusative,singular,Viya,12.258093015446129,Viya,Viya,God
θεός,151,unigram,masculine,nominative,singular,Viya,23.004055710850192,Viya,Viya,God
κύριος,94,unigram,masculine,nominative,singular,,,Viáquenu,Viákenu,"Lord, lord, master"
γραφή,91,unigram,feminine,accusative,plural,Ajureka,1.7708929179664024,,Ajureka,Scripture
γραφή,39,unigram,feminine,accusative,singular,Ajureka,1.3430409070710292,,Ajureka,Scripture
γραφή,190,unigram,feminine,nominative,plural,,,Escritura,títauchawayare,Scripture
γραφή,234,unigram,feminine,nominative,singular,,,Escritura,Ajureka,Scripture
ἄγγελος,70,unigram,masculine,accusative,plural,ángeleana,4.8029109214265,ángeleana,ángeleana,angel
ἄγγελος,36,unigram,masculine,nominative,plural,ángeleana,27.5549109233734,ángeleana,ángeleana,angel
ἄγγελος,78,unigram,masculine,nominative,singular,ángele,30.46771524143792,ángele,ángele,angel
ἀπόστολος,33,unigram,masculine,nominative,plural,,,apóstoleana,apústuleana,apostle
ἀπόστολος,2,unigram,masculine,nominative,singular,macachu­ri­caimahi,1.1475652299503818,macachu­ri­caimahi,,apostle
ἐξουσία,145,unigram,feminine,accusative,singular,narata'airayare,1.1092078305403164,,narata'airayare,authority
βρέφος,10,unigram,neuter,accusative,plural,nacaichepaipa,1.1634590631470452,nacaichepaipa,,babies
βρέφος,233,unigram,neuter,accusative,singular,,,Tívecahi,tíveka,babies
ζώνη,126,unigram,feminine,accusative,plural,Tacuija,1.0972470492977846,Tacuija,,belt
ζώνη,164,unigram,feminine,accusative,singular,manikasareana,1.0960524252565438,,manikasareana,belt
βλασφημία,22,unigram,feminine,accusative,plural,napanerekene'apa,1.0960768946513286,,napanerekene'apa,blasphemy
πλοῖον,77,unigram,neuter,accusative,plural,pakure,1.5500066049201506,,pakure,boat
πλοῖον,221,unigram,neuter,accusative,singular,,,pacure,pakure,boat
πλοῖον,174,unigram,neuter,nominative,plural,makachanewakapaipa,1.096239847813496,,makachanewakapaipa,boat
σῶμα,47,unigram,neuter,nominative,singular,,,Enica,viake,body
κλῆμα,105,unigram,neuter,nominative,singular,tatava,1.999943670868099,tatava,,branch
ἄρτος,225,unigram,masculine,accusative,plural,pan,22.338694320664693,pan,pan,bread
ἄρτος,247,unigram,masculine,accusative,singular,pan,7.509220644616446,pan,pan,bread
ἄρτος,111,unigram,masculine,nominative,plural,,,pan,tinikakare,bread
ἄρτος,27,unigram,masculine,nominative,singular,,,tinicacare,pan,bread
ἀδελφός,213,unigram,masculine,accusative,plural,,,napara­pe­naveana,nachichanaveana,brother
ἀδελφός,85,unigram,masculine,accusative,singular,émapa,1.6650198916484462,émapa,émapa,brother
ἀδελφός,80,unigram,masculine,nominative,plural,,,mapara­pe­naveana,maparapenaveana,brother
