lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2238_translation,version_2239_translation,english_translation
θεός,93,unigram,masculine,accusative,singular,,,ستایشی,خودا,God
θεός,153,unigram,masculine,nominative,singular,خودا,25.164532501738513,خودا,خودا,God
κύριος,256,unigram,masculine,nominative,plural,,,خاوەنەکانی,خاوه‌نه‌كانی,"Lord, lord, master"
κύριος,94,unigram,masculine,nominative,singular,,,خاوەن,په‌روه‌ردگار,"Lord, lord, master"
γραφή,91,unigram,feminine,accusative,plural,,,پیرۆزەکان,سیپاره‌كان,Scripture
γραφή,30,unigram,feminine,accusative,singular,نووسراوە,1.2486678225966823,نووسراوە,,Scripture
γραφή,200,unigram,feminine,nominative,plural,,,نووسراوە,هاتنه‌دیی,Scripture
γραφή,251,unigram,feminine,nominative,singular,,,پیرۆزەکە,سیپاره‌كه‌,Scripture
ἄγγελος,64,unigram,masculine,accusative,plural,فریشته‌كانی,1.597812305426972,,فریشته‌كانی,angel
ἄγγελος,55,unigram,masculine,accusative,singular,خۆم,1.0304922045605105,خۆم,,angel
ἄγγελος,29,unigram,masculine,nominative,plural,فریشتەکان,1.1943937520787438,فریشتەکان,,angel
ἄγγελος,73,unigram,masculine,nominative,singular,فریشته‌ی,1.035030229214746,,فریشته‌ی,angel
ἀπόστολος,4,unigram,masculine,nominative,singular,,,نێردراویش,په‌یامبه‌ریش,apostle
ἐξουσία,145,unigram,feminine,accusative,singular,,,دەسەڵاتی,ده‌سه‌ڵاتی,authority
βρέφος,12,unigram,neuter,accusative,plural,,,ساوایان,ڕاخوڕین,babies
ἀποθήκη,45,unigram,feminine,accusative,singular,گەنمەکە,1.4675800420888785,گەنمەکە,,barn
φραγμός,176,unigram,masculine,accusative,plural,,,ڕێچکەکان,ڕێچكۆڵه‌كان,"barrier, wall"
ζώνη,123,unigram,feminine,accusative,plural,زیو,1.2013309189107515,زیو,زیو,belt
ζώνη,166,unigram,feminine,accusative,singular,خواردنیشی,1.0960524252565438,خواردنیشی,,belt
βλασφημία,22,unigram,feminine,accusative,plural,,,ببەخشێت؟,ببه‌خشێت؟,blasphemy
πλοῖον,238,unigram,neuter,accusative,singular,سواری,2.316801225293313,سواری,سواری,boat
πλοῖον,182,unigram,neuter,nominative,plural,خه‌ڵكه‌كه‌یان,1.096239847813496,,خه‌ڵكه‌كه‌یان,boat
πλοῖον,168,unigram,neuter,nominative,singular,,,بەلەمەکە,كه‌شتیه‌كه‌,boat
σῶμα,37,unigram,neuter,nominative,singular,له‌شت,2.0983570251381884,,له‌شت,body
κλῆμα,103,unigram,neuter,nominative,singular,لق,1.3511607613617533,لق,لق,branch
ἄρτος,242,unigram,masculine,accusative,plural,پێنج,1.2787394730102017,پێنج,پێنج,bread
ἄρτος,263,unigram,masculine,accusative,singular,نان,1.5000898985871889,نان,نان,bread
ἄρτος,110,unigram,masculine,nominative,plural,نان,4.431363116006608,نان,نان,bread
ἄρτος,25,unigram,masculine,nominative,singular,,,ئاسمانەوە,ئاسمانه‌وه‌,bread
ἀδελφός,229,unigram,masculine,accusative,plural,,,برا،,برا,brother
ἀδελφός,84,unigram,masculine,accusative,singular,برای,7.186243227310359,برای,برای,brother
ἀδελφός,76,unigram,masculine,nominative,plural,دایک,2.3877627879063312,دایک,دایک,brother
ἀδελφός,174,unigram,masculine,nominative,singular,برای,1.240434919682675,برای,,brother
στῆθος,214,unigram,neuter,accusative,singular,,,سنگی,سینگی,"chest, breast"
ἀρχιερεύς,186,unigram,masculine,accusative,plural,کاهینانی,1.237131137095528,کاهینانی,,chief priest
ἀρχιερεύς,38,unigram,masculine,accusative,singular,,,سەرۆکی,كاهینی,chief priest
ἀρχιερεύς,83,unigram,masculine,nominative,plural,کاهینانی,1.055077839420158,کاهینانی,,chief priest
ἀρχιερεύς,190,unigram,masculine,nominative,singular,,,سەرۆکی,باڵا,chief priest
παῖς,178,unigram,masculine,accusative,plural,,,تووڕە,ئه‌و,child
τέκνον,258,unigram,neuter,accusative,plural,برا,1.0920130947516464,,برا,child
τέκνον,138,unigram,neuter,nominative,singular,,,کوڕم،,ڕۆڵه‌،,child
παιδίον,11,unigram,neuter,accusative,plural,,,ئەمانەیە,ئه‌مانه‌یه‌,child
παιδίον,61,unigram,neuter,accusative,singular,,,منداڵەکە,منداڵێكی,child
πόλις,129,unigram,feminine,accusative,plural,,,گوندەکاندا,شار,city
πόλις,42,unigram,feminine,accusative,singular,شار,1.7536795990537437,شار,شار,city
πύλη,151,unigram,feminine,nominative,singular,,,بەرەو,ده‌بات،,city gate
χιτών,80,unigram,masculine,accusative,plural,,,کراسی,دوو,"clothing, undergarments"
ἱμάτιον,92,unigram,neuter,accusative,plural,,,کەواکانیان,كراسه‌كانیان,coat
ἐντολή,54,unigram,feminine,accusative,plural,,,ڕاسپاردەکان,ڕاسپارده‌كان,commandment
ἐντολή,52,unigram,feminine,accusative,singular,,,ڕاسپاردەی,ڕاسپارده‌ی,commandment
συνέδριον,246,unigram,neuter,accusative,plural,,,دادگا,لێتان,council
συνέδριον,32,unigram,neuter,accusative,singular,,,ئەنجومەنی,كاهینانی,council
χώρα,219,unigram,feminine,accusative,singular,,,هەرێمی,وڵاتێكی,"country, countryside"
ὄχλος,35,unigram,masculine,accusative,plural,,,خەڵکەکەی,كۆمه‌ڵانه‌كه‌ی,crowd
ὄχλος,6,unigram,masculine,accusative,singular,,,خەڵکەکە,كۆمه‌ڵه‌كه‌,crowd
ὄχλος,66,unigram,masculine,nominative,plural,,,خەڵکەکە,كۆمه‌ڵانێكی,crowd
ὄχλος,210,unigram,masculine,nominative,singular,,,خەڵکێکی,كۆمه‌ڵه‌كه‌,crowd
θυγάτηρ,241,unigram,feminine,nominative,singular,,,مرد،,كچی,daughter
ἡμέρα,49,unigram,feminine,accusative,plural,ڕۆژ,3.6774002807983663,ڕۆژ,ڕۆژ,day
ἡμέρα,56,unigram,feminine,accusative,singular,,,ڕۆژانە,ڕۆژ,day
ἡμέρα,2,unigram,feminine,nominative,plural,,,ڕۆژانی,ڕۆژانێک,day
ὀφειλέτης,85,unigram,masculine,nominative,singular,قەرزار,1.1613026128296644,قەرزار,,debtor
δαιμόνιον,21,unigram,neuter,accusative,plural,,,ڕۆحی,شه‌یتانه‌كان,demon
δαιμόνιον,253,unigram,neuter,accusative,singular,,,ڕۆحی,تێدایه‌,demon
δαιμόνιον,140,unigram,neuter,nominative,plural,پیسی,1.0945456916463605,پیسی,,demon
δαιμόνιον,121,unigram,neuter,nominative,singular,,,ڕۆحە,شه‌یتانه‌كه‌,demon
δηνάριον,233,unigram,neuter,accusative,plural,,,سەد,قه‌رزاری,denarius (about a day's wages)
δηνάριον,112,unigram,neuter,accusative,singular,,,دینارێکیان,دینارێكیان,denarius (about a day's wages)
μαθητής,126,unigram,masculine,accusative,plural,,,قوتابییەکانی,قوتابییه‌كانی,disciple
μαθητής,259,unigram,masculine,accusative,singular,,,خۆشی,خۆشیده‌ویست,disciple
μαθητής,206,unigram,masculine,nominative,plural,,,قوتابییەکانی,قوتابییه‌كانی,disciple
μαθητής,257,unigram,masculine,nominative,singular,قوتابی,2.9087262485159315,قوتابی,قوتابی,disciple
νόσος,48,unigram,feminine,accusative,singular,,,نەخۆشی,نه‌خۆشی,disease
περιστερά,65,unigram,feminine,accusative,plural,,,کۆترفرۆشانی,كۆترفرۆشانی,dove
