lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_494_translation,version_495_translation,english_translation
θεός,374,unigram,masculine,accusative,plural,alaw,1.297225727579602,,alaw,God
θεός,159,unigram,masculine,accusative,singular,Ala,4.936353161471186,Ala,Ala,God
θεός,35,unigram,masculine,nominative,plural,,,batofɛn,alaw,God
θεός,242,unigram,masculine,nominative,singular,Ala,72.40791974354889,Ala,Ala,God
κύριος,376,unigram,masculine,nominative,plural,falitigiw,1.2036052582263375,falitigiw,falitigiw,"Lord, lord, master"
κύριος,160,unigram,masculine,nominative,singular,Matigi,2.8879909449532684,Matigi,Matigi,"Lord, lord, master"
γραφή,154,unigram,feminine,accusative,plural,,,kuma,Kitabuw,Scripture
γραφή,59,unigram,feminine,accusative,singular,Kitabu,1.4036698690701457,,Kitabu,Scripture
γραφή,300,unigram,feminine,nominative,plural,,,kɛra,Nka,Scripture
γραφή,369,unigram,feminine,nominative,singular,,,kuma,Kitabu,Scripture
ἄγγελος,117,unigram,masculine,accusative,plural,mɛlɛkɛw,4.1181470698835225,mɛlɛkɛw,mɛlɛkɛw,angel
ἄγγελος,98,unigram,masculine,accusative,singular,,,ciden,ciraden,angel
ἄγγελος,55,unigram,masculine,nominative,plural,mɛlɛkɛw,6.862952050600669,mɛlɛkɛw,mɛlɛkɛw,angel
ἄγγελος,128,unigram,masculine,nominative,singular,mɛlɛkɛ,9.856912725147312,mɛlɛkɛ,mɛlɛkɛ,angel
ἀπόστολος,52,unigram,masculine,nominative,plural,,,Cidenw,lakari,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,ciden,1.1614547907440744,ciden,,apostle
ἐξουσία,80,unigram,feminine,accusative,plural,,,faamaw,jo,authority
ἐξουσία,231,unigram,feminine,accusative,singular,,,see,di,authority
βρέφος,20,unigram,neuter,accusative,plural,denɲɛninw,1.6451248679935153,denɲɛninw,denɲɛninw,babies
βρέφος,367,unigram,neuter,accusative,singular,,,kolokolo,domunikɛminan,babies
ἀποθήκη,308,unigram,feminine,accusative,plural,,,suman,mara,barn
ἀποθήκη,79,unigram,feminine,accusative,singular,bondo,1.3617783571006479,bondo,bondo,barn
φραγμός,133,unigram,masculine,accusative,singular,kogo,1.0595319950666118,kogo,,"barrier, wall"
ἀρχή,83,unigram,feminine,accusative,plural,,,faamaw,jo,beginning
ἀρχή,212,unigram,feminine,accusative,singular,,,fɔli,Kana,beginning
ζώνη,204,unigram,feminine,accusative,plural,,,sanu,siranɛgɛwari,belt
βλασφημία,39,unigram,feminine,accusative,plural,,,Nin,Alatɔgɔcɛnkumaw,blasphemy
βλασφημία,114,unigram,feminine,accusative,singular,,,cɛnkuma,Alatɔgɔcɛnkuma,blasphemy
πλοῖον,126,unigram,neuter,accusative,plural,,,kurunw,kurun,boat
πλοῖον,352,unigram,neuter,accusative,singular,kurun,7.923803318691829,kurun,kurun,boat
πλοῖον,274,unigram,neuter,nominative,plural,Kurun,2.1294758546855532,Kurun,Kurun,boat
πλοῖον,260,unigram,neuter,nominative,singular,kurun,3.2650823601784777,kurun,kurun,boat
σῶμα,249,unigram,neuter,nominative,plural,,,Kaburuw,suw,body
σῶμα,70,unigram,neuter,nominative,singular,,,fari,farikolo,body
κλῆμα,66,unigram,neuter,nominative,plural,,,ɛrɛzɛnsun,rɛzɛnsun,branch
κλῆμα,177,unigram,neuter,nominative,singular,jɛnɲɔgɔnya,1.7459938246101123,,jɛnɲɔgɔnya,branch
ἄρτος,356,unigram,masculine,accusative,plural,,,burukun,buru,bread
ἄρτος,385,unigram,masculine,accusative,singular,,,dumuni,buru,bread
ἄρτος,187,unigram,masculine,nominative,plural,buru,2.128076884525934,buru,buru,bread
ἄρτος,47,unigram,masculine,nominative,singular,,,nii,domunifɛn,bread
ἀδελφός,342,unigram,masculine,accusative,plural,,,balimaw,balemacɛ,brother
ἀδελφός,143,unigram,masculine,accusative,singular,,,dɔgɔcɛ,balemacɛ,brother
ἀδελφός,132,unigram,masculine,nominative,plural,,,dɔgɔninw,balemaw,brother
ἀδελφός,266,unigram,masculine,nominative,singular,,,dɔgɔcɛ,balemacɛ,brother
στῆθος,183,unigram,neuter,accusative,plural,dusukasi,1.1062708150644622,dusukasi,,"chest, breast"
στῆθος,325,unigram,neuter,accusative,singular,,,jɛngɛ,jɔntigi,"chest, breast"
ἀρχιερεύς,280,unigram,masculine,accusative,plural,kuntigiw,1.4259215929830487,kuntigiw,kuntigiw,chief priest
ἀρχιερεύς,71,unigram,masculine,accusative,singular,,,kuntigiba,sarakalasebagaw,chief priest
ἀρχιερεύς,142,unigram,masculine,nominative,plural,kuntigiw,3.1683551319665035,kuntigiw,kuntigiw,chief priest
ἀρχιερεύς,285,unigram,masculine,nominative,singular,kuntigiba,1.9096281562893718,kuntigiba,kuntigiba,chief priest
παῖς,270,unigram,masculine,accusative,plural,dimina,1.8162151919679903,dimina,dimina,child
παῖς,57,unigram,masculine,accusative,singular,,,gwɛrɛtɔ,sɔngɔra,child
τέκνον,378,unigram,neuter,accusative,plural,,,deenw,denw,child
