lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2092_translation,version_2093_translation,version_2094_translation,english_translation
θεός,355,unigram,masculine,accusative,plural,pasiante,1.1634492944761523,,,pasiante,God
θεός,148,unigram,masculine,accusative,singular,Pasian,28.541248074155483,Pasian,Pasien,Pasian,God
θεός,34,unigram,masculine,nominative,plural,,,pasiente,pasien-te,pasiante,God
θεός,226,unigram,masculine,nominative,singular,Pasian,196.1645755560395,Pasian,Pasien,Pasian,God
κύριος,357,unigram,masculine,nominative,plural,,,,neite,sut,"Lord, lord, master"
κύριος,149,unigram,masculine,nominative,singular,Topa,4.001080673040437,Mangpa,Topa,Topa,"Lord, lord, master"
γραφή,143,unigram,feminine,accusative,plural,,,Laisiengthou,Lai,Laisiangtho,Scripture
γραφή,60,unigram,feminine,accusative,singular,,,Laisiengthou,Lai,Laisiangtho,Scripture
γραφή,284,unigram,feminine,nominative,plural,,,Laisiengthou,Lai,Laisiangtho,Scripture
γραφή,350,unigram,feminine,nominative,singular,,,Laisiengthou,Lai,Laisiangtho,Scripture
ἄγγελος,110,unigram,masculine,accusative,plural,,,akhawm,vantung,vansawltakte,angel
ἄγγελος,97,unigram,masculine,accusative,singular,,,asiel,kamtaipa,sialkhol,angel
ἄγγελος,56,unigram,masculine,nominative,plural,,,vansawlsiengte,mite,vansawltakte,angel
ἄγγελος,121,unigram,masculine,nominative,singular,,,vansawlsieng,vantungmi,vansawltak,angel
ἀπόστολος,53,unigram,masculine,nominative,plural,,,sawltahte,sawltahpite,,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,,,asawlpa,kisawl,thupuapa,apostle
ἐξουσία,80,unigram,feminine,accusative,plural,thukhente,1.0962199599997684,thukhente,,,authority
ἐξουσία,216,unigram,feminine,accusative,singular,thuneina,6.9982636967793725,thuneina,thuneina,thuneihna,authority
βρέφος,19,unigram,neuter,accusative,plural,,,thampieh,phawhsie,,babies
βρέφος,348,unigram,neuter,accusative,singular,,,annpiehna,kisiel,gan,babies
ἀποθήκη,289,unigram,feminine,accusative,plural,,,bu,khol,,barn
ἀποθήκη,79,unigram,feminine,accusative,singular,,,bute,haltum,sal,barn
φραγμός,126,unigram,masculine,accusative,singular,,,suhna,dangah,,"barrier, wall"
ἀρχή,83,unigram,feminine,accusative,plural,thukhente,1.0961063339256685,thukhente,,,beginning
ἀρχή,198,unigram,feminine,accusative,singular,kilangsah,1.2378395068231818,,kilangsah,,beginning
ζώνη,190,unigram,feminine,accusative,plural,ngun,1.0960622061228922,,ngun,,belt
ζώνη,244,unigram,feminine,accusative,singular,kawnggahin,1.0960524252565438,kawnggahin,,,belt
βλασφημία,38,unigram,feminine,accusative,plural,,,gensie,thudawh,gendai,blasphemy
πλοῖον,119,unigram,neuter,accusative,plural,,,,gunkuongte,gunkuangte,boat
πλοῖον,332,unigram,neuter,accusative,singular,,,kuong,gunkuong,gunkuang,boat
πλοῖον,246,unigram,neuter,nominative,singular,,,kuong,gunkuong,gunkuang,boat
σῶμα,70,unigram,neuter,nominative,singular,pumpi,14.670391699637985,tahsa,pumpi,pumpi,body
κλῆμα,66,unigram,neuter,nominative,plural,,,abahiengte,,lengguipi,branch
κλῆμα,165,unigram,neuter,nominative,singular,,,ngitnget,,hiang,branch
ἄρτος,337,unigram,masculine,accusative,plural,anlum,5.84868159105142,tanghou,anlum,anlum,bread
ἄρτος,367,unigram,masculine,accusative,singular,,,tanghou,khomun,anlum,bread
ἄρτος,175,unigram,masculine,nominative,plural,,,tanghou,an,anlum,bread
ἄρτος,46,unigram,masculine,nominative,singular,,,tanghou,khomun,anlum,bread
ἀδελφός,322,unigram,masculine,accusative,plural,sanggamte,1.5808627179089358,asanggampa,sanggamte,sanggamte,brother
ἀδελφός,135,unigram,masculine,accusative,singular,sanggampa,1.7992930022726283,asanggampa,sanggampa,sanggampa,brother
ἀδελφός,125,unigram,masculine,nominative,plural,sanggamte,5.505602931778983,sanggamte,sanggamte,sanggamte,brother
ἀδελφός,252,unigram,masculine,nominative,singular,sanggampa,23.393557600717052,sanggampa,sanggampa,sanggampa,brother
στῆθος,171,unigram,neuter,accusative,plural,awm,1.3290210541349574,awm,awmbengsa-in,awm,"chest, breast"
στῆθος,306,unigram,neuter,accusative,singular,kingam,1.0647311728204334,kingam,,,"chest, breast"
ἀρχιερεύς,264,unigram,masculine,accusative,plural,liente,1.1305020109867716,liente,liente,makaite,chief priest
ἀρχιερεύς,71,unigram,masculine,accusative,singular,,,lienpen,siempu,tulpi,chief priest
ἀρχιερεύς,134,unigram,masculine,nominative,plural,,,siempu,liente,makaite,chief priest
ἀρχιερεύς,268,unigram,masculine,nominative,singular,,,lienpen,lien,tulpipa,chief priest
παῖς,256,unigram,masculine,accusative,plural,naupang,1.2818007700343428,naupang,,,child
παῖς,58,unigram,masculine,accusative,singular,tuksak-a,1.0961210847775034,,,tuksak-a,child
τέκνον,359,unigram,neuter,accusative,plural,tate,23.96483285044323,tate,tate,tate,child
τέκνον,195,unigram,neuter,accusative,singular,,,amansah,Unau,tate,child
τέκνον,20,unigram,neuter,nominative,plural,tate,1.2678950092964758,amansah,tate,tate,child
τέκνον,208,unigram,neuter,nominative,singular,,,aginna,Ka,aw,child
παιδίον,18,unigram,neuter,accusative,plural,,,,kham,Naupangnote,child
παιδίον,104,unigram,neuter,accusative,singular,,,naungeh,nausen,naupang,child
παιδίον,188,unigram,neuter,nominative,plural,neute,1.0635145637832677,neute,,,child
παιδίον,48,unigram,neuter,nominative,singular,,,naungeh,nausen,naupang,child
πόλις,199,unigram,feminine,accusative,plural,,,khopi,khuopite,khuapite,city
πόλις,75,unigram,feminine,accusative,singular,,,khopi,khuopi,khuapi,city
πύλη,224,unigram,feminine,nominative,singular,,,alampi,kot,kawcik,city gate
χιτών,130,unigram,masculine,accusative,plural,,,puonah,songkhol,puantungsilh,"clothing, undergarments"
χιτών,35,unigram,masculine,accusative,singular,,,puonah,tungsil,puantualpi,"clothing, undergarments"
ἱμάτιον,146,unigram,neuter,accusative,plural,,,apuonte,puonte,puantualpite,coat
ἱμάτιον,145,unigram,neuter,accusative,singular,,,,puon,puantualpi,coat
ἐντολή,94,unigram,feminine,accusative,plural,thupiehte,3.1123244116339417,thupiehte,thupiehte,thupiakte,commandment
ἐντολή,92,unigram,feminine,accusative,singular,thupieh,3.586777311095764,thupieh,thupieh,thupiakte,commandment
συνέδριον,342,unigram,neuter,accusative,plural,,,mansah,zumah,vaihawmte,council
συνέδριον,62,unigram,neuter,accusative,singular,,,liente,uliente,siampi,council
χώρα,89,unigram,feminine,accusative,plural,ante,1.0961358565100614,,ante,,"country, countryside"
χώρα,310,unigram,feminine,accusative,singular,,,Gadara,gam,kualah,"country, countryside"
ὄχλος,67,unigram,masculine,accusative,plural,mihonpite,5.37713291891896,mipite,mihonpite,mihonpite,crowd
ὄχλος,12,unigram,masculine,accusative,singular,mihonpite,2.6774973131120565,mipite,mihonpite,mihonpite,crowd
ὄχλος,112,unigram,masculine,nominative,plural,,,mipi,mihonpi,Mihonpite,crowd
ὄχλος,301,unigram,masculine,nominative,singular,mihonpite,2.2277379034384746,mipi,mihonpite,mihonpite,crowd
θυγάτηρ,336,unigram,feminine,nominative,singular,tanu,128.83142623667996,tanu,tanu,tanu,daughter
ἡμέρα,87,unigram,feminine,accusative,plural,ni,2.1062851046859024,ni,ciengin,ni,day
ἡμέρα,98,unigram,feminine,accusative,singular,,,nichin,biehinnpi,biakinnpi,day
