lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1382_translation,version_1383_translation,english_translation
θεός,107,unigram,masculine,accusative,singular,,,Diosman,Diosta,God
θεός,171,unigram,masculine,nominative,singular,,,Diosqa,Dios,God
κύριος,108,unigram,masculine,nominative,singular,,,Tata,Señor,"Lord, lord, master"
γραφή,103,unigram,feminine,accusative,plural,,,Qilqasqakunata,Escrituracunata,Scripture
γραφή,40,unigram,feminine,accusative,singular,Qilqasqakunapi,1.5026651932649382,Qilqasqakunapi,,Scripture
γραφή,215,unigram,feminine,nominative,plural,ruwakun,1.028496183320413,ruwakun,,Scripture
γραφή,263,unigram,feminine,nominative,singular,,,Qilqasqakunapi,Escritura,Scripture
ἄγγελος,76,unigram,masculine,accusative,plural,angelnincunata,1.9943437145604381,,angelnincunata,angel
ἄγγελος,67,unigram,masculine,accusative,singular,kachamuchkani,1.1942977767002496,kachamuchkani,,angel
ἄγγελος,37,unigram,masculine,nominative,plural,,,angelkuna,angelcuna,angel
ἄγγελος,86,unigram,masculine,nominative,singular,angelnin,1.1728656824501034,angelnin,angelnin,angel
ἀπόστολος,34,unigram,masculine,nominative,plural,,,willarqanku,ruwaskancumanta,apostle
ἐξουσία,56,unigram,feminine,accusative,plural,jayninkichis,1.0962547885329543,jayninkichis,,authority
ἐξουσία,162,unigram,feminine,accusative,singular,atiyta,3.82776704495159,atiyta,atiyta,authority
φραγμός,89,unigram,masculine,accusative,singular,torreta,1.0595319950666118,,torreta,"barrier, wall"
ἀρχή,58,unigram,feminine,accusative,plural,jayninkichis,1.0961457159585586,jayninkichis,,beginning
ζώνη,140,unigram,feminine,accusative,plural,,,Quritapas,cobretapas,belt
ζώνη,183,unigram,feminine,accusative,singular,misk'ipiwanmi,1.096091603901298,misk'ipiwanmi,,belt
βλασφημία,24,unigram,feminine,accusative,plural,tukuchinampaqri,1.0961161655094454,tukuchinampaqri,,blasphemy
βλασφημία,169,unigram,feminine,nominative,plural,allin,1.0525616127930877,,allin,blasphemy
πλοῖον,84,unigram,neuter,accusative,plural,yampukunata,1.3912574204901984,yampukunata,,boat
πλοῖον,252,unigram,neuter,accusative,singular,,,yampuman,boteman,boat
πλοῖον,185,unigram,neuter,nominative,singular,botepi,2.3685105251410516,,botepi,boat
σῶμα,49,unigram,neuter,nominative,singular,cuerpoyqui,1.2347875728018736,,cuerpoyqui,body
κλῆμα,45,unigram,neuter,nominative,plural,nokawanka,1.0960622061228922,,nokawanka,branch
κλῆμα,121,unigram,neuter,nominative,singular,lip'isqa,1.3260829935860332,lip'isqa,,branch
ἄρτος,256,unigram,masculine,accusative,plural,,,t'ant'akunata,t'antata,bread
ἄρτος,275,unigram,masculine,accusative,singular,,,t'ant'ata,t'antata,bread
ἄρτος,127,unigram,masculine,nominative,plural,,,t'ant'ata,miqhunata,bread
ἄρτος,29,unigram,masculine,nominative,singular,t'ant,1.2997095229648363,t'ant,,bread
