lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_74_translation,version_75_translation,english_translation
θεός,89,unigram,masculine,accusative,singular,Yusri,1.3744361568311019,Yusri,Yusri,God
θεός,143,unigram,masculine,nominative,singular,Yuska,1.3715954954499954,Yuska,Yuska,God
κύριος,90,unigram,masculine,nominative,singular,Apu,1.0672214871444095,Apu,Apu,"Lord, lord, master"
γραφή,215,unigram,feminine,nominative,singular,aarmawa,1.5687296178868577,aarmawa,aarmawa,Scripture
ἄγγελος,29,unigram,masculine,nominative,plural,awemamuri,5.082626054064138,awemamuri,awemamuri,angel
ἄγγελος,71,unigram,masculine,nominative,singular,awemamuri,6.687819331399653,awemamuri,awemamuri,angel
ἀπόστολος,27,unigram,masculine,nominative,plural,ujakarmiayi,1.322123658912048,ujakarmiayi,ujakarmiayi,apostle
ἀπόστολος,4,unigram,masculine,nominative,singular,akupamurinka,1.1999792761026131,akupamurinka,akupamurinka,apostle
ἐξουσία,137,unigram,feminine,accusative,singular,kakarmarin,1.637150261836177,kakarmarin,kakarmarin,authority
βρέφος,214,unigram,neuter,accusative,singular,ayurtainum,1.3017144407461432,ayurtainum,ayurtainum,babies
ἀποθήκη,45,unigram,feminine,accusative,singular,trigon,2.010675796342004,trigon,trigon,barn
ζώνη,153,unigram,feminine,accusative,singular,peetirincha,1.1998986978087096,peetirincha,peetirincha,belt
βλασφημία,59,unigram,feminine,accusative,singular,chichaamuka,1.199949025195401,chichaamuka,chichaamuka,blasphemy
βλασφημία,141,unigram,feminine,nominative,plural,pachisar,1.2404729107428267,pachisar,pachisar,blasphemy
βλασφημία,52,unigram,feminine,nominative,singular,pachisar,1.2404729107428267,pachisar,pachisar,blasphemy
πλοῖον,69,unigram,neuter,accusative,plural,kanuka,3.5611754119362087,kanuka,kanuka,boat
πλοῖον,204,unigram,neuter,accusative,singular,kanunam,16.710925862432312,kanunam,kanunam,boat
πλοῖον,162,unigram,neuter,nominative,plural,katingkiarmiayi,1.4673391578571087,katingkiarmiayi,katingkiarmiayi,boat
πλοῖον,155,unigram,neuter,nominative,singular,kanu,1.8536344750361287,kanu,kanu,boat
σῶμα,38,unigram,neuter,nominative,singular,namangkrua,1.3554857014874824,namangkrua,namangkrua,body
κλῆμα,102,unigram,neuter,nominative,singular,kanawe,1.5706755708498552,kanawe,kanawe,branch
ἄρτος,208,unigram,masculine,accusative,plural,pang,1.0855029213599983,pang,pang,bread
ἄρτος,225,unigram,masculine,accusative,singular,yurumkan,1.1915029187632944,yurumkan,yurumkan,bread
ἄρτος,108,unigram,masculine,nominative,plural,pang,2.4209267877174723,pang,pang,bread
ἄρτος,22,unigram,masculine,nominative,singular,nayaimpinmayan,1.038332002667603,nayaimpinmayan,nayaimpinmayan,bread
ἀδελφός,80,unigram,masculine,accusative,singular,yachí,1.401255339479213,yachí,yachí,brother
ἀδελφός,73,unigram,masculine,nominative,plural,yachí,3.7211107887950314,yachí,yachí,brother
ἀδελφός,158,unigram,masculine,nominative,singular,yachí,3.3626181870806247,yachí,yachí,brother
στῆθος,187,unigram,neuter,accusative,singular,iniakun,1.7720180580760807,iniakun,iniakun,"chest, breast"
ἀρχιερεύς,164,unigram,masculine,accusative,plural,sacerdote,1.7897649758478957,sacerdote,sacerdote,chief priest
