lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_602_translation,version_603_translation,english_translation
θεός,128,unigram,masculine,accusative,singular,,,Laamɗo,Alla,God
θεός,30,unigram,masculine,nominative,plural,allaaɓe,1.4173275488168502,,allaaɓe,God
θεός,198,unigram,masculine,nominative,singular,,,Laamɗo,Alla,God
κύριος,129,unigram,masculine,nominative,singular,,,Joomiraaɗo,Joomiraawo,"Lord, lord, master"
γραφή,123,unigram,feminine,accusative,plural,,,Binndi,dewte,Scripture
γραφή,50,unigram,feminine,accusative,singular,,,Binndi,dewte,Scripture
γραφή,250,unigram,feminine,nominative,plural,,,Binndi,dewte,Scripture
γραφή,310,unigram,feminine,nominative,singular,,,Binndi,dewte,Scripture
ἄγγελος,93,unigram,masculine,accusative,plural,,,maleyka'en,maleykaaɓe,angel
ἄγγελος,47,unigram,masculine,nominative,plural,,,maleyka'en,maleykaaɓe,angel
ἄγγελος,104,unigram,masculine,nominative,singular,,,maleyka,maleykaajo,angel
ἀπόστολος,44,unigram,masculine,nominative,plural,,,Nulaaɓe,*lilaaɓe,apostle
ἀπόστολος,6,unigram,masculine,nominative,singular,ɓurataa,1.1683005890705254,,ɓurataa,apostle
ἐξουσία,189,unigram,feminine,accusative,singular,baawɗe,6.481568264761865,baawɗe,baawɗe,authority
βρέφος,17,unigram,neuter,accusative,plural,,,ndukana,keccoy,babies
βρέφος,309,unigram,neuter,accusative,singular,keccel,1.1226216593030982,keccel,keccel,babies
ἀποθήκη,69,unigram,feminine,accusative,singular,,,beembal,ƴeelu,barn
ἀρχή,173,unigram,feminine,accusative,singular,wanngini,1.1796099268067013,,wanngini,beginning
ζώνη,165,unigram,feminine,accusative,plural,,,jiibaaji,njaaree,belt
ζώνη,212,unigram,feminine,accusative,singular,canyiraangal,1.0960524252565438,canyiraangal,,belt
βλασφημία,33,unigram,feminine,accusative,plural,bonna,1.0662969685843078,,bonna,blasphemy
πλοῖον,102,unigram,neuter,accusative,plural,laanaaji,7.592561360419611,laanaaji,laanaaji,boat
πλοῖον,295,unigram,neuter,accusative,singular,laana,11.122170874186297,laana,laana,boat
πλοῖον,229,unigram,neuter,nominative,plural,,,ndunnyi,laanaaji,boat
πλοῖον,214,unigram,neuter,nominative,singular,laana,1.3061242054479958,laana,,boat
σῶμα,60,unigram,neuter,nominative,singular,ɓanndu,8.981609609819614,ɓanndu,ɓanndu,body
κλῆμα,56,unigram,neuter,nominative,plural,,,cabiihi,hawtan,branch
κλῆμα,143,unigram,neuter,nominative,singular,liccal,1.9999490850064168,liccal,,branch
ἄρτος,300,unigram,masculine,accusative,plural,,,buuru,buuruuje,bread
ἄρτος,323,unigram,masculine,accusative,singular,,,buuru,nyaamdu,bread
ἄρτος,150,unigram,masculine,nominative,plural,nyaamdu,1.5131825671524768,nyaamdu,nyaamdu,bread
ἄρτος,39,unigram,masculine,nominative,singular,nyaamdu,3.0242051747039786,nyaamdu,nyaamdu,bread
ἀδελφός,285,unigram,masculine,accusative,plural,,,sakiraaɓe,rimdaaɓe,brother
ἀδελφός,117,unigram,masculine,accusative,singular,,,Yuhanna,minyum,brother
ἀδελφός,108,unigram,masculine,nominative,plural,,,minyiraaɓe,rimdaaɓe,brother
ἀδελφός,221,unigram,masculine,nominative,singular,sakiike,1.6309453894050103,sakiike,,brother
στῆθος,147,unigram,neuter,accusative,plural,,,garuɗo,warnooɓe,"chest, breast"
στῆθος,269,unigram,neuter,accusative,singular,,,ɗakkol,aahiijo,"chest, breast"
