lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1929_translation,version_1930_translation,english_translation
θεός,134,unigram,masculine,accusative,singular,Dios,2.7751024923850363,Dios,Dios,God
θεός,28,unigram,masculine,nominative,plural,dios,1.7797571281462496,dios,dios,God
θεός,214,unigram,masculine,nominative,singular,Dios,30.359091937105603,Dios,Dios,God
κύριος,135,unigram,masculine,nominative,singular,,,Kajaw,kajaw,"Lord, lord, master"
γραφή,130,unigram,feminine,accusative,plural,,,rtzojbal,rtzobal,Scripture
γραφή,50,unigram,feminine,accusative,singular,,,chapyona,rtzobal,Scripture
γραφή,265,unigram,feminine,nominative,plural,,,jtz'ibtanak,cumplir,Scripture
γραφή,327,unigram,feminine,nominative,singular,,,rtzojbal,rtzobal,Scripture
ἄγγελος,101,unigram,masculine,accusative,plural,ángel,2.1595198246199967,ángel,ángel,angel
ἄγγελος,47,unigram,masculine,nominative,plural,ángel,18.359286664579077,ángel,ángel,angel
ἄγγελος,111,unigram,masculine,nominative,singular,ángel,11.743367224892372,ángel,ángel,angel
ἀπόστολος,44,unigram,masculine,nominative,plural,,,apóstol,cablajuj,apostle
ἀπόστολος,5,unigram,masculine,nominative,singular,mandad,1.3853726757246387,mandad,,apostle
ἐξουσία,70,unigram,feminine,accusative,plural,xquixchap,1.0963197792926194,,xquixchap,authority
ἐξουσία,204,unigram,feminine,accusative,singular,,,nquequelsaj,nequiwasajel,authority
βρέφος,16,unigram,neuter,accusative,plural,,,xquech'aj,xequich'olij,babies
βρέφος,325,unigram,neuter,accusative,singular,,,cutz'ban,cotz'ban,babies
ἀποθήκη,69,unigram,feminine,accusative,singular,trigo,1.5633466260172721,trigo,trigo,barn
φραγμός,114,unigram,masculine,accusative,singular,,,torre,q'uexton,"barrier, wall"
ἀρχή,72,unigram,feminine,accusative,plural,xquixchap,1.0962100302615791,,xquixchap,beginning
ἀρχή,186,unigram,feminine,accusative,singular,nabey,1.1167206912736038,nabey,nabey,beginning
ζώνη,177,unigram,feminine,accusative,plural,,,xtquixba,xquixbe,belt
βλασφημία,32,unigram,feminine,accusative,plural,ncuyuwi,1.1798604868889015,,ncuyuwi,blasphemy
βλασφημία,99,unigram,feminine,accusative,singular,njumsaj,1.096190199041629,njumsaj,,blasphemy
βλασφημία,212,unigram,feminine,nominative,plural,,,jxitzel,ofensa,blasphemy
πλοῖον,109,unigram,neuter,accusative,plural,,,lanch,lancha,boat
πλοῖον,311,unigram,neuter,accusative,singular,,,lanch,lancha,boat
πλοῖον,243,unigram,neuter,nominative,plural,,,quebi,xequeban,boat
πλοῖον,232,unigram,neuter,nominative,singular,,,nc'aj,lancha,boat
σῶμα,60,unigram,neuter,nominative,singular,,,ecuerpo,recuerpo,body
κλῆμα,56,unigram,neuter,nominative,plural,,,jumlaj,rk,branch
κλῆμα,152,unigram,neuter,nominative,singular,,,uva,rk,branch
ἄρτος,315,unigram,masculine,accusative,plural,,,xquelway,caxlanway,bread
ἄρτος,341,unigram,masculine,accusative,singular,,,xquelway,caxlanway,bread
ἄρτος,161,unigram,masculine,nominative,plural,,,xtquetaj,xtiquetij,bread
ἄρτος,38,unigram,masculine,nominative,singular,way,4.487838961778311,way,way,bread
ἀδελφός,122,unigram,masculine,accusative,singular,Jacobo,1.101439822131142,Jacobo,Jacobo,brother
ἀδελφός,113,unigram,masculine,nominative,plural,rch'alal,2.5435556650304476,rch'alal,rch'alal,brother
ἀδελφός,236,unigram,masculine,nominative,singular,,,clec'wal,calc'wal,brother
στῆθος,158,unigram,neuter,accusative,plural,,,xebisona,nebisoni,"chest, breast"
στῆθος,285,unigram,neuter,accusative,singular,,,nejchowa,awxin,"chest, breast"
ἀρχιερεύς,246,unigram,masculine,accusative,plural,sacerdote,1.6820195781868112,sacerdote,sacerdote,chief priest
ἀρχιερεύς,61,unigram,masculine,accusative,singular,,,sacerdote,lok'laj,chief priest
ἀρχιερεύς,121,unigram,masculine,nominative,plural,sacerdote,1.1066874772469553,sacerdote,sacerdote,chief priest
ἀρχιερεύς,250,unigram,masculine,nominative,singular,,,sacerdote,lok'laj,chief priest
παῖς,240,unigram,masculine,accusative,plural,jquemjon,1.0251923364458524,jquemjon,,child
παῖς,49,unigram,masculine,accusative,singular,tekaj,1.0962249284079906,,tekaj,child
τέκνον,334,unigram,neuter,accusative,plural,,,clec'wal,calc'wal,child
τέκνον,183,unigram,neuter,accusative,singular,,,clec'wal,calc'wal,child
τέκνον,17,unigram,neuter,nominative,plural,nequejach,1.0687174014821,,nequejach,child
τέκνον,197,unigram,neuter,nominative,singular,,,—Wlec'wal,—Nc'ajol,child
παιδίον,15,unigram,neuter,accusative,plural,ac'ala,1.4484687911415584,ac'ala,ac'ala,child
παιδίον,93,unigram,neuter,accusative,singular,,,ch'tac'al,tac'al,child
παιδίον,175,unigram,neuter,nominative,plural,ac'ala,2.4433173033821944,ac'ala,ac'ala,child
παιδίον,40,unigram,neuter,nominative,singular,,,ac'al,tac'al,child
πόλις,187,unigram,feminine,accusative,plural,,,tnamet,tinamit,city
πόλις,65,unigram,feminine,accusative,singular,,,tnamet,tinamit,city
πύλη,211,unigram,feminine,nominative,singular,,,nquixrey-a,nixerya,city gate
χιτών,118,unigram,masculine,accusative,plural,,,ecmis,recojon,"clothing, undergarments"
χιτών,29,unigram,masculine,accusative,singular,,,Wc'ola,recamisa,"clothing, undergarments"
ἱμάτιον,132,unigram,neuter,accusative,plural,,,retziak,rtziak,coat
ἱμάτιον,131,unigram,neuter,accusative,singular,,,tziak,echaqueta,coat
ἐντολή,83,unigram,feminine,accusative,plural,,,rmandamiento,mandamiento,commandment
ἐντολή,81,unigram,feminine,accusative,singular,,,rmandamiento,mandamiento,commandment
συνέδριον,320,unigram,neuter,accusative,plural,,,nquixquech'ay,nixquirapaj,council
συνέδριον,52,unigram,neuter,accusative,singular,,,k'atbaltzij,Quec'amel,council
χώρα,77,unigram,feminine,accusative,plural,que'etz'ata,1.161609579067689,,que'etz'ata,"country, countryside"
χώρα,289,unigram,feminine,accusative,singular,,,Gadarenos,Gadara,"country, countryside"
ὄχλος,57,unigram,masculine,accusative,plural,,,wnak,despedir,crowd
ὄχλος,10,unigram,masculine,accusative,singular,,,wnak,winak,crowd
ὄχλος,103,unigram,masculine,nominative,plural,,,wnak,winak,crowd
ὄχλος,282,unigram,masculine,nominative,singular,,,wnak,winak,crowd
θυγάτηρ,314,unigram,feminine,nominative,singular,jefe,1.0636475040737254,jefe,,daughter
ἡμέρα,75,unigram,feminine,accusative,plural,k'ij,16.716182654868884,k'ij,k'ij,day
ἡμέρα,86,unigram,feminine,accusative,singular,k'ij,6.053463179707626,k'ij,k'ij,day
ἡμέρα,2,unigram,feminine,nominative,plural,k'ij,1.0405177461356283,k'ij,k'ij,day
ἡμέρα,67,unigram,feminine,nominative,singular,k'ij,1.525023691077507,k'ij,k'ij,day
ὀφειλέτης,252,unigram,masculine,nominative,plural,Siloé,1.0596062301903242,Siloé,,debtor
ὀφειλέτης,124,unigram,masculine,nominative,singular,,,neltaja,naltaji,debtor
δαιμόνιον,30,unigram,neuter,accusative,plural,espíritu,1.9125920229643365,espíritu,espíritu,demon
δαιμόνιον,330,unigram,neuter,accusative,singular,,,espíritu,demonio,demon
δαιμόνιον,199,unigram,neuter,nominative,plural,espíritu,2.656708654719234,espíritu,espíritu,demon
δαιμόνιον,174,unigram,neuter,nominative,singular,,,espíritu,xch'olij,demon
δηνάριον,305,unigram,neuter,accusative,plural,ruc'as,3.0476408491902114,ruc'as,ruc'as,denarius (about a day's wages)
μαθητής,180,unigram,masculine,accusative,plural,rdiscípulo,19.059977085431882,rdiscípulo,rdiscípulo,disciple
μαθητής,335,unigram,masculine,accusative,singular,,,jcongan,discípulo,disciple
μαθητής,274,unigram,masculine,nominative,plural,rdiscípulo,36.242271785928786,rdiscípulo,rdiscípulo,disciple
μαθητής,333,unigram,masculine,nominative,singular,discípulo,12.297260072463438,discípulo,discípulo,disciple
νόσος,74,unigram,feminine,accusative,singular,,,nti'ona,nti'on,disease
περιστερά,102,unigram,feminine,accusative,plural,,,tz'quin,palomax,dove
περιστερά,53,unigram,feminine,accusative,singular,,,xkaj,ajsakaxic,dove
οὖς,151,unigram,neuter,accusative,plural,,,rexquin,tewasaj,ear
οὖς,281,unigram,neuter,accusative,singular,psak,1.634591443882563,psak,,ear
σεισμός,205,unigram,masculine,nominative,plural,,,cbarkan,cubarkan,"earthquakes, storm"
σεισμός,63,unigram,masculine,nominative,singular,,,Chek,jalal,"earthquakes, storm"
τέλος,272,unigram,neuter,accusative,singular,,,cta,xtiquecoch,end
αἰών,241,unigram,masculine,accusative,plural,Chijutij,1.3103034656458368,,Chijutij,eternity
αἰών,301,unigram,masculine,accusative,singular,,,junlic,chijutij,eternity
ὀφθαλμός,22,unigram,masculine,accusative,plural,xujak,1.6135604829162356,xujak,xujak,eye
ὀφθαλμός,64,unigram,masculine,nominative,plural,ewarnak,1.0844558950763286,ewarnak,,eye
ὀφθαλμός,299,unigram,masculine,nominative,singular,,,ek'awech,panewach,eye
πρόσωπον,123,unigram,neuter,accusative,plural,queplaj,1.6948040102790491,queplaj,,face
πρόσωπον,194,unigram,neuter,accusative,singular,,,ruplaj,rc'utic,face
λιμός,6,unigram,feminine,nominative,plural,xtiyictaj,1.0441613383711852,,xtiyictaj,famine
λιμός,310,unigram,masculine,nominative,plural,yublal,1.096185247111637,yublal,,famine
λιμός,95,unigram,feminine,nominative,singular,sachtaj,1.1615213489770877,,sachtaj,famine
λιμός,136,unigram,masculine,nominative,singular,sk'ij,1.096185247111637,sk'ij,,famine
γεωργός,251,unigram,masculine,nominative,plural,rajchonla,1.737426734617347,,rajchonla,"farmer, tenant"
πατήρ,304,unigram,masculine,accusative,singular,,,Ttixel,Tatixel,father
πατήρ,313,unigram,masculine,nominative,plural,,,ojer,maná,father
πατήρ,189,unigram,masculine,nominative,singular,,,Ttixel,Tatixel,father
σύνδουλος,144,unigram,masculine,accusative,plural,,,k'abrela,k'abarela,"fellow-servant, colleague"
σύνδουλος,89,unigram,masculine,accusative,singular,xapokonaj,1.0961704053894883,,xapokonaj,"fellow-servant, colleague"
σύνδουλος,317,unigram,masculine,nominative,plural,,,xquena,xequibij,"fellow-servant, colleague"
σύνδουλος,115,unigram,masculine,nominative,singular,,,—Tec'je,—Tiq'ue,"fellow-servant, colleague"
ἀγρός,329,unigram,masculine,accusative,plural,,,culew,aldea,field
ἀγρός,39,unigram,masculine,accusative,singular,,,bjo,ulew,field
δάκτυλος,179,unigram,masculine,accusative,singular,,,tk'al,Tomás,finger
ἰχθύς,155,unigram,masculine,accusative,plural,,,ch,caxlanway,fish
ἰχθύς,193,unigram,masculine,accusative,singular,,,ch,Owi,fish
δίκτυον,110,unigram,neuter,accusative,plural,quec'am,3.982402620591693,quec'am,quec'am,fishing net
δίκτυον,202,unigram,neuter,accusative,singular,,,ch,c'am,fishing net
τροφή,244,unigram,feminine,accusative,plural,,,ptnamet,lok'oj,food
τροφή,324,unigram,feminine,accusative,singular,Tech'obo,1.0596127240704445,,Tech'obo,food
πούς,237,unigram,masculine,accusative,plural,,,wkan,wakan,foot
καρπός,185,unigram,masculine,accusative,plural,,,rent,renta,"fruit, crop, harvest"
καρπός,235,unigram,masculine,accusative,singular,,,rwech,rwach,"fruit, crop, harvest"
πλήρωμα,268,unigram,neuter,accusative,plural,,,chquech,chacach,fullness
γενεά,269,unigram,feminine,accusative,plural,,,xtokoc'je,nkaxbej,generation
γενεά,150,unigram,feminine,nominative,singular,,,majo,nbantaj,generation
δῶρον,303,unigram,neuter,accusative,plural,rya'ic,1.4505133740612897,rya'ic,rya'ic,gift
δῶρον,164,unigram,neuter,accusative,singular,,,ofrenda,rofrenda,gift
ἡγεμών,172,unigram,masculine,accusative,plural,,,nquixquec'om,nixquec'amel,"governor, ruler"
ἡγεμών,13,unigram,masculine,accusative,singular,xc'ulba,2.7720805047900585,xc'ulba,xc'ulba,"governor, ruler"
σταφυλή,188,unigram,feminine,accusative,plural,xtiwachij,1.0961555847270184,,xtiwachij,grapes
σταφυλή,337,unigram,feminine,accusative,singular,xtiwachij,1.0961555847270184,,xtiwachij,grapes
ἀσπασμός,316,unigram,masculine,accusative,plural,,,q'uebal,saludar,greeting
ἀσπασμός,173,unigram,masculine,accusative,singular,xusil,1.2128307167115755,,xusil,greeting
ὁδηγός,4,unigram,masculine,nominative,plural,recuc'an,1.09616052261121,,recuc'an,guide
ὁδηγός,3,unigram,masculine,nominative,singular,,,c'moy,c'amol,guide
θρίξ,94,unigram,feminine,nominative,plural,rejlan,1.0596289860607482,rejlan,,hair
χείρ,307,unigram,feminine,accusative,plural,ruk,1.9128172173243945,ruk,ruk,hand
χείρ,223,unigram,feminine,accusative,singular,ruk,2.944738051322369,ruk,ruk,hand
κεφαλή,141,unigram,feminine,accusative,plural,,,xnectzebej,nquitzebej,head
κεφαλή,209,unigram,feminine,accusative,singular,,,rwá,rwi,head
στάχυς,210,unigram,masculine,accusative,plural,,,rk'upxic,rk'olic,head of grain
καρδία,33,unigram,feminine,accusative,plural,rbeyal,1.1596984764060378,rbeyal,,heart
καρδία,195,unigram,feminine,nominative,singular,,,ewanm,rewanma,heart
οὐρανός,7,unigram,masculine,accusative,plural,paloma,1.0968652678672173,paloma,,"heaven, sky"
οὐρανός,264,unigram,masculine,accusative,singular,,,chcaj,chicaj,"heaven, sky"
οὐρανός,340,unigram,masculine,nominative,plural,paloma,1.0968652678672173,paloma,,"heaven, sky"
οὐρανός,200,unigram,masculine,nominative,singular,,,Jcaj,caj,"heaven, sky"
ὥρα,25,unigram,feminine,nominative,singular,,,hor,hora,hour
οἰκία,157,unigram,feminine,accusative,plural,,,cuchoch,cochoch,house
οἰκία,321,unigram,feminine,accusative,singular,jay,3.028216079151158,jay,jay,house
οἶκος,279,unigram,masculine,accusative,plural,,,nquec'luwa,nec'ulu,"house, home"
οἶκος,21,unigram,masculine,accusative,singular,,,chruchoch,rochoch,"house, home"
κριτής,302,unigram,masculine,nominative,plural,ediscípulo,1.106415358355788,ediscípulo,,judge
κριτής,166,unigram,masculine,nominative,singular,juez,1.886764425525528,juez,,judge
κλείς,85,unigram,feminine,accusative,plural,,,llave,lawe,key
βασιλεύς,108,unigram,masculine,accusative,plural,,,nquixquec'om,nixquec'amel,king
βασιλεύς,58,unigram,masculine,accusative,singular,rey,2.2614333572355405,rey,rey,king
βασιλεία,79,unigram,feminine,accusative,plural,,,diablo,xuc'amel,kingdom
βασιλεία,162,unigram,feminine,accusative,singular,,,rgobierno,gobierno,kingdom
κόπος,203,unigram,masculine,accusative,plural,nenak,2.1328963907150387,nenak,nenak,"labour, work, trouble, difficulty"
λύχνος,233,unigram,masculine,nominative,singular,,,psak,sak,lamp
κλῆρος,1,unigram,masculine,accusative,singular,,,suert,suerte,"lots (casting of lots), inheritance"
ἄνθρωπος,292,unigram,masculine,accusative,plural,ncara,1.1376897700824091,ncara,,man
ἄνθρωπος,254,unigram,masculine,accusative,singular,,,ntz'ilorsana,ntz'ilorsan,man
ἄνθρωπος,178,unigram,masculine,nominative,singular,,,acha,achi,man
ἀνήρ,248,unigram,masculine,accusative,singular,,,awechjil,rchajil,"man, husband"
ἀνήρ,148,unigram,masculine,nominative,plural,,,ach-i,i,"man, husband"
ἀνήρ,238,unigram,masculine,nominative,singular,,,acha,achi,"man, husband"
μνᾶ,295,unigram,feminine,accusative,plural,,,ljuj,lajuj,mina (about 100 days' wages)
πρωτοκαθεδρία,106,unigram,feminine,accusative,plural,tz'ulbal,1.01881719222459,,tz'ulbal,"most important seat, seat of honour"
πρωτοκαθεδρία,35,unigram,feminine,accusative,singular,,,nquixk'ijloxa,nixbin,"most important seat, seat of honour"
μήτηρ,98,unigram,feminine,accusative,plural,culew,1.0964306905114636,,culew,mother
μήτηρ,275,unigram,feminine,accusative,singular,rute,3.668337621281326,rute,rute,mother
ὄρος,219,unigram,neuter,accusative,plural,c'chelaj,1.1229893028251574,c'chelaj,,mountain
ὄρος,262,unigram,neuter,accusative,singular,,,jyu,jayu,mountain
ὄνομα,87,unigram,neuter,accusative,plural,Boanerges,1.202417321899537,Boanerges,Boanerges,name
ὄνομα,34,unigram,neuter,accusative,singular,,,nquixtz,nixtz'at,name
ὄνομα,249,unigram,neuter,nominative,singular,rubi,5.7707582649907625,rubi,rubi,name
ἔθνος,231,unigram,neuter,accusative,plural,nación,5.036842448491654,nación,nación,nation
ἔθνος,196,unigram,neuter,accusative,singular,,,tnamet,xtiyictaj,nation
ἔθνος,298,unigram,neuter,nominative,plural,,,Edta,retata,nation
ἔθνος,26,unigram,neuter,nominative,singular,,,gobierno,xtiyictaj,nation
νύξ,191,unigram,feminine,accusative,plural,,,ak,k'ij,night
ὅρκος,59,unigram,masculine,accusative,plural,jurar,3.7200404599114605,jurar,jurar,oath
ὅρκος,261,unigram,masculine,accusative,singular,,,jkawma,juramento,oath
βοῦς,153,unigram,masculine,accusative,plural,,,c'xoy,q'uexol,ox
παραβολή,257,unigram,feminine,accusative,plural,,,jc'ambal,c'ambal,parable
παραβολή,224,unigram,feminine,accusative,singular,c'ambal,1.7653414068067226,c'ambal,c'ambal,parable
μέρος,51,unigram,neuter,accusative,singular,xtutaj,1.1068114540821057,xtutaj,,part
μαργαρίτης,226,unigram,masculine,accusative,plural,rjil,1.2237537744494371,,rjil,pearls
τόπος,271,unigram,masculine,accusative,plural,,,cbarkan,cubarkan,place
τόπος,290,unigram,masculine,accusative,singular,,,lwar,lugar,place
πρωτοκλισία,273,unigram,feminine,accusative,plural,tz'ulbal,1.5124374027160137,tz'ulbal,tz'ulbal,place of honor
πρωτοκλισία,36,unigram,feminine,accusative,singular,tz'ulbal,1.3744601319641268,tz'ulbal,tz'ulbal,place of honor
ὄφις,105,unigram,masculine,accusative,singular,,,cmetz,cumatz,poison
σκεῦος,253,unigram,neuter,accusative,singular,xtiqueram,1.0961704053894883,,xtiqueram,"possession, object, thing, jar, vessel"
δύναμις,107,unigram,feminine,accusative,plural,milagro,1.379087103715087,milagro,milagro,"power, ability, miracle"
δύναμις,46,unigram,feminine,accusative,singular,poder,3.2321168347211313,poder,poder,"power, ability, miracle"
δύναμις,82,unigram,feminine,nominative,plural,,,nmak,nimak,"power, ability, miracle"
δύναμις,116,unigram,feminine,nominative,singular,,,jpoder,poder,"power, ability, miracle"
ἱερεύς,19,unigram,masculine,nominative,plural,¿lmesiq'uin,1.0961951533196064,¿lmesiq'uin,,priest
φυλακή,24,unigram,feminine,accusative,singular,,,pcars,che,prison
προφήτης,62,unigram,masculine,accusative,plural,profeta,6.609062666761367,profeta,profeta,prophet
προφήτης,201,unigram,masculine,accusative,singular,profeta,6.468417452799608,profeta,profeta,prophet
προφήτης,225,unigram,masculine,nominative,plural,profeta,4.009728177207209,profeta,profeta,prophet
προφήτης,263,unigram,masculine,nominative,singular,profeta,27.923671387718187,profeta,profeta,prophet
ποταμός,125,unigram,masculine,nominative,plural,,,xjaktaj,rkan,river
ποταμός,169,unigram,masculine,nominative,singular,xtz'uba,1.0812112232361122,xtz'uba,,river
λῃστής,42,unigram,masculine,accusative,plural,elk'oma,1.7455894930536913,elk'oma,,robber
λῃστής,339,unigram,masculine,accusative,singular,nchapic,1.1135084452304784,nchapic,nchapic,robber
λῃστής,318,unigram,masculine,nominative,plural,,,elk'oma,alak'oma,robber
λῃστής,159,unigram,masculine,nominative,singular,,,elk'om,alak'om,robber
ἄρχων,207,unigram,masculine,accusative,plural,xerumol,1.7950202259248904,xerumol,xerumol,ruler
ἄρχων,66,unigram,masculine,nominative,plural,,,k'toy,k'etol,ruler
ἄρχων,312,unigram,masculine,nominative,singular,,,jnebnowa,nbano,ruler
ἀκοή,8,unigram,feminine,accusative,plural,,,xtekaja,xtekaj,rumor
ἀκοή,76,unigram,feminine,accusative,singular,,,gobernador,Chipan,rumor
ἀκοή,163,unigram,feminine,nominative,plural,rak,1.0711055390975333,,rak,rumor
ἀκοή,328,unigram,feminine,nominative,singular,,,precwent,rcuenta,rumor
βιβλίον,55,unigram,neuter,accusative,plural,,,ntz'ibaxa,xtic'ol,"scroll, book"
διάκονος,220,unigram,masculine,nominative,plural,,,jxepluw,xepulu'el,"servant, minister, deacon"
διάκονος,92,unigram,masculine,nominative,singular,ilinel,1.5174804735979956,ilinel,ilinel,"servant, minister, deacon"
δοῦλος,213,unigram,masculine,accusative,plural,,,rmos,rmoso,"servant, slave"
δοῦλος,27,unigram,masculine,accusative,singular,,,mos,moso,"servant, slave"
δοῦλος,104,unigram,masculine,nominative,plural,,,cpatrón,rajsamajela,"servant, slave"
δοῦλος,208,unigram,masculine,nominative,singular,rpatrón,1.6277847143036828,rpatrón,rpatrón,"servant, slave"
πρόβατον,322,unigram,neuter,accusative,plural,,,l,carnelo,sheep
πρόβατον,143,unigram,neuter,accusative,singular,l,1.0644249689788965,l,,sheep
ποιμήν,247,unigram,masculine,nominative,plural,,,yk'ul,yuk'ul,"shepherd, pastor"
ποιμήν,284,unigram,masculine,nominative,singular,,,ajyuk'la,ajyuk,"shepherd, pastor"
σημεῖον,139,unigram,neuter,accusative,plural,milagro,21.357659385471322,milagro,milagro,sign
σημεῖον,128,unigram,neuter,accusative,singular,milagro,5.587829159608292,milagro,milagro,sign
σημεῖον,43,unigram,neuter,nominative,plural,,,rital,xtiwinakar,sign
σημεῖον,91,unigram,neuter,nominative,singular,,,rital,Jonás,sign
δραχμή,291,unigram,feminine,accusative,plural,mes,1.0961555847270184,,mes,"silver coin, drachma"
ἀργύριον,218,unigram,neuter,accusative,plural,,,pak,pwok,"silver, money"
ἀργύριον,331,unigram,neuter,accusative,singular,,,pak,pwok,"silver, money"
ἁμαρτία,280,unigram,feminine,accusative,plural,quemac,1.0848303379430408,quemac,quemac,sin
ἁμαρτία,221,unigram,feminine,accusative,singular,,,nquechapbexa,wixta,sin
ἁμαρτία,287,unigram,feminine,nominative,plural,amac,1.1020039458268922,amac,amac,sin
ἀδελφή,309,unigram,feminine,accusative,plural,culew,1.1761444198276287,culew,culew,sister
ἀδελφή,133,unigram,feminine,accusative,singular,,,Marta,ruchak,sister
ἀδελφή,20,unigram,feminine,nominative,plural,rana,1.2474532698097092,,rana,sister
ἀδελφή,308,unigram,feminine,nominative,singular,,,Marta,nuchak,sister
ῥάπισμα,154,unigram,neuter,accusative,plural,rsaludo,1.0961704053894883,rsaludo,,"slap, strike, hit"
πλοιάριον,138,unigram,neuter,nominative,singular,,,lanch,lancha,small boat
ὀψάριον,184,unigram,neuter,accusative,plural,cebada,1.4112918086306605,,cebada,small fish
ὀψάριον,256,unigram,neuter,accusative,singular,caxlanway,1.0984576974831977,,caxlanway,small fish
υἱός,48,unigram,masculine,accusative,plural,,,rlec'wal,rc'ajol,son
υἱός,127,unigram,masculine,accusative,singular,,,Rlec'walxel,Ralc'walaxel,son
υἱός,129,unigram,masculine,nominative,plural,,,rlec'wal,ralc'wal,son
υἱός,215,unigram,masculine,nominative,singular,,,Rlec'walxel,alaxic,son
ψυχή,227,unigram,feminine,accusative,plural,,,xtecoch,necoch,"soul, life"
ψυχή,283,unigram,feminine,accusative,singular,,,nuya,q'uisic,"soul, life"
ἀστήρ,293,unigram,masculine,nominative,plural,,,nsi,netzakto,star
λίθος,297,unigram,masculine,accusative,plural,,,abaj,quisic'la,stone
λίθος,37,unigram,masculine,accusative,singular,abaj,6.70239018910142,abaj,abaj,stone
λίθος,137,unigram,masculine,nominative,plural,abaj,2.6296315212554218,abaj,abaj,stone
λίθος,41,unigram,masculine,nominative,singular,,,abaj,xtirikla,stone
συναγωγή,245,unigram,feminine,accusative,plural,molbal,1.306452109718046,molbal,molbal,synagogue
συναγωγή,332,unigram,feminine,accusative,singular,molbal,1.2884608061869014,molbal,molbal,synagogue
τράπεζα,198,unigram,feminine,accusative,plural,,,cmes,quimesa,table
τράπεζα,140,unigram,feminine,accusative,singular,,,mxaya,banco,table
τάλαντον,71,unigram,neuter,accusative,plural,,,ctzal,quetzal,talent (weight and monetary unit: around 20 years' wages)
