lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_805_translation,version_806_translation,version_807_translation,english_translation
θεός,154,unigram,masculine,accusative,singular,,,Tiixhe,quBʼaal,iqꞌii,God
θεός,33,unigram,masculine,nominative,plural,,,Exe,tiuxh,,God
θεός,241,unigram,masculine,nominative,singular,,,Tiixhe,quBʼaal,Tioxh,God
κύριος,155,unigram,masculine,nominative,singular,,,aq'one,aqʼonvil,kuBꞌaal,"Lord, lord, master"
γραφή,148,unigram,feminine,accusative,plural,,,—Sotznal,viyolbʼal,Yolbꞌal,Scripture
γραφή,58,unigram,feminine,accusative,singular,,,tz'ib'amal,t-viyolbʼal,tzꞌibꞌamalka,Scripture
γραφή,301,unigram,feminine,nominative,plural,,,tz'ib'amal,echxh,nitzojpu,Scripture
γραφή,368,unigram,feminine,nominative,singular,,,tz'ib'amal,t-viyolbʼal,tzꞌibꞌamalka,Scripture
ἄγγελος,113,unigram,masculine,accusative,plural,,,ángel,inaanxel,iaanjel,angel
ἄγγελος,96,unigram,masculine,accusative,singular,,,unb'axsa,bʼenval,vunchaj,angel
ἄγγελος,54,unigram,masculine,nominative,plural,,,ángel,aanxel,aanjel,angel
ἄγγελος,124,unigram,masculine,nominative,singular,,,ángel,aanxel,aanjel,angel
ἀπόστολος,51,unigram,masculine,nominative,plural,,,apóstol,iapoostol,qꞌaavuꞌl,apostle
ἀπόστολος,7,unigram,masculine,nominative,singular,,,chajpi,jitat,nichajon,apostle
ἐξουσία,79,unigram,feminine,accusative,plural,eq'alat,1.0962199599997684,eq'alat,,,authority
ἐξουσία,230,unigram,feminine,accusative,singular,,,tijle,tiqleʼm,tijleꞌm,authority
βρέφος,19,unigram,neuter,accusative,plural,,,italaj,iyaj,nichenoksaloj,babies
βρέφος,366,unigram,neuter,accusative,singular,,,juk'ub,titzaj,,babies
ἀποθήκη,78,unigram,feminine,accusative,singular,,,xamal,triigo,,barn
φραγμός,271,unigram,masculine,accusative,plural,ya'lu,1.096057314542422,ya'lu,,,"barrier, wall"
φραγμός,128,unigram,masculine,accusative,singular,xeeb'al,1.1062588450262767,xeeb'al,,,"barrier, wall"
