lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1697_translation,version_1698_translation,english_translation
θεός,356,unigram,masculine,accusative,plural,bondye,1.097258004808277,,bondye,God
θεός,144,unigram,masculine,accusative,singular,Bondye,3.0417114934242515,,Bondye,God
θεός,32,unigram,masculine,nominative,plural,bondye,1.8458639971436008,,bondye,God
θεός,226,unigram,masculine,nominative,singular,Bondye,14.153829240770184,,Bondye,God
κύριος,358,unigram,masculine,nominative,plural,delarg,1.1439047736615968,,delarg,"Lord, lord, master"
κύριος,145,unigram,masculine,nominative,singular,Senyer,2.213428585108896,,Senyer,"Lord, lord, master"
γραφή,139,unigram,feminine,accusative,plural,Lekritir,2.241610839769623,,Lekritir,Scripture
γραφή,56,unigram,feminine,accusative,singular,Lekritir,1.615378809281348,,Lekritir,Scripture
γραφή,287,unigram,feminine,nominative,plural,Lekritir,1.7002812387464743,,Lekritir,Scripture
γραφή,350,unigram,feminine,nominative,singular,Lekritir,2.1472996910286573,,Lekritir,Scripture
ἄγγελος,105,unigram,masculine,accusative,plural,lanz,2.468382648442505,,lanz,angel
ἄγγελος,93,unigram,masculine,accusative,singular,mesaze,1.2420484084386678,,mesaze,angel
ἄγγελος,52,unigram,masculine,nominative,plural,lanz,4.793183941559813,,lanz,angel
ἄγγελος,116,unigram,masculine,nominative,singular,lanz,3.6021587699467177,,lanz,angel
ἀπόστολος,49,unigram,masculine,nominative,plural,zapot,3.2650160566691446,,zapot,apostle
ἀπόστολος,8,unigram,masculine,nominative,singular,mesaze,1.2259235545148888,,mesaze,apostle
ἐξουσία,76,unigram,feminine,accusative,plural,defann,1.0298634928307857,,defann,authority
ἐξουσία,215,unigram,feminine,accusative,singular,lotorite,2.232697608240484,,lotorite,authority
βρέφος,18,unigram,neuter,accusative,plural,baba,1.1315437072578778,,baba,babies
βρέφος,348,unigram,neuter,accusative,singular,manzwar,1.1682581154670333,,manzwar,babies
ἀποθήκη,292,unigram,feminine,accusative,plural,rezerv,1.887560603866904,,rezerv,barn
ἀποθήκη,75,unigram,feminine,accusative,singular,langar,1.044106373330679,,langar,barn
φραγμός,254,unigram,masculine,accusative,plural,fors,1.1188996830498492,,fors,"barrier, wall"
φραγμός,121,unigram,masculine,accusative,singular,preswar,1.0595319950666118,,preswar,"barrier, wall"
