lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1822_translation,version_1823_translation,english_translation
θεός,280,unigram,masculine,accusative,plural,dawokalimina,1.0603242713908851,,dawokalimina,God
θεός,117,unigram,masculine,accusative,singular,Godoko,10.812072639004816,Godoko,Godoko,God
θεός,26,unigram,masculine,nominative,plural,,,da꞉goemo,degemo,God
θεός,180,unigram,masculine,nominative,singular,Godote,4.9604046003472995,Godote,Godote,God
κύριος,118,unigram,masculine,nominative,singular,,,Kodawa,Kawodawa,"Lord, lord, master"
γραφή,113,unigram,feminine,accusative,plural,,,Bukoeno,Buka,Scripture
γραφή,226,unigram,feminine,nominative,plural,,,ikuliha,a꞉pemaimia,Scripture
γραφή,276,unigram,feminine,nominative,singular,,,tabote,apuno,Scripture
ἄγγελος,85,unigram,masculine,accusative,plural,nopopi,2.1633664873074814,nopopi,nopopi,angel
ἄγγελος,72,unigram,masculine,accusative,singular,atadawa,1.1940784187332703,atadawa,atadawa,angel
ἄγγελος,42,unigram,masculine,nominative,plural,,,nopopa꞉te,nopopiate,angel
ἄγγελος,96,unigram,masculine,nominative,singular,nopodawate,16.719517926717508,nopodawate,nopodawate,angel
ἀπόστολος,39,unigram,masculine,nominative,plural,,,doelamiya꞉,daliboliya,apostle
ἀπόστολος,4,unigram,masculine,nominative,singular,atadawano,1.0960817954296525,,atadawano,apostle
ἐξουσία,172,unigram,feminine,accusative,singular,,,helo,elawo,authority
βρέφος,13,unigram,neuter,accusative,plural,,,na꞉magaheliya꞉,nemagaeliya,babies
ἀποθήκη,231,unigram,feminine,accusative,plural,,,miya꞉teno,alomono,barn
ἀποθήκη,60,unigram,feminine,accusative,singular,,,miya꞉teno,alomono,barn
ἀρχή,156,unigram,feminine,accusative,singular,Tupuimi,1.10664956813893,Tupuimi,,beginning
βλασφημία,83,unigram,feminine,accusative,singular,,,ulihomata,olowiomata,blasphemy
πλοῖον,94,unigram,neuter,accusative,plural,,,boge,pe,boat
πλοῖον,263,unigram,neuter,accusative,singular,,,boga꞉mo,peamo,boat
πλοῖον,198,unigram,neuter,nominative,singular,,,boge,tolamenalo,boat
σῶμα,186,unigram,neuter,nominative,plural,a꞉elao,1.5269846271971093,,a꞉elao,body
σῶμα,52,unigram,neuter,nominative,singular,ape,1.5276793052821627,ape,ape,body
κλῆμα,131,unigram,neuter,nominative,singular,emedenaheno,1.8072328381013176,emedenaheno,,branch
ἄρτος,268,unigram,masculine,accusative,plural,,,baa꞉,bae,bread
ἄρτος,288,unigram,masculine,accusative,singular,,,baa꞉,bae,bread
ἄρτος,138,unigram,masculine,nominative,plural,,,na꞉huiyaniya꞉,bae,bread
ἄρτος,35,unigram,masculine,nominative,singular,,,baa꞉la,baela,bread
ἀδελφός,255,unigram,masculine,accusative,plural,ekaki,1.5904100374141632,ekaki,,brother
ἀδελφός,105,unigram,masculine,accusative,singular,ekawi,4.894540847875267,ekawi,ekawi,brother
ἀδελφός,98,unigram,masculine,nominative,plural,ekaki,1.9003811485198843,ekaki,ekaki,brother
ἀδελφός,203,unigram,masculine,nominative,singular,,,ekawiti,ekawite,brother
στῆθος,245,unigram,neuter,accusative,singular,,,nemeda꞉tepanate,nokoliatepanate,"chest, breast"
ἀρχιερεύς,209,unigram,masculine,accusative,plural,,,ikamehopino,ikameopino,chief priest
ἀρχιερεύς,53,unigram,masculine,accusative,singular,Hununomo,1.3101786812037572,Hununomo,,chief priest
ἀρχιερεύς,104,unigram,masculine,nominative,plural,,,ikamehopino,ikameopino,chief priest
ἀρχιερεύς,213,unigram,masculine,nominative,singular,,,Hununomo,Watodawanomote,chief priest
τέκνον,283,unigram,neuter,accusative,plural,,,gugudi,gudi,child
τέκνον,153,unigram,neuter,accusative,singular,,,naniwi,ekawite,child
τέκνον,165,unigram,neuter,nominative,singular,,,umilamete,temetema꞉go,child
παιδίον,12,unigram,neuter,accusative,plural,,,Akaduhilama꞉la꞉,Ako-odiyobola꞉la꞉,child
παιδίον,77,unigram,neuter,accusative,singular,gudu,8.666132846707173,gudu,gudu,child
παιδίον,148,unigram,neuter,nominative,plural,,,gugudi,gudi,child
παιδίον,37,unigram,neuter,nominative,singular,gudu,1.876738412016909,gudu,gudu,child
πόλις,157,unigram,feminine,accusative,plural,,,habahaba,duliyomolo,city
πόλις,56,unigram,feminine,accusative,singular,,,habamo,duliyomolamo,city
πύλη,178,unigram,feminine,nominative,singular,da꞉na꞉pa꞉la꞉hanaka,1.1459754510119522,da꞉na꞉pa꞉la꞉hanaka,,city gate
χιτών,101,unigram,masculine,accusative,plural,,,akuwata꞉la꞉,pupuliawete,"clothing, undergarments"
ἱμάτιον,115,unigram,neuter,accusative,plural,,,kaliko,kaliku,coat
ἱμάτιον,114,unigram,neuter,accusative,singular,,,atuino,lubudino,coat
ἐντολή,70,unigram,feminine,accusative,plural,,,na꞉papamiwatanakuya꞉,na꞉tuduwatanakiye,commandment
ἐντολή,68,unigram,feminine,accusative,singular,,,da꞉ga꞉lanakui,Tabonomo,commandment
συνέδριον,272,unigram,neuter,accusative,plural,,,komagatalema꞉na꞉ta,kemagatalema꞉ta,council
συνέδριον,45,unigram,neuter,accusative,singular,watowatopi,1.1027577321845787,watowatopi,watowatopi,council
χώρα,248,unigram,feminine,accusative,singular,,,hopamo,opamo,"country, countryside"
ὄχλος,49,unigram,masculine,accusative,plural,,,tawakalubi,epo,crowd
ὄχλος,8,unigram,masculine,accusative,singular,,,tawakalubi,epo,crowd
ὄχλος,87,unigram,masculine,nominative,plural,,,hiliyonomate,bilibilinomate,crowd
ὄχλος,240,unigram,masculine,nominative,singular,,,hiliyonomate,bilibilinomate,crowd
θυγάτηρ,267,unigram,feminine,nominative,singular,,,bohele,buwele,daughter
ἡμέρα,63,unigram,feminine,accusative,plural,,,hegela,egela,day
ἡμέρα,73,unigram,feminine,accusative,singular,,,Genamalo,egela,day
ἡμέρα,2,unigram,feminine,nominative,plural,tete,1.62148292776767,tete,tete,day
ἡμέρα,58,unigram,feminine,nominative,singular,,,na꞉ga꞉lameniya꞉,nananiya,day
ὀφειλέτης,107,unigram,masculine,nominative,singular,uwata꞉digi,1.0960524252565438,,uwata꞉digi,debtor
δαιμόνιον,27,unigram,neuter,accusative,plural,,,gobogobo,uliyana,demon
δαιμόνιον,278,unigram,neuter,accusative,singular,kuba,1.573643561060353,kuba,kuba,demon
δαιμόνιον,167,unigram,neuter,nominative,plural,kubakuba,1.9031884836719575,kubakuba,kubakuba,demon
δαιμόνιον,147,unigram,neuter,nominative,singular,,,gobogobote,uliyanate,demon
δηνάριον,259,unigram,neuter,accusative,plural,mani,1.628862756417638,mani,mani,denarius (about a day's wages)
δηνάριον,140,unigram,neuter,accusative,singular,kapiya,1.2210504241941065,kapiya,kapiya,denarius (about a day's wages)
μαθητής,151,unigram,masculine,accusative,plural,,,ta꞉matapi,waloma꞉tapi,disciple
μαθητής,284,unigram,masculine,accusative,singular,,,demalagidolonami,demalagidilonami,disciple
μαθητής,234,unigram,masculine,nominative,plural,,,ta꞉matapa꞉te,waloma꞉tapiate,disciple
μαθητής,282,unigram,masculine,nominative,singular,,,ta꞉matadawate,waloma꞉tadawa,disciple
περιστερά,86,unigram,feminine,accusative,plural,,,gimai,bigo,dove
περιστερά,47,unigram,feminine,accusative,singular,,,gimai,bigo,dove
οὖς,130,unigram,neuter,accusative,plural,Galagodawa,1.0963515589607993,,Galagodawa,ear
οὖς,239,unigram,neuter,accusative,singular,,,ganalo,gananalo,ear
τέλος,232,unigram,neuter,accusative,singular,,,komula꞉mema꞉ne,ka꞉mula꞉emene,end
αἰών,206,unigram,masculine,accusative,plural,,,a꞉kawibonamene,a꞉kolopoligonamene,eternity
αἰών,256,unigram,masculine,accusative,singular,,,emedena,uwomua꞉,eternity
ὀφθαλμός,19,unigram,masculine,accusative,plural,,,baidi,balidi,eye
ὀφθαλμός,55,unigram,masculine,nominative,plural,,,baiditi,balidite,eye
ὀφθαλμός,253,unigram,masculine,nominative,singular,,,baiditi,balidite,eye
πρόσωπον,162,unigram,neuter,accusative,singular,iya꞉tawahala,1.018786880972253,iya꞉tawahala,,face
λιμός,5,unigram,feminine,nominative,plural,kemedehoma꞉na꞉,1.0597406138357433,kemedehoma꞉na꞉,,famine
λιμός,79,unigram,feminine,nominative,singular,lawi,1.2929501813908066,,lawi,famine
γεωργός,215,unigram,masculine,nominative,plural,pali,1.323499230580143,pali,pali,"farmer, tenant"
πατήρ,258,unigram,masculine,accusative,singular,Nabiwi,1.6374066073616111,Nabiwi,Nabiwi,father
πατήρ,266,unigram,masculine,nominative,plural,,,iniwala꞉te,ewoniate,father
πατήρ,158,unigram,masculine,nominative,singular,,,Nabiwiti,Nabiwite,father
σύνδουλος,123,unigram,masculine,accusative,plural,,,konihoma꞉na꞉,ka꞉nioma꞉na꞉,"fellow-servant, colleague"
σύνδουλος,270,unigram,masculine,nominative,plural,,,nehawakalimiya꞉,nawokalimiya,"fellow-servant, colleague"
ἀγρός,277,unigram,masculine,accusative,plural,tumu,2.1107258893675067,tumu,tumu,field
ἀγρός,36,unigram,masculine,accusative,singular,,,mana꞉mo,maniamo,field
ἰχθύς,134,unigram,masculine,accusative,plural,,,daha,namo,fish
