lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_893_translation,version_894_translation,english_translation
θεός,281,unigram,masculine,accusative,plural,,,atǒabè,ꤢ꤬ꤒꤥ꤭ꤢ꤬ꤙꤢꤧ꤬,God
θεός,110,unigram,masculine,accusative,singular,,,Cò́marya,ꤡꤢꤪꤗꤢ꤬ꤚꤛꤢ꤬,God
θεός,24,unigram,masculine,nominative,plural,,,cò́marya,ꤒꤣ꤬ꤗꤟꤢ꤭,God
θεός,171,unigram,masculine,nominative,singular,,,Cò́marya,ꤡꤢꤪꤗꤢ꤬ꤚꤛꤢ꤬,God
κύριος,111,unigram,masculine,nominative,singular,,,Byacè,ꤢ꤬ꤙꤛꤢ꤬ꤡꤢꤧ꤬,"Lord, lord, master"
γραφή,106,unigram,feminine,accusative,plural,,,lisǎsè̌,ꤜꤤ꤬ꤡꤢ꤭ꤏꤢꤧ꤭,Scripture
γραφή,45,unigram,feminine,accusative,singular,,,bínuôkhè̌nuô,ꤙꤤꤔꤌꤣ꤬ꤋꤢꤧ꤭ꤔꤌꤣ꤬,Scripture
γραφή,276,unigram,feminine,nominative,singular,,,Lisǎsè̌kǔ,ꤜꤤ꤬ꤡꤢ꤭ꤏꤢꤧ꤭ꤊꤢꤨ꤭,Scripture
ἄγγελος,81,unigram,masculine,accusative,plural,,,tanéphú,ꤒꤢ꤬ꤔꤢꤩꤖꤢꤨ,angel
ἄγγελος,42,unigram,masculine,nominative,plural,,,tanéphú,ꤒꤢ꤬ꤔꤢꤩꤖꤢꤨ,angel
ἄγγελος,91,unigram,masculine,nominative,singular,,,tanémò́khuphú,ꤒꤢ꤬ꤔꤢꤩꤗꤢꤪꤋꤢꤨ꤬ꤖꤢꤨ,angel
ἀπόστολος,39,unigram,masculine,nominative,plural,,,Prè̤dônyǎphú,ꤕꤚꤟꤢꤧ꤬ꤘꤣ꤬ꤑꤢ꤭ꤖꤢꤨ,apostle
ἐξουσία,165,unigram,feminine,accusative,singular,,,taryěshyosò̌,ꤒꤢ꤬ꤚꤛꤢꤩ꤭ꤏꤛꤥ꤬ꤏꤢꤪ꤭,authority
βρέφος,11,unigram,neuter,accusative,plural,,,nò̌dyahtya,ꤔꤢꤪ꤭ꤘꤛꤢ꤬ꤓꤛꤢ꤬,babies
βρέφος,275,unigram,neuter,accusative,singular,,,pṳ́klókǔ,ꤕꤢ꤬ꤡꤟꤢꤧꤖꤢꤨ,babies
ἀποθήκη,60,unigram,feminine,accusative,singular,,,mi,ꤗꤤ꤬,barn
φραγμός,195,unigram,masculine,accusative,plural,,,hikǔyě,ꤘꤢꤪ꤭ꤖꤢꤨꤏꤥ꤬ꤖꤢꤨ,"barrier, wall"
βλασφημία,27,unigram,feminine,accusative,plural,,,hébèthû́,ꤟꤢꤩꤙꤢꤧ꤬ꤞꤢꤦ,blasphemy
πλοῖον,89,unigram,neuter,accusative,plural,,,thòklyě,ꤞꤢꤪ꤬ꤊꤜꤛꤢꤩ꤭,boat
πλοῖον,261,unigram,neuter,accusative,singular,,,thòklyěkǔ,ꤞꤢꤪ꤬ꤊꤜꤛꤢꤩ꤭ꤊꤢꤨ꤭,boat
πλοῖον,188,unigram,neuter,nominative,singular,,,thòklyě,ꤞꤢꤪ꤬ꤊꤜꤛꤢꤩ꤭,boat
σῶμα,53,unigram,neuter,nominative,singular,,,né̤klò̤́,ꤔꤟꤢꤩꤊꤜꤢꤪ,body
κλῆμα,123,unigram,neuter,nominative,singular,,,vǎkǔ,ꤠꤢ꤭ꤊꤢꤨ꤭,branch
ἄρτος,265,unigram,masculine,accusative,plural,,,khò́mǔ,ꤋꤢꤪꤗꤢꤨ꤭,bread
ἄρτος,290,unigram,masculine,accusative,singular,,,khò́mǔ,ꤋꤢꤪꤗꤢꤨ꤭,bread
ἄρτος,130,unigram,masculine,nominative,plural,,,cuốipri̤,ꤡꤛꤣꤤ꤬ꤕꤚꤟꤤ꤬,bread
ἄρτος,33,unigram,masculine,nominative,singular,,,sèe,ꤏꤢꤧ꤬ꤢꤩ꤬,bread
