lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2311_translation,version_2312_translation,english_translation
θεός,55,unigram,masculine,accusative,singular,អ្នក​ត្រូវ​ស្រឡាញ់​ព្រះអម្ចាស់​ជា​ព្រះ​របស់​អ្នក​ឲ្យ​អស់​ពី​ចិត្ដ​,1.4424354141861522,អ្នក​ត្រូវ​ស្រឡាញ់​ព្រះអម្ចាស់​ជា​ព្រះ​របស់​អ្នក​ឲ្យ​អស់​ពី​ចិត្ដ​,,God
θεός,89,unigram,masculine,nominative,singular,``,1.237872363099898,,``,God
κύριος,56,unigram,masculine,nominative,singular,``,1.1779420019678903,,``,"Lord, lord, master"
ἄγγελος,35,unigram,masculine,accusative,singular,,,យើង​ចាត់​ទូត​យើង​ឲ្យ​ទៅ​មុន​អ្នក​,យើង​ចាត់​ទូត​របស់​យើង​ឲ្យ​ទៅ​មុន​អ្នក,angel
ἄγγελος,44,unigram,masculine,nominative,singular,,,!,កុំ​ខ្លាច​អី,angel
ἐξουσία,84,unigram,feminine,accusative,singular,,,តើ​អ្នក​ធ្វើ​ការ​ទាំង​នេះ​ដោយ​សិទ្ធិ​អំណាច​អ្វី,តើ​លោក​ធ្វើ​ការ​ទាំង​នេះ​ដោយ​អាង​អំណាច​អ្វី,authority
φραγμός,46,unigram,masculine,accusative,singular,,,សង់​ប៉ម​មួយ​,ហើយ​សង់​ប៉ម​មួយ។,"barrier, wall"
πλοῖον,137,unigram,neuter,accusative,singular,,,ភ្លាម​នោះ​,ភ្លាម​នោះ,boat
σῶμα,28,unigram,neuter,nominative,singular,នេះ​ជា​រូប‌កាយ​ខ្ញុំ,1.465025898232472,,នេះ​ជា​រូប‌កាយ​ខ្ញុំ,body
ἄρτος,140,unigram,masculine,accusative,plural,តើ​អ្នក​រាល់​គ្នា​មាន​នំបុ័ង​ប៉ុន្មាន,1.452008814365154,,តើ​អ្នក​រាល់​គ្នា​មាន​នំបុ័ង​ប៉ុន្មាន,bread
ἄρτος,151,unigram,masculine,accusative,singular,នេះ​ជា​រូប‌កាយ​ខ្ញុំ,1.4533365605079718,,នេះ​ជា​រូប‌កាយ​ខ្ញុំ,bread
ἄρτος,18,unigram,masculine,nominative,singular,នេះ​ជា​នំប៉័ង​ដែល​ចុះ​មកពី​ស្ថានសួគ៌​,1.903699095031115,នេះ​ជា​នំប៉័ង​ដែល​ចុះ​មកពី​ស្ថានសួគ៌​,,bread
ἀδελφός,130,unigram,masculine,accusative,plural,,,កូន​,បង‌ប្អូន​ប្រុស​ស្រី,brother
ἀδελφός,48,unigram,masculine,accusative,singular,,,និង​លោក​យ៉ូហាន​ជា​ប្អូន​,យ៉ាកុប,brother
ἀδελφός,45,unigram,masculine,nominative,plural,ម្ដាយ​,2.2793619070775883,ម្ដាយ​,,brother
στῆθος,121,unigram,neuter,accusative,singular,,,ព្រះអម្ចាស់​អើយ,ព្រះ‌អម្ចាស់​អើយ,"chest, breast"
ἀρχιερεύς,103,unigram,masculine,accusative,plural,យូដាស​អ៊ីស្ការីយ៉ុត​,1.459807580224488,យូដាស​អ៊ីស្ការីយ៉ុត​,,chief priest
ἀρχιερεύς,47,unigram,masculine,nominative,plural,,,ពួក​សម្ដេច​សង្ឃ​,ពួក​សង្គ្រាជ,chief priest
ἀρχιερεύς,106,unigram,masculine,nominative,singular,សម្ដេច​សង្ឃ​ក៏​ហែក​អាវ​របស់​ខ្លួន​,1.4146402796329605,សម្ដេច​សង្ឃ​ក៏​ហែក​អាវ​របស់​ខ្លួន​,,chief priest
τέκνον,148,unigram,neuter,accusative,plural,,,កូន​,បង‌ប្អូន​ប្រុស​ស្រី,child
τέκνον,74,unigram,neuter,accusative,singular,បង‌ប្អូន​នឹង​បញ្ជូន​បង‌ប្អូន​របស់​ខ្លួន​ទៅ​ឲ្យ​គេ​សម្លាប់,1.9576561531453216,,បង‌ប្អូន​នឹង​បញ្ជូន​បង‌ប្អូន​របស់​ខ្លួន​ទៅ​ឲ្យ​គេ​សម្លាប់,child
τέκνον,9,unigram,neuter,nominative,plural,បង‌ប្អូន​នឹង​បញ្ជូន​បង‌ប្អូន​របស់​ខ្លួន​ទៅ​ឲ្យ​គេ​សម្លាប់,1.9377231654188793,,បង‌ប្អូន​នឹង​បញ្ជូន​បង‌ប្អូន​របស់​ខ្លួន​ទៅ​ឲ្យ​គេ​សម្លាប់,child
τέκνον,79,unigram,neuter,nominative,singular,កូន​អើយ,12.967226798420137,កូន​អើយ,កូន​អើយ,child
παιδίον,8,unigram,neuter,accusative,plural,កុំ​ឃាត់​ពួក​គេ​ឡើយ,1.937694662832948,,កុំ​ឃាត់​ពួក​គេ​ឡើយ,child
παιδίον,38,unigram,neuter,accusative,singular,នាំ​បុត្រ​តូច,2.2476175574306185,,នាំ​បុត្រ​តូច,child
παιδίον,19,unigram,neuter,nominative,singular,ខ្ញុំ​ប្រាប់​អ្នក​រាល់គ្នា​ជា​ប្រាកដ​ថា​,1.0006669582698424,ខ្ញុំ​ប្រាប់​អ្នក​រាល់គ្នា​ជា​ប្រាកដ​ថា​,,child
πόλις,31,unigram,feminine,accusative,singular,ក្រោយ​មក,1.2120288673975705,,ក្រោយ​មក,city
ἱμάτιον,54,unigram,neuter,accusative,plural,ហើយ​បាន​ក្រាល​អាវ​របស់​គេ​លើខ្នង​វា​,1.8777836424227785,ហើយ​បាន​ក្រាល​អាវ​របស់​គេ​លើខ្នង​វា​,,coat
συνέδριον,142,unigram,neuter,accusative,plural,ដ្បិត​គេ​នឹង​បញ្ជូន​អ្នក​រាល់​គ្នា​ទៅ​ឲ្យ​ក្រុម​ប្រឹក្សា,1.9999489996779394,,ដ្បិត​គេ​នឹង​បញ្ជូន​អ្នក​រាល់​គ្នា​ទៅ​ឲ្យ​ក្រុម​ប្រឹក្សា,council
συνέδριον,24,unigram,neuter,accusative,singular,ពួក​សង្គ្រាជ,1.3758633352801628,,ពួក​សង្គ្រាជ,council
ὄχλος,26,unigram,masculine,accusative,plural,ពេល​រំសាយ​បណ្ដាជន​រួច​ហើយ​,1.884469087208117,ពេល​រំសាយ​បណ្ដាជន​រួច​ហើយ​,,crowd
ὄχλος,5,unigram,masculine,accusative,singular,ព្រះ‌អង្គ​មាន​ព្រះ‌ហឫ‌ទ័យ​ក្តួល​អាណិត​ដល់​គេ,1.5487024151338182,,ព្រះ‌អង្គ​មាន​ព្រះ‌ហឫ‌ទ័យ​ក្តួល​អាណិត​ដល់​គេ,crowd
ὄχλος,42,unigram,masculine,nominative,plural,មនុស្ស​គ​នោះ​ក៏​និយាយ​បាន,1.1888743049054695,,មនុស្ស​គ​នោះ​ក៏​និយាយ​បាន,crowd
