lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2303_translation,version_2304_translation,version_2305_translation,english_translation
θεός,98,unigram,masculine,accusative,singular,ღმერთს,3.1398620532934918,ღმერთს,ღმერთს,,God
θεός,22,unigram,masculine,nominative,plural,ღმერთები,1.353614260817057,ღმერთები,ღმერთები,,God
θεός,162,unigram,masculine,nominative,singular,ღმერთი,4.860246264006795,ღმერთი,ღმერთი,,God
κύριος,99,unigram,masculine,nominative,singular,უფალმა,1.329417316151076,უფალმა,უფალმა,,"Lord, lord, master"
γραφή,205,unigram,feminine,nominative,plural,წერილები.,2.344182865341677,წერილები.,წერილები.,,Scripture
γραφή,254,unigram,feminine,nominative,singular,წერილი,13.963069585413807,წერილი,წერილი,,Scripture
ἄγγελος,69,unigram,masculine,accusative,plural,ანგელოზებს,3.977406851806726,ანგელოზებს,ანგელოზებს,,angel
ἄγγελος,62,unigram,masculine,accusative,singular,ანგელოზს,4.4079465704326894,ანგელოზს,ანგელოზს,,angel
ἄγγελος,38,unigram,masculine,nominative,plural,ანგელოზები,10.31742247549613,ანგელოზები,ანგელოზები,,angel
ἄγγελος,80,unigram,masculine,nominative,singular,ანგელოზი,1.8396401145418197,ანგელოზი,ანგელოზი,,angel
ἀπόστολος,35,unigram,masculine,nominative,plural,მოციქულები,1.1047690644589332,მოციქულები,მოციქულები,,apostle
ἀπόστολος,4,unigram,masculine,nominative,singular,მომავლინებელზე,1.3487451384510556,მომავლინებელზე,მომავლინებელზე,,apostle
ἐξουσία,155,unigram,feminine,accusative,singular,ხელმწიფება,19.66435980287596,ხელმწიფება,ხელმწიფება,,authority
βρέφος,9,unigram,neuter,accusative,plural,უშლიდნენ,1.161328723715616,,უშლიდნენ,,babies
βρέφος,252,unigram,neuter,accusative,singular,ბაგაში,3.5629067230682936,ბაგაში,ბაგაში,,babies
ἀποθήκη,54,unigram,feminine,accusative,singular,ბეღელში,2.347972941072859,ბეღელში,ბეღელში,,barn
ζώνη,177,unigram,feminine,accusative,singular,ბეწვის,1.0960524252565438,,ბეწვის,,belt
πλοῖον,78,unigram,neuter,accusative,plural,ნავი,3.075775779625862,ნავი,ნავი,,boat
πλοῖον,239,unigram,neuter,accusative,singular,ნავში,4.646244392653528,ნავში,ნავში,,boat
πλοῖον,179,unigram,neuter,nominative,singular,ნავი,4.1869850049669015,ნავი,ნავი,,boat
σῶμα,46,unigram,neuter,nominative,singular,სხეული,3.408826008073608,სხეული,სხეული,,body
κλῆμα,111,unigram,neuter,nominative,singular,ლერწი,1.5321472707168147,ლერწი,ლერწი,,branch
ἄρτος,244,unigram,masculine,accusative,plural,პური,6.698520657419202,პური,პური,,bread
ἄρτος,266,unigram,masculine,accusative,singular,პური,9.584213333223992,პური,პური,,bread
ἄρτος,30,unigram,masculine,nominative,singular,პური,5.038162419431181,პური,პური,,bread
ἀδελφός,232,unigram,masculine,accusative,plural,,,ძმები,ძმებს,,brother
ἀδελφός,90,unigram,masculine,accusative,singular,ძმა,8.34879762625427,ძმა,ძმა,,brother
ἀδελφός,82,unigram,masculine,nominative,plural,ძმები,3.877368459772419,ძმები,ძმები,,brother
